8	0	998.3385	469.2465	72.25731190682366	960	990.696	403.925	974.974	437.947	0.0	0.0	1011.59	604.779	0.0	0.0	1003.62	484.91	1011.4	544.8	987.988	414.532	1006.27	411.916	0.0	0.0	1011.41	398.828	1034.93	430.174	0.0	0.0	1032.39	597.053	0.0	0.0	1027.12	482.286	1029.74	539.675	1024.52	411.856	0.8	1280	-0.00400373293087	-0.00140718533657	-0.00679947528988	-0.000654458825011	-0.00114050740376	-0.00241733156145
8	10	710.3644999999998	490.2055	39.187687256330925	960	0.0	0.0	703.8660000000001	471.923	698.6469999999999	437.959	693.327	560.474	711.711	495.304	696.0419999999999	492.74	696.137	529.266	698.557	453.643	688.2330000000001	453.599	698.569	443.116	688.194	440.567	672.543	469.327	696.0310000000001	437.97	675.1419999999999	555.284	672.551	487.442	677.7869999999999	492.789	677.7230000000001	529.163	675.309	451.049	0.8	1280	-0.00400373293087	-0.00140718533657	-0.00679947528988	-0.000654458825011	-0.00114050740376	-0.00241733156145
12	10	723.35	504.422	40.8334650776786	960	0.0	0.0	716.951	469.312	709.115	437.951	714.291	565.745	716.935	477.101	701.278	492.679	706.444	529.2919999999999	709.092	450.965	698.5889999999999	450.953	709.053	440.591	698.587	435.319	677.905	469.302	703.916	437.916	677.701	555.337	677.7310000000001	495.282	685.6410000000001	490.247	677.922	529.1519999999999	690.7719999999999	448.496	0.8	1280	-0.0050089769065399	0.000499486690387	-0.0164893083274	-0.0012055473635	-0.00324288802221	0.000382737023756
14	0	946.31	466.6710000000001	65.74474866101471	960	977.625	385.872	964.578	430.102	0.0	0.0	993.206	586.509	969.856	440.537	988.067	469.33	993.298	529.2130000000001	972.44	404.12	990.551	404.011	0.0	0.0	998.411	383.25	1016.74	427.449	0.0	0.0	1014.14	583.964	1029.75	424.963	1008.8	469.233	1011.44	529.113	1006.25	401.461	0.8	1280	-0.00501959072426	-0.000161455871421	-0.0234112422913	-0.000965234299656	-0.0040891924873	-0.0013551794691
14	10	729.9225	499.24300000000005	43.32167305460401	960	706.512	443.237	719.596	469.351	716.875	430.239	714.284	570.815	719.4760000000001	482.235	714.205	495.348	714.2639999999999	531.906	716.8389999999999	451.03	698.8	451.049	714.28	437.915	698.6619999999999	432.749	680.4989999999999	471.899	711.638	430.23800000000006	677.7489999999999	552.735	690.798	482.258	693.475	492.805	685.602	529.188	693.335	451.047	0.8	1280	-0.00501959072426	-0.000161455871421	-0.0234112422913	-0.000965234299656	-0.0040891924873	-0.0013551794691
15	0	934.5505	465.3565	65.7982779352925	960	974.999	385.874	956.791	430.132	0.0	0.0	990.706	591.7719999999999	967.22	440.576	985.435	469.312	993.238	529.293	969.846	406.597	988.048	404.074	0.0	0.0	993.212	385.703	1014.14	427.508	0.0	0.0	1011.57	591.669	1019.29	424.99	1008.76	469.182	1008.98	529.179	1006.25	403.989	0.8	1280	-0.00489759631455	-2.60370961769e-05	-0.0272709839046	-0.000154627618031	-0.0044982675463	-0.00301672029309
15	10	732.5540000000002	503.1085000000001	43.03750297415037	960	716.857	443.179	719.677	471.844	719.49	430.186	714.314	570.815	719.6110000000001	482.208	716.801	495.329	716.778	534.368	719.461	451.027	706.5	451.018	716.9839999999999	435.364	701.331	430.244	693.36	471.84	716.7769999999999	430.1880000000001	677.933	555.342	698.67	479.68	696.1669999999999	492.782	690.878	529.244	696.056	451.025	0.8	1280	-0.00489759631455	-2.60370961769e-05	-0.0272709839046	-0.000154627618031	-0.0044982675463	-0.00301672029309
16	10	732.6039999999999	505.778	44.34905081566013	960	719.6139999999999	427.699	722.1139999999999	466.67	717.034	427.684	716.763	568.32	716.847	464.041	719.434	490.09	716.971	531.725	722.11	448.291	714.301	445.878	716.8510000000001	430.246	706.4730000000001	427.589	695.972	466.597	714.325	427.642	695.995	563.124	696.058	466.605	701.295	490.014	698.6560000000001	529.212	698.716	448.272	0.8	1280	-0.00429630512372	-0.000447582453489	-0.0301520489156	-0.000116223149234	-0.00403334200382	-0.00234737573192
17	10	730.0310000000001	505.74300000000005	41.9221021687844	960	722.159	430.117	737.681	466.722	719.664	427.632	716.775	568.352	732.48	469.23	719.633	490.242	719.39	531.855	727.3430000000001	448.4	716.995	448.36800000000005	719.561	430.227	716.8480000000001	427.648	698.6010000000001	466.704	719.437	427.672	696.123	565.68	693.4689999999999	484.911	709.033	490.169	701.23	529.279	706.4630000000001	448.389	0.8	1280	-0.0033548225183	0.000502242997754	-0.0351154692471	0.000994231086224	-0.00127837818582	-0.000125535283587
18	10	749.5474999999999	501.838	44.589134598576855	960	724.709	427.595	737.822	466.664	722.2130000000001	427.503	714.2439999999999	568.3340000000001	743.0160000000001	479.674	719.5319999999999	490.156	717.029	531.711	724.778	445.879	716.91	445.851	722.1419999999999	427.673	716.818	427.504	698.64	466.529	719.6080000000001	427.53	698.6310000000001	568.211	719.433	448.339	703.8389999999999	490.11	701.242	529.22	701.378	445.882	0.8	1280	-0.00219203787856	-0.00099706731271	-0.0227243974805	-9.11427050596e-05	-0.000341651641065	-0.0012858852278399
