,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y,next_frame_position_x,next_frame_position_y
0,0,1848,8234,1.015244629409645,0.0070429860012561,-11.140299527883515,-0.002429414338784,1.0073753228451248,4.5224716775841305,1.3457127283585991e-05,3.856631575095641e-06,1.0,0.9849507476054826,-0.0069283339228078,11.003979542476618,0.0024348814875428,0.9928086488087016,-4.462823686411797,-1.3263998019416634e-05,-3.7356617115612654e-06,1.0,3,0.0,0.0,0.0,960,508.305,427.491,0.66323,487.388,474.441,0.712583,0.0,0.0,0.0,490.024,573.4209999999998,0.863553,487.497,495.297,0.5951380000000001,492.835,505.761,0.853736,492.69,544.877,0.8265129999999999,495.325,448.474,0.859951,511.065,448.499,0.926924,0,487.388,427.491,542.2230000000002,591.6669999999998,526.628,427.617,0.788265,539.627,479.661,0.703282,0.0,0.0,0.0,526.617,591.6669999999998,0.923598,542.2230000000002,497.904,0.503713,521.374,508.198,0.8266950000000001,526.613,547.4730000000002,0.90856,531.685,450.995,0.921858,0.8,487.388,427.491,542.2230000000002,508.198,1280,0.00197834614664,-0.00107564474456,-0.0929127261043,0.00093147053849,0.00957612972707,0.00394014036283,2125,539.519,513.5325,542.3335,522.685
1,1,1849,3111,1.0547913382959255,0.0025561661589434,-30.1177316356472,0.0141320233075148,1.0192694176079788,0.331359813478536,4.914009439172759e-05,-2.238773082939565e-06,1.0,0.948087353917419,-0.0023149332126694,28.555007568273247,-0.0131299388124997,0.982504469154676,-0.721006471188256,-4.661849701669928e-05,2.313360595992437e-06,1.0,4,0.0,0.0,0.0,960,513.5840000000002,427.432,0.557078,500.534,469.362,0.754826,0.0,0.0,0.0,505.79,568.339,0.8802700000000001,497.8730000000001,490.069,0.424191,510.914,500.515,0.899625,508.347,539.605,0.849475,508.418,448.4,0.954732,526.61,448.336,0.9607,0,497.8730000000001,427.432,550.125,581.31,531.8009999999998,427.473,0.750183,550.125,469.352,0.7196319999999999,0.0,0.0,0.0,534.394,581.31,0.886209,547.448,492.6880000000001,0.36312,531.825,500.528,0.8724350000000001,531.852,537.0459999999998,0.946269,537.118,448.326,0.8831969999999999,0.8,497.8730000000001,427.432,550.125,500.528,1280,0.00151587987784,-0.000668819702696,-0.0973721295595,0.00529373856261,0.00909620616585,-0.00294545548968,2056,542.3335,522.685,560.3645,500.4980000000001
2,2,1850,8831,1.0559731900330416,0.0428863317829321,-38.373655654815934,0.0006897438202298,1.0544354938079858,-15.806643481625018,2.9198362219992103e-05,5.011944035465887e-05,1.0,0.9477304141284664,-0.0402447909974051,35.731745502073366,-0.0010339904847918,0.9494062542333316,14.967248185077558,-2.762035289419627e-05,-4.640862814637745e-05,1.0,5,0.0,0.0,0.0,960,526.515,430.105,0.637791,505.797,474.516,0.742015,0.0,0.0,0.0,510.836,573.613,0.8426959999999999,508.227,497.937,0.454467,513.559,508.276,0.893287,511.004,547.4780000000002,0.847208,511.103,453.573,0.8511700000000001,531.692,451.073,0.920158,0,505.797,430.105,552.679,591.74,537.092,430.249,0.64517,552.679,482.23800000000006,0.671285,0.0,0.0,0.0,547.359,591.74,0.962092,550.0830000000002,503.146,0.336758,534.508,508.324,0.85159,542.1990000000002,549.997,0.907919,549.974,453.62,0.899282,0.8,505.797,430.105,552.679,508.324,1280,0.00161925610155,0.000282737746602,-0.105797730386,0.00713977357373,0.00982088129967,-0.00669580791146,2080,560.3645,500.4980000000001,569.636,483.548
3,3,1851,3658,1.0771678899788233,0.0421837957589597,-47.6832965986979,0.0075504985686226,1.0725554655444776,-23.47947397025244,4.404287936888366e-05,5.3588751920324327e-05,1.0,0.9297057742709056,-0.0387350103516838,43.42195851679186,-0.0074325315775157,0.9344280950227392,21.58547252646911,-4.0548619173920616e-05,-4.836883398328317e-05,1.0,6,0.0,0.0,0.0,960,529.303,445.675,0.68142,513.591,490.024,0.7647,0.0,0.0,0.0,521.3969999999998,589.091,0.749182,510.957,508.417,0.6065550000000001,529.143,513.528,0.8907309999999999,524.034,552.6669999999998,0.8777520000000001,526.528,466.679,0.869035,537.002,466.604,0.8942120000000001,0,510.957,445.675,557.9,589.195,549.898,445.819,0.698186,557.9,490.042,0.634832,0.0,0.0,0.0,552.649,589.195,0.907121,552.7280000000002,508.374,0.326213,549.895,513.5369999999998,0.8708239999999999,550.009,552.631,0.941662,552.628,466.638,0.904158,0.8,510.957,445.675,557.9,513.5369999999998,1280,0.00251615047455,0.00063267245423,-0.110858596861,0.00893473159522,0.00838537421077,-0.00570684531704,1933,569.636,483.548,579.9355,465.258
4,4,1852,4562,1.0603050407303634,0.0343631562445085,-37.63776300860757,0.0085358099019929,1.0522422490350114,-16.61653492086341,3.549293995383537e-05,4.166101960137346e-05,1.0,0.9439934699003404,-0.0322135921558496,34.99452422279799,-0.0081814086653235,0.9517990733499768,15.507672619543312,-3.316425771721258e-05,-3.850956475931757e-05,1.0,7,0.0,0.0,0.0,960,537.0,448.362,0.606876,523.94,492.717,0.78204,0.0,0.0,0.0,529.245,591.827,0.8746200000000001,518.7769999999998,516.144,0.592042,531.7669999999998,523.9580000000002,0.887998,529.191,555.316,0.918217,529.281,469.337,0.972374,547.487,469.296,0.959061,0,518.7769999999998,448.362,570.898,591.862,552.781,448.424,0.790442,570.898,495.304,0.679728,0.0,0.0,0.0,563.077,591.862,0.919086,563.0790000000002,516.125,0.384539,552.698,523.931,0.862668,552.742,555.262,0.916093,560.5509999999998,469.32,0.852,0.8,518.7769999999998,448.362,570.898,523.9580000000002,1280,-1.93917749129e-05,0.00313272653148,-0.103142827749,0.00748552847654,0.000644579820801,-0.0025611971505,2032,579.9355,465.258,570.9235,445.867
5,5,1853,8546,1.016418828026523,0.0132386034408693,-12.88727556230226,0.0007817911870303,1.0148102649471964,-2.2136168170078845,1.113235304015824e-05,1.402330774150473e-05,1.0,0.9838863626473232,-0.0130100060287841,12.650815509292617,-0.0007818358999455,0.9855548552339204,2.171565066942479,-1.0942006414958869e-05,-1.3675907050912394e-05,1.0,8,0.0,0.0,0.0,960,542.244,448.321,0.598993,523.935,490.209,0.807212,0.0,0.0,0.0,531.855,591.84,0.8754780000000001,521.363,518.751,0.584017,531.862,523.9490000000002,0.912539,531.783,557.884,0.927811,531.7330000000002,469.27,0.972801,549.99,469.233,0.990588,0,521.363,448.321,573.408,591.864,555.335,448.449,0.7133470000000001,573.408,492.717,0.75416,0.0,0.0,0.0,565.641,591.864,0.865607,570.9159999999998,511.007,0.5058600000000001,552.807,521.4209999999998,0.861259,555.351,557.898,0.8619600000000001,565.69,469.258,0.8989540000000001,0.8,521.363,448.321,573.408,523.9490000000002,1280,-0.00131529325154,0.00467267911881,-0.0816208720207,0.0008688825182619,-0.00454889563844,-0.0018630088307,2131,570.9235,445.867,559.203,444.427
6,6,1854,5135,1.0075359109351318,-0.0039535227509743,-4.663998514705474,0.0015749352926464,0.9927493422081688,9.903812881791234,1.3916331230999514e-05,-9.114376311012697e-06,1.0,0.9926045214517296,0.0039950859948834,4.5899394296008165,-0.0014367702683619,1.007362233642042,-9.98342816057166,-1.382650856680836e-05,9.12588153891474e-06,1.0,9,0.0,0.0,0.0,960,544.82,440.588,0.61327,526.602,487.392,0.8369709999999999,0.0,0.0,0.0,534.39,583.934,0.81483,524.04,508.289,0.613975,531.938,510.867,0.946511,531.92,550.095,0.921526,531.881,463.935,0.893091,550.128,461.469,0.916368,0,524.04,440.588,571.02,583.934,560.461,445.631,0.637454,571.02,487.473,0.814634,0.0,0.0,0.0,565.644,578.736,0.802136,570.9159999999998,503.107,0.575049,552.805,510.91,0.913967,557.924,550.0830000000002,0.894809,568.3340000000002,463.964,0.899408,0.8,524.04,440.588,571.02,510.91,1280,-0.0025645720306799,0.00226531689987,-0.0582461357117,-0.0038024391979,-0.0073889666236899,0.00141886225902,1967,559.203,444.427,544.854,448.4635
7,7,1855,9876,1.033153183729172,-0.0091079054944883,-18.57987957147682,0.0085397362648637,0.9941787796488576,12.415687767574823,4.009085584595071e-05,-2.4491803455004866e-05,1.0,0.9681334165825648,0.0093095836380258,17.872217405530602,-0.007828903405657,1.0065042908406625,-12.641903094255817,-3.900504120733892e-05,2.427787609227064e-05,1.0,10,0.0,0.0,0.0,960,552.587,427.578,0.582547,531.94,471.884,0.798171,0.0,0.0,0.0,550.031,570.939,0.852672,531.735,497.866,0.676994,549.966,500.482,0.850404,547.406,531.94,0.8839950000000001,547.362,448.485,0.901509,557.875,448.463,0.890717,0,531.735,427.578,589.094,570.939,570.815,427.66,0.8747729999999999,589.094,471.941,0.773154,0.0,0.0,0.0,568.259,570.925,0.871949,578.781,492.695,0.637518,570.763,500.514,0.854984,568.34,534.441,0.8752030000000001,573.569,450.967,0.921504,0.8,531.735,427.578,589.094,500.514,1280,-0.00164610962383,0.000192255523871,-0.061931271106,-0.0063291429542,-0.00608491804451,0.00455813435838,1936,544.854,448.4635,542.2165,471.8065
8,8,1856,257,1.0260663750401526,-0.00759588969356,-15.061511515551093,0.0091890763506121,0.9907589127324856,12.535641694524882,3.428077042558378e-05,-2.1732749989172425e-05,1.0,0.9747968793099888,0.0077934244664479,14.584218846365928,-0.0086158546825128,1.0097658474927609,-12.787830654054485,-3.360403424695933e-05,2.167782411620155e-05,1.0,11,0.0,0.0,0.0,960,557.903,422.314,0.6194649999999999,542.262,466.64,0.8797530000000001,0.0,0.0,0.0,555.226,560.487,0.8362649999999999,539.616,490.064,0.751384,552.705,489.981,0.927276,552.751,529.125,0.928223,550.165,443.104,0.921725,568.345,443.084,0.8953180000000001,0,539.616,422.314,591.828,563.064,573.656,424.772,0.778417,591.828,466.606,0.8750969999999999,0.0,0.0,0.0,570.885,563.064,0.842369,591.825,487.481,0.7464609999999999,573.543,490.0,0.91368,573.4590000000002,529.193,0.959276,586.485,443.163,0.8726870000000001,0.8,539.616,422.314,591.828,490.064,1280,0.0012015766697,-0.0015207962133,-0.0793290138245,-0.000357169425115,-0.00248856865801,0.000303737208014,2077,542.2165,471.8065,542.3505,482.2875
9,9,1857,2676,1.020649472062774,-0.0151438022104904,-8.615093362208109,0.0157219954175072,0.9901443697632448,6.711086114541716,2.947302775626818e-05,-1.9049016817433944e-05,1.0,0.9796639970634382,0.0151439264867137,8.338264603530865,-0.0153578976387617,1.0099670386238764,-6.910285491058683,-2.916621702766855e-05,1.879254173811837e-05,1.0,12,0.0,0.0,0.0,960,570.783,406.805,0.766731,550.024,456.23,0.8064399999999999,0.0,0.0,0.0,565.669,552.577,0.81448,547.411,479.66,0.738695,557.935,482.31,0.780276,560.516,516.185,0.7781600000000001,557.903,430.132,0.876542,573.599,430.139,0.886502,0,547.411,406.805,599.651,552.632,586.561,409.37,0.7355109999999999,599.651,458.793,0.777759,0.0,0.0,0.0,573.471,552.632,0.90977,596.964,477.076,0.5475220000000001,581.337,484.786,0.863289,576.141,518.778,0.8588690000000001,591.893,432.717,0.916113,0.8,547.411,406.805,599.651,484.786,1280,0.00132052006666,-0.000395687820856,-0.0891889929771,0.00203378405422,0.00618882337585,-0.00467520393431,2106,542.3505,482.2875,560.469,484.843
