,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y,next_frame_position_x,next_frame_position_y
0,3,1596,6202,0.9940967266026652,-0.0052908005103746,4.832000313474014,0.0002026522784578,0.9938109140523502,1.7396516911972888,-3.221938644748798e-06,-3.97732967564356e-06,1.0,1.0059442408514718,0.0053359050605242,-4.8700055033943,-0.000210798452385,1.006242295618113,-1.749492533138288,3.2402522091215982e-06,4.0193493019688335e-06,1.0,3,218.945,422.234,0.954295,960,0.0,0.0,0.0,0.0,0.0,0.0,219.046,409.328,0.902873,239.863,675.1110000000001,0.932152,0.0,0.0,0.0,239.764,547.441,0.829303,242.485,609.9830000000002,0.812612,341.49,463.951,0.666556,208.546,456.205,0.8018109999999999,5,156.472,409.328,341.49,675.1110000000001,190.322,422.379,0.8251229999999999,156.472,505.703,0.8486739999999999,208.541,411.862,0.8931819999999999,211.179,662.215,0.801272,208.542,490.147,0.951073,200.704,549.991,0.7433609999999999,213.804,610.0419999999998,0.746402,169.48,458.823,0.999427,0.8,156.472,409.328,341.49,549.991,1280,3.3443866414e-05,0.0001715298712949,-0.0529635809362,0.000701461511198,-0.00219080946408,-0.000407629762776,894,218.997,544.8245,220.319,543.523
1,6,1597,10222,1.003605889552383,-0.0023564565646002,-2.442053168395144,-0.000796404596944,0.996876872011998,2.5596225696211232,4.6252186926381765e-06,-6.640633664755764e-06,1.0,0.9964259247795476,0.0023715596056302,2.4272547891871827,0.0008078640193995,1.0031460838913502,-2.5657025100671373,-4.6033230841158766e-06,6.650556673538142e-06,1.0,4,221.672,419.67800000000005,0.917684,960,0.0,0.0,0.0,258.152,492.783,0.833791,232.041,409.334,0.8734280000000001,239.889,669.931,0.894486,281.546,526.559,0.7854399999999999,237.278,547.499,0.857359,239.917,607.403,0.789447,239.972,451.023,0.830816,213.78,453.574,0.854758,5,159.08100000000005,409.334,281.546,669.931,195.41,422.318,0.8430200000000001,159.08100000000005,505.76,0.8335940000000001,216.333,409.336,0.930055,216.338,657.034,0.791609,211.11900000000003,490.142,0.8640000000000001,198.05900000000003,550.015,0.760935,203.366,609.939,0.73546,172.08900000000003,458.806,0.929029,0.8,159.08100000000005,409.334,281.546,550.015,1280,-0.00213377270848,-0.0008911901386449,-0.0764583721756999,0.00313957873732,-0.00291375815868,-0.00556067284197,896,220.319,543.523,215.1005,540.9200000000002
2,10,1598,1847,0.9890328111623627,-0.0047886109765732,6.939518856474315,-0.0015117280033854,0.9924043080564846,1.8857482682477569,-7.986183777266162e-06,-2.7475809572896463e-06,1.0,1.0111015378661554,0.0048593785256755,-7.0257217524719175,0.0015248578381552,1.0077177240539992,-1.9108837327387207,8.079032369234246e-06,2.8075939188833764e-06,1.0,5,229.444,419.722,0.941282,960,0.0,0.0,0.0,258.108,495.3080000000001,0.796733,0.0,0.0,0.0,239.819,672.571,0.8910299999999999,278.976,526.616,0.844363,237.213,547.432,0.7810699999999999,239.748,604.7919999999998,0.852628,242.478,451.081,0.8261209999999999,213.792,451.111,0.8432139999999999,5,161.586,409.322,278.976,672.571,195.49400000000003,422.233,0.835659,161.586,505.719,0.829476,218.908,409.322,0.943858,205.979,659.508,0.7926489999999999,213.77,490.103,0.900553,195.573,547.47,0.75089,198.12,607.367,0.7922140000000001,172.074,458.778,0.941878,0.8,161.586,409.322,278.976,547.47,1280,-0.00302925868891,0.0008438568911519,-0.0730717182159,0.00432773400098,-0.000124499492813,-0.00796713773161,908,215.1005,540.9200000000002,217.638,527.865
3,12,1599,10641,0.9995214234908766,-0.0012828268507183,0.3074064507247141,-9.477327572283636e-05,0.9984055425558712,0.7181779551859679,-1.3683366095462276e-07,-1.477744633121708e-06,1.0,1.0004799910303603,0.0012850356807425,-0.3084768873612735,9.487161602583351e-05,1.0015971679743731,-0.7193541701626489,1.3703953590595017e-07,1.480280675660685e-06,1.0,6,239.865,422.297,1.1055700000000002,960,278.85900000000004,424.898,0.895566,260.69,495.299,0.743413,255.413,417.072,1.03033,239.988,675.154,0.900852,0.0,0.0,0.0,239.826,544.769,0.782691,239.892,609.972,0.889511,245.11900000000003,453.566,0.796986,216.322,451.115,0.8646389999999999,5,164.259,409.284,278.85900000000004,675.154,198.085,422.281,0.8551780000000001,164.259,505.73800000000006,0.766175,219.027,409.284,0.989052,216.26,662.195,0.8222229999999999,216.325,490.017,0.8985549999999999,200.713,544.88,0.709603,200.817,607.372,0.761215,174.708,456.198,0.8859670000000001,0.8,164.259,409.284,278.85900000000004,544.88,1280,0.000440082978457,0.0024567511864,-0.100210890174,0.00297237071209,0.00485214451328,-0.00484454911202,901,217.638,527.865,226.8555,527.8945
4,14,1600,11338,0.9955501524254008,0.000380528232781,2.2144400060441747,-0.0030968550508096,0.9974272492546112,2.038495720292083,-3.6411898015457032e-06,-1.396933714658544e-07,1.0,1.0044688319341282,-0.0003835260822895,-2.223554149982028,0.0031112422203718,1.0025863171619855,-2.0506575759993937,3.6578962867242822e-06,1.3865817157043278e-07,1.0,7,239.855,422.237,1.10571,960,276.27,425.04,0.823784,286.763,487.538,0.859993,250.289,414.501,1.0053299999999998,239.799,675.075,0.922437,258.016,490.169,0.754019,242.485,539.604,0.8002640000000001,239.984,607.439,0.862958,260.656,451.012,0.902747,216.354,448.5580000000001,0.905479,5,161.623,406.763,286.763,675.075,198.208,414.491,0.829732,161.623,505.685,0.805139,221.57,406.763,1.00539,208.576,669.965,0.8152739999999999,216.291,490.039,0.928441,198.168,544.8530000000002,0.749871,200.74400000000003,607.431,0.81622,177.17,450.999,0.901146,0.8,161.623,406.763,286.763,544.8530000000002,1280,0.00398051878437,0.00213539693505,-0.128333985806,0.00125085213222,0.00709005119279,-0.00289627397433,904,226.8555,527.8945,245.092,526.6345
5,16,1601,6489,0.9874825345529644,0.0091485621046065,3.331662205021149,-0.0103765348676456,0.9973217215905658,4.378086572686716,-1.1975057507281795e-05,5.825320928471496e-06,1.0,1.012552640306063,-0.0092688099338159,-3.33290370998606,0.0104820429921186,1.0026293365971704,-4.424520662406112,1.2064314832399991e-05,-5.951632189960499e-06,1.0,8,239.826,419.71,1.10114,960,265.959,424.924,0.7701899999999999,268.515,490.042,0.874258,250.279,414.466,0.982177,237.218,675.225,0.950021,255.42,490.005,0.761547,242.47,539.64,0.774506,239.887,612.622,0.89025,252.889,450.976,0.94502,216.301,448.508,0.8824200000000001,5,156.57,406.708,268.515,675.225,198.186,409.332,0.881401,156.57,503.15,0.816295,224.199,406.708,1.01522,198.223,672.5189999999999,0.812783,208.528,490.039,0.895299,198.213,547.442,0.760795,200.789,612.506,0.8059970000000001,174.696,448.468,0.924506,0.8,156.57,406.708,268.515,547.442,1280,0.00419652974233,0.00211881403811,-0.133351325989,0.00281287613325,0.00810527894646,-0.00443681329489,907,245.092,526.6345,281.583,516.1445
6,21,1602,730,0.9672114800672066,0.0050509894763278,14.836623687168084,-0.0126679656894878,0.9904984283108912,4.669357012577684,-2.859567015605653e-05,6.672421989403758e-06,1.0,1.0337984844992356,-0.0051686343127178,-15.313944884006286,0.0130828022403066,1.0099681158769735,-4.910006317963086,2.947486649322001e-05,-6.886734026937956e-06,1.0,9,226.844,409.304,0.963181,960,0.0,0.0,0.0,260.772,490.083,1.02645,234.591,409.279,0.608338,221.698,677.8580000000002,0.8478370000000001,239.831,487.49300000000005,0.659502,239.875,537.064,0.825652,237.218,612.6,0.759375,239.919,448.4330000000001,0.95419,200.758,448.432,0.919895,5,148.535,404.132,260.772,683.007,190.34,411.918,0.7760229999999999,148.535,503.136,0.798253,216.403,404.132,0.957183,198.122,683.007,0.7748689999999999,195.511,490.0580000000001,0.971784,192.925,549.924,0.8211879999999999,198.215,615.179,0.847424,159.121,448.479,0.8809459999999999,0.8,148.535,404.132,260.772,549.924,1280,0.00490989955142,0.00162993045524,-0.144527941942,0.00478391116485,0.0086969826370499,-0.00243550632149,892,281.583,516.1445,310.22700000000003,501.8495
7,26,1603,7533,0.9701836308067244,-0.0319239477638531,22.264795712045206,0.0014607961218043,0.9600751279575084,15.164262957416875,-1.0296985253165026e-05,-3.495489776092011e-05,1.0,1.0312501517503267,0.0334362042673626,-23.467609350544837,-0.0017358557066966,1.041779128669158,-15.759164177992549,1.0558090946142018e-05,3.6759575034353696e-05,1.0,10,226.796,406.598,0.992061,960,0.0,0.0,0.0,260.757,487.36800000000005,1.00496,0.0,0.0,0.0,221.576,675.265,0.713708,242.527,482.294,0.451693,237.166,534.456,0.8279270000000001,229.46,612.636,0.599659,237.295,443.224,0.937157,198.081,445.791,0.924534,5,135.667,401.382,260.757,677.877,190.261,406.711,0.8498709999999999,135.667,503.111,0.852667,216.353,401.382,0.90198,213.774,677.877,0.735737,190.29,487.509,0.913735,190.303,547.384,0.789171,200.724,615.174,0.8133130000000001,156.46200000000005,445.886,0.90696,0.8,135.667,401.382,260.757,547.384,1280,0.00532788038254,0.0020837855991,-0.1325151175259999,0.00437461351976,0.0113996220753,-0.0012765385909,900,310.22700000000003,501.8495,345.36800000000005,496.55300000000005
8,30,1604,261,0.9994179890008156,-0.0033921125239327,-2.302147170220136,-0.0044072284806114,0.9881875965578348,10.190487128589623,5.537468895303298e-06,-1.551725425138157e-05,1.0,1.0007576105012397,0.0034708831176515,2.2685213113564267,0.0045197136867875,1.011981830906409,-10.302182776144075,-5.471530593467337e-06,1.568395946065015e-05,1.0,11,237.114,403.962,0.989971,960,0.0,0.0,0.0,265.978,477.097,0.951152,0.0,0.0,0.0,234.646,659.6160000000001,0.722237,247.65,482.288,0.684331,237.276,529.16,0.919407,229.413,604.83,0.588637,239.89,435.391,0.968317,198.235,440.559,0.890733,5,138.172,393.614,265.978,685.582,198.015,404.055,0.937749,138.172,492.706,0.7714880000000001,221.679,393.614,0.8745879999999999,216.404,685.582,0.775856,192.956,482.284,0.8680760000000001,195.401,534.469,0.793028,200.725,612.573,0.814913,161.596,443.174,0.867151,0.8,138.172,393.614,265.978,534.469,1280,0.00674746511504,0.00264135375619,-0.132959544659,0.00225459341891,0.013856081292,0.0001729095674819,905,345.36800000000005,496.55300000000005,667.3965000000002,557.8805
9,31,1610,10123,1.0301304603120185,-0.0100107153563842,-12.215261778199954,0.0159819014907984,1.0106189812275723,-6.21056458900162,2.7421145400368985e-05,-5.462742154470453e-06,1.0,0.9705690864294418,0.0096784093030134,11.915863850659171,-0.015512626221754,0.9896622493027012,5.956870530424955,-2.6698857517273136e-05,5.140876619211697e-06,1.0,17,276.349,385.777,0.860763,960,0.0,0.0,0.0,310.205,456.223,0.746835,0.0,0.0,0.0,278.986,656.953,0.574519,302.487,469.282,0.682678,286.733,513.594,0.76772,281.6090000000001,594.356,0.646625,284.14,422.26,0.939118,247.682,424.994,0.915856,5,198.103,380.575,310.205,675.115,242.442,383.315,0.903805,198.103,487.4980000000001,0.8318409999999999,265.871,380.575,0.826534,278.987,675.115,0.812924,247.686,469.206,0.888864,245.017,529.1419999999998,0.813884,258.193,597.018,0.8229420000000001,211.18,427.5580000000001,0.905885,0.8,198.103,380.575,310.205,529.1419999999998,1280,0.00566606130451,0.000803004193585,-0.159669563174,0.0014188390923699,0.0139784468337999,-0.000751308107283,895,667.3965000000002,557.8805,746.8925,593.065
10,32,1611,6621,1.0439281892738852,-0.0145832356186899,-17.985237153541604,0.0231178912112748,1.009557344826682,-6.798438954154937,4.115728105988562e-05,-1.2345749969267567e-05,1.0,0.9575343515246508,0.0140435211016615,17.316956415744556,-0.0221938466451683,0.9909185108441136,6.337537409253138,-3.9683510111732897e-05,1.1655639029748863e-05,1.0,18,299.817,385.83,0.8818229999999999,960,0.0,0.0,0.0,323.261,450.996,0.722362,0.0,0.0,0.0,331.041,607.4209999999998,0.846675,325.851,469.31,0.543863,302.498,508.351,0.8296450000000001,338.838,547.481,0.731709,302.3540000000001,414.539,0.939073,260.767,424.849,0.920591,5,216.274,380.616,338.838,662.182,260.69,383.189,0.948942,216.274,487.477,0.818501,289.346,380.616,0.8650040000000001,297.1690000000001,662.182,0.836203,265.888,466.6830000000001,0.906569,260.668,523.938,0.833691,279.028,591.742,0.8634940000000001,224.175,427.492,0.8702610000000001,0.8,216.274,380.616,325.851,523.938,1280,0.00608593830839,0.0006389507325369,-0.152576580644,0.000452184525784,0.0131830545142,0.00137052009813,890,746.8925,593.065,855.0685,628.2545
11,33,1612,4805,1.0523753645721758,-0.0094019548923968,-24.36868777069695,0.0221861708608127,1.0152809817968391,-5.084731544915077,4.854167603321665e-05,-1.096422514009645e-05,1.0,0.9499936455810548,0.0090478644637047,23.19610449516357,-0.0209915981463465,0.9858636512222532,4.501314305318687,-4.634444038553697e-05,1.0370032523848697e-05,1.0,19,0.0,0.0,0.0,960,0.0,0.0,0.0,344.12,450.992,0.697867,0.0,0.0,0.0,325.855,646.486,0.805341,364.968,471.81,0.363997,307.637,508.322,0.795283,323.283,576.1030000000002,0.716392,320.637,414.49300000000005,0.878259,281.569,422.228,0.896389,5,237.311,380.534,364.968,662.1339999999999,281.641,380.534,0.900749,237.311,482.22,0.8520700000000001,0.0,0.0,0.0,305.118,662.1339999999999,0.831335,289.347,461.465,0.8525799999999999,276.349,516.141,0.762411,294.546,591.701,0.802784,242.49,424.8730000000001,0.883373,0.8,237.311,380.534,364.968,516.141,1280,0.00666869105771,-0.000356513861334,-0.155807897449,-0.00355494045652,0.0118048032746,0.00501147424802,906,855.0685,628.2545,379.305,499.205
12,34,1605,1934,0.9852497522756608,-0.0205053930713199,8.57940839830217,0.0005225201582217,0.967246275382563,15.636492224178165,1.39922689498114e-06,-3.4249586999633786e-05,1.0,1.0155216247238164,0.0212085695369855,-9.044202388463992,-0.0005253373354023,1.0338386389388872,-16.161102755275554,-1.4389377565215265e-06,3.5378870807020174e-05,1.0,12,239.823,396.217,0.924815,960,0.0,0.0,0.0,271.154,466.682,0.928746,0.0,0.0,0.0,239.885,636.191,0.711974,273.723,490.164,0.760552,239.793,518.739,0.8580399999999999,229.46,594.321,0.429694,242.483,427.589,0.972467,208.502,427.633,0.881501,5,153.73,385.888,273.723,677.8960000000002,200.793,393.639,0.842261,153.73,487.371,0.790931,232.041,385.888,0.8709540000000001,226.8,677.8960000000002,0.7775029999999999,203.367,469.165,0.910704,195.483,529.1759999999998,0.827282,203.378,597.07,0.811566,169.445,430.185,0.8500530000000001,0.8,153.73,385.888,273.723,529.1759999999998,1280,0.0073339282535,0.00202240422368,-0.131490945816,-0.00173576653469,0.014247844927,0.00604725722224,897,379.305,499.205,405.372,500.5195
13,35,1606,10671,0.9852924671982533,-0.0224352774326142,9.238909855235187,0.0012948184355236,0.9663560342823752,14.383971321080551,1.574376963888274e-07,-3.178925578518257e-05,1.0,1.0153763327457814,0.0232537511511309,-9.715451697042976,-0.0013574788513341,1.0347821915859532,-14.871735742599377,-2.03011753223268e-07,3.289129475326403e-05,1.0,13,239.858,388.519,0.908419,960,0.0,0.0,0.0,273.749,466.639,0.954641,0.0,0.0,0.0,239.899,664.7410000000001,0.5835140000000001,260.626,469.367,0.7540720000000001,242.548,523.9590000000002,0.826624,245.04,599.591,0.606937,245.024,425.01,0.969007,211.152,427.473,0.891065,5,156.37,385.732,273.749,680.4730000000002,205.978,388.472,0.839009,156.37,484.85,0.825876,237.09,385.732,0.895042,239.901,680.4730000000002,0.811844,205.987,469.211,0.885642,200.776,531.771,0.814801,219.034,609.938,0.8282459999999999,172.041,427.582,0.888617,0.8,156.37,385.732,273.749,531.771,1280,0.00665438361466,0.000799179135356,-0.130630090833,-0.0046132076531599,0.0150703787804,0.0059613198973199,893,405.372,500.5195,449.7415,529.194
14,36,1607,2914,1.0028922197340768,-0.0130205261542825,0.8112559728424066,0.0077334119540849,0.99003460146134,1.7242970482845643,7.236084478023268e-06,-1.1794528159801226e-05,1.0,0.9970354911265158,0.0131026937653757,-0.8314439334964624,-0.0077753725718802,1.0099573718773427,-1.735158697781325,-7.3063398921308735e-06,1.1817158463830229e-05,1.0,14,250.299,393.657,0.9000809999999999,960,0.0,0.0,0.0,278.858,466.633,0.910715,0.0,0.0,0.0,245.117,672.563,0.616418,278.886,484.867,0.761617,247.716,524.018,0.820371,252.857,597.018,0.6845319999999999,250.283,427.487,0.927459,216.31,427.534,0.913933,5,159.049,385.798,278.886,677.7710000000002,216.249,388.45,0.881733,159.049,487.571,0.788037,239.876,385.798,0.936968,247.661,677.7710000000002,0.762328,216.401,469.265,0.832415,205.995,531.7869999999998,0.774724,226.768,604.774,0.75098,177.208,427.675,0.8620680000000001,0.8,159.049,385.798,278.886,531.7869999999998,1280,0.00412365142256,-0.00135857344139,-0.148064896464,4.98938534292e-05,0.0118089998141,0.00344997784123,902,449.7415,529.194,527.854,530.5425
15,37,1608,11911,1.0231301610082724,-0.0052516882081908,-9.169817002207653,0.0124655236187564,1.0123961912220192,-8.052265296548486,1.816685699468539e-05,1.683419729816064e-06,1.0,0.9773440653221972,0.0050548894866512,9.00276953838948,-0.0121749871681447,0.9878539858817896,7.842819964236917,-1.7734774255703706e-05,-1.7548043444387764e-06,1.0,15,260.597,396.253,0.903963,960,0.0,0.0,0.0,286.778,466.529,0.884036,260.77,393.661,0.0860093,258.096,669.959,0.6181979999999999,297.073,492.729,0.7667010000000001,260.709,526.52,0.820574,263.335,594.4,0.6928880000000001,260.793,427.445,0.942162,224.25,427.641,0.8828020000000001,5,177.31900000000005,385.915,297.073,677.7310000000001,221.597,391.008,0.878416,177.31900000000005,490.031,0.807725,252.852,385.915,0.8822459999999999,258.094,677.7310000000001,0.783084,221.634,469.37,0.8653270000000001,219.077,531.725,0.798539,239.885,597.019,0.7724300000000001,187.68,435.329,0.8388059999999999,0.8,177.31900000000005,385.915,297.073,531.725,1280,0.00458778254688,-0.000423844147008,-0.147767037153,0.00102622353006,0.0133935557678,0.00097864982672,898,527.854,530.5425,591.7909999999998,543.514
