,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y,next_frame_position_x,next_frame_position_y
0,0,1552,3348,0.9927699909397152,-0.0197609806287963,3.6531258629462218,0.0044317775939426,0.9658124944951793,14.81350158240028,7.776933296471552e-06,-3.4607551695226174e-05,1.0,1.00772529217878,0.0204757554824399,-3.984664963843304,-0.0045015083790649,1.0352734749296404,-15.319580682405435,-7.992798562376663e-06,3.566904171774217e-05,1.0,3,0.0,0.0,0.0,960,547.476,469.158,0.411462,529.274,526.509,0.5619390000000001,0.0,0.0,0.0,531.889,656.898,0.722693,531.9069999999998,550.09,0.341218,544.879,552.745,0.8336459999999999,550.001,609.939,0.887742,534.479,490.045,0.91584,555.273,492.744,0.867287,0,529.274,469.158,599.571,656.898,570.945,471.828,0.721867,586.51,531.93,0.912143,0.0,0.0,0.0,568.34,654.283,0.8775069999999999,599.571,565.655,0.744951,568.271,555.344,0.826744,570.875,607.409,0.837082,573.544,497.91,0.871616,0.8,529.274,469.158,599.571,565.655,1280,-0.0005974668310959,-0.0005001504905519,-0.0531041994690999,0.00397722609341,-0.00177769898437,-0.000271316152066,2947,561.867,539.6525,563.189,531.822
1,6,1553,5565,1.0078543436141103,0.0167346313500507,-7.377766648260787,-0.0042284044878501,1.016734762262692,-4.548249395856865,-5.449028331363442e-07,2.011020379697357e-05,1.0,0.9922276089785492,-0.0164745735269555,7.245493291914508,0.0041285311574564,0.9834688451469424,4.5035209202634165,4.576420322899068e-07,-1.978673594566881e-05,1.0,4,573.585,479.682,0.0873255,960,550.0419999999998,471.833,0.268988,531.78,529.15,0.668361,0.0,0.0,0.0,550.066,654.4159999999998,0.801391,534.393,552.594,0.453704,549.931,555.32,0.8930450000000001,550.053,609.964,0.892847,539.635,492.6880000000001,0.878127,557.88,495.323,0.8487629999999999,0,531.78,469.411,607.373,654.4159999999998,570.976,471.892,0.717341,591.781,531.719,0.907568,573.613,469.411,0.129939,568.3430000000002,654.385,0.910167,607.373,557.864,0.886568,570.965,557.865,0.8284090000000001,573.436,609.993,0.918075,576.145,497.97,0.862556,0.8,531.78,469.411,607.373,557.865,1280,-0.0008078509126789,-0.000243526985287,-0.0323714092374,0.00113897083793,-0.00250699720345,0.00193464010954,2949,563.189,531.822,564.5139999999999,530.5205000000002
2,12,1554,1022,0.9976501352111448,-0.0036129147215953,0.0562923920115926,-0.002556741817544,0.9878322855251996,10.238028539621803,4.519716360938556e-06,-1.2419310294289306e-05,1.0,1.0024938147332287,0.0036653567726988,-0.0939588020549466,0.0026413090937172,1.0123268218812067,-10.36437957945136,-4.498184458971478e-06,1.25558345472002e-05,1.0,5,0.0,0.0,0.0,960,552.664,466.765,0.36406,531.864,529.0790000000002,0.586857,0.0,0.0,0.0,552.754,649.1469999999998,0.7658560000000001,534.4259999999998,552.655,0.287555,550.066,550.081,0.940373,555.259,597.08,0.898546,544.8430000000002,487.578,0.904018,565.631,490.03,0.913732,0,531.864,466.765,609.996,651.686,573.535,469.134,0.574974,594.289,526.631,0.835893,0.0,0.0,0.0,568.347,651.686,0.851411,609.996,549.952,0.704626,573.5269999999998,550.154,0.861575,573.62,599.646,0.901895,583.953,490.08,0.881632,0.8,531.864,466.765,609.996,552.655,1280,-0.0015523078618599,-3.78313634428e-05,-0.0465557910502,-0.00170671532396,-0.00185257801786,0.00295002968051,2960,564.5139999999999,530.5205000000002,564.3805,530.5315
3,17,1555,5757,0.9882581443859052,-0.0089938446479859,5.274345916761331,-0.0044186163341483,0.9787755042246568,14.494387938493867,-1.2547243000288573e-07,-1.8754729948383585e-05,1.0,1.0122039837205186,0.0091961633027595,-5.472006706921809,0.0045663779684869,1.0217274048682086,-14.833398030542885,2.126448791372364e-07,1.916337542412233e-05,1.0,6,0.0,0.0,0.0,960,552.783,461.356,0.326266,534.388,510.996,0.61035,0.0,0.0,0.0,563.075,636.169,0.825701,537.015,534.435,0.382541,550.16,539.6469999999998,0.8807229999999999,555.357,591.746,0.897242,547.498,479.675,0.8469180000000001,565.715,482.289,0.856326,0,534.388,461.356,607.382,638.665,578.685,464.031,0.58006,594.28,511.0,0.837885,0.0,0.0,0.0,570.998,638.665,0.869658,607.382,534.4580000000002,0.7437199999999999,573.5740000000002,539.658,0.821367,576.118,591.741,0.930743,586.482,484.882,0.90388,0.8,534.388,461.356,607.382,539.658,1280,-0.00439914083108,-0.000134108879138,-0.0607259348035,-0.00150980032049,-0.0040842881426199,0.00263066263869,2954,564.3805,530.5315,560.523,530.5315
4,23,1556,6195,0.9861971923602556,-0.0027723503670537,4.683170574787477,-0.0067809859953322,0.9782097399337536,15.668747234563227,-2.6958786802071784e-06,-1.4279119039292307e-05,1.0,1.014247677205107,0.0028045091194842,-4.793838021943731,0.0069854073734674,1.022308661197894,-16.05100986227886,2.8340341528505923e-06,1.4605227684487935e-05,1.0,7,0.0,0.0,0.0,960,560.474,451.017,0.365313,534.387,508.232,0.6663100000000001,0.0,0.0,0.0,568.279,633.5830000000002,0.8252639999999999,537.043,529.216,0.343232,552.651,531.789,0.8914110000000001,560.461,586.508,0.822224,550.131,471.881,0.8739549999999999,570.797,471.935,0.870231,0,534.387,451.017,612.607,633.5830000000002,581.387,453.603,0.615955,594.406,508.265,0.860892,0.0,0.0,0.0,573.438,633.488,0.886977,612.607,521.351,0.690499,573.645,531.855,0.868713,573.655,583.931,0.880949,589.119,474.462,0.911747,0.8,534.387,451.017,612.607,531.855,1280,-0.00407162494957,3.26927365677e-05,-0.0456229187548,-0.000762604293413,-0.00598321482539,-0.000391369219869,2957,560.523,530.5315,555.2284999999998,531.8895
5,29,1557,4334,0.9967134405416436,0.0023207758218558,-0.1308931593599377,-0.0052778134476053,0.9930877396600648,8.215284215376876,9.962047915491e-07,-3.202549280984541e-06,1.0,1.00331156135939,-0.0023441825584493,0.1505847460590736,0.0053402753298577,1.006948043456538,-8.271665361603347,-9.82401289924938e-07,3.227136018457518e-06,1.0,8,591.675,456.182,0.152007,960,568.203,448.504,0.225042,537.068,508.294,0.299829,0.0,0.0,0.0,570.8,630.9209999999998,0.760622,0.0,0.0,0.0,552.7330000000002,531.812,0.8494790000000001,565.741,581.3340000000002,0.780749,552.631,471.907,0.8454790000000001,568.337,471.921,0.882249,0,537.068,448.504,615.19,630.9209999999998,578.729,451.119,0.6997140000000001,594.476,503.14,0.77463,589.16,451.049,0.178584,571.0319999999998,630.871,0.8384030000000001,615.19,508.331,0.698619,573.634,531.856,0.869188,576.106,581.361,0.819664,586.5219999999998,474.426,0.89456,0.8,537.068,448.504,615.19,531.856,1280,-0.00399443507195,-0.000528986856807,-0.0335582755505999,0.000655013951473,-0.00640308856964,-0.00347630609758,2959,555.2284999999998,531.8895,538.2185,531.8555
6,33,1558,396,1.0070911417431212,0.003099710444148,-3.673967036213016,-0.002375089488841,1.0010946486680892,5.217597130740503,7.161997683770471e-06,2.60532701320296e-06,1.0,0.992938054723178,-0.0030839907840192,3.66411270352036,0.002392834475717,0.9989253529655364,-5.203198860470028,-7.117654164352665e-06,-2.580439671402498e-06,1.0,9,0.0,0.0,0.0,960,565.726,448.543,0.333179,539.6030000000002,508.221,0.650471,0.0,0.0,0.0,568.3290000000002,630.9069999999998,0.735582,547.372,529.195,0.38185,552.8240000000002,531.751,0.8697360000000001,565.742,581.345,0.815793,552.643,471.898,0.887108,570.879,471.856,0.908394,0,539.6030000000002,448.543,615.148,630.9069999999998,581.396,451.039,0.650579,596.939,503.139,0.746745,0.0,0.0,0.0,571.003,630.901,0.865138,615.148,503.186,0.512358,578.725,531.76,0.8559610000000001,576.138,581.389,0.8344440000000001,589.163,471.903,0.926239,0.8,539.6030000000002,448.543,615.148,531.76,1280,-0.00276511861011,-0.00189478020184,-0.0509082227945,0.0021483739838,-0.00577016640455,-0.00534274801612,2945,538.2185,531.8555,522.6945000000002,523.9995
7,36,1559,4116,0.9933714849961428,0.0081196840508244,2.2938371073942223,-0.006738112540275,0.9972803166730796,6.65537795906847,-5.793463657555754e-06,1.066731160191591e-05,1.0,1.0065454936682603,-0.0081710047999289,-2.2544702784078026,0.0067622780866251,1.0026851396866543,-6.688760142961671,5.759249409754744e-06,-1.0743293243002226e-05,1.0,10,581.38,461.44,0.0557629,960,563.131,448.554,0.323441,536.999,508.201,0.525381,0.0,0.0,0.0,568.257,633.3480000000002,0.727859,537.066,531.817,0.3139,552.795,529.2919999999998,0.853504,565.715,581.341,0.7681520000000001,552.655,471.856,0.878898,570.8330000000002,471.831,0.924907,0,536.999,448.554,612.629,633.369,578.75,451.034,0.6359819999999999,596.966,503.151,0.8316020000000001,581.386,448.598,0.0717326,570.974,633.369,0.8545969999999999,612.629,487.569,0.566734,576.2330000000002,529.305,0.842686,573.627,581.349,0.860332,589.119,471.898,0.915002,0.8,536.999,448.554,612.629,531.817,1280,-0.00187324546278,0.0021073082462,-0.0549903810024,-0.0008430143352599,-0.00522218225524,-0.00572584196925,2953,522.6945000000002,523.9995,522.716,526.6030000000001
8,38,1560,135,1.0014005966047328,0.0185045468831605,-3.6891301907518894,-0.0083019099165268,1.0107187657246302,1.3377547847924087,-4.106787805454554e-06,2.353052852368325e-05,1.0,0.9984187203315212,-0.0183656766667681,3.7078654160238025,0.0081957072070854,0.9892297923433184,-1.2931118570742537,3.907444503186952e-06,-2.3352523782185718e-05,1.0,11,0.0,0.0,0.0,960,560.507,448.513,0.410963,539.636,508.265,0.743945,0.0,0.0,0.0,563.0930000000002,633.496,0.692968,539.5840000000002,531.864,0.495939,552.775,531.73,0.888595,560.509,581.325,0.7367630000000001,552.58,471.8080000000001,0.915574,568.355,469.403,0.930757,0,539.5840000000002,448.513,610.055,633.496,578.755,451.019,0.633266,594.325,505.644,0.8265129999999999,0.0,0.0,0.0,570.802,633.495,0.80838,610.055,508.357,0.447118,576.184,529.311,0.862081,573.523,583.911,0.883616,586.575,471.902,0.906765,0.8,539.5840000000002,448.513,610.055,531.864,1280,-0.000369240326108,0.00121602194849,-0.0929646492004,-0.00450478121638,0.0010778935393299,0.00485678948462,2958,522.716,526.6030000000001,537.0640000000002,529.1400000000001
9,40,1561,1080,1.0052646470501414,0.0070554071171526,-4.792378301053841,-0.0079431004420531,1.0069237086632603,0.7669758035220086,2.5589222099545483e-06,4.600048751603625e-06,1.0,0.9947043670000608,-0.0069915896385255,4.772362004455492,0.0078486746894443,0.9930810327580368,-0.7240553047883377,-2.5814753832621587e-06,-4.5503302309709344e-06,1.0,12,591.589,461.34,0.171154,960,563.106,451.033,0.159861,537.086,508.347,0.446469,0.0,0.0,0.0,568.359,633.4780000000002,0.6839850000000001,547.345,531.839,0.255962,552.678,531.755,0.8438829999999999,565.687,583.931,0.70858,552.549,471.844,0.8562780000000001,568.264,471.814,0.901155,0,537.086,451.033,612.479,633.489,578.7090000000002,451.071,0.706855,594.3330000000002,503.128,0.846174,589.184,453.594,0.197045,570.914,633.489,0.781537,612.479,511.028,0.667034,576.0830000000002,531.744,0.8442620000000001,573.514,583.93,0.842493,583.905,471.823,0.901403,0.8,537.086,451.033,612.479,531.839,1280,0.00260318862274,-0.000979238771833,-0.0899775475264,-0.00551957963035,0.00335191027261,0.00547261815518,2950,537.0640000000002,529.1400000000001,542.2495,542.2195
