,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y,next_frame_position_x,next_frame_position_y
0,21,3387,1282,0.9280953620652382,-0.0127038575729311,39.31406918256944,-0.0150701874359633,0.9244297918416412,44.834097108709145,-3.0955428149096584e-05,-2.8708003718647643e-05,1.0,1.0792164919203866,0.0134945989623937,-43.03340998665102,0.0159510915502112,1.0834081364154111,-49.200727913156655,3.386553256850156e-05,3.1520215897608e-05,1.0,37,263.277,359.714,0.730489,960,278.928,346.816,0.815996,299.845,406.764,0.955383,265.938,349.347,0.688765,315.459,529.235,0.8784040000000001,281.524,430.149,0.807793,318.039,432.741,0.91429,302.518,484.772,0.913962,302.343,378.021,0.8645129999999999,299.764,372.836,0.820729,27,263.277,346.816,318.039,529.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.827,523.95,0.495428,0.0,0.0,0.0,312.817,430.13,0.918594,302.388,477.05300000000005,0.793641,0.0,0.0,0.0,0.8,263.277,346.816,318.039,432.741,1280,0.000292487442493,-0.0002611274831,-0.100119695067,0.00441841920838,0.00503161177039,-0.00158632930834,133,191.628,514.9114999999998,186.2965,503.174
1,22,3388,6576,0.9352717346145142,0.0185435621669177,31.4788690983324,-0.0166803451234194,0.965722309267509,14.07122042921334,-4.786394735055086e-05,2.559416556768565e-05,1.0,1.068443346636017,-0.0196319347687163,-33.35714296615682,0.0177160482349737,1.036807451049103,-15.14682734969123,5.068648861870165e-05,-2.747588345612017e-05,1.0,38,237.259,359.786,0.814118,960,255.431,349.297,0.835659,273.73900000000003,417.07,0.839709,239.834,349.401,0.804161,294.568,531.7869999999998,0.768563,258.058,437.977,0.650995,289.391,440.571,0.733049,291.987,484.839,0.684481,273.75,380.545,0.799569,263.369,375.439,0.827076,27,237.259,349.297,299.783,531.7869999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.148,529.203,0.699657,0.0,0.0,0.0,299.783,430.171,0.879726,281.547,482.269,0.896701,0.0,0.0,0.0,0.8,237.259,349.297,299.783,440.571,1280,0.00144569424447,0.00276662711985,-0.10493465513,-0.00208804639988,0.00562437810004,0.000317459926009,131,186.2965,503.174,169.42700000000005,507.0035
2,23,3389,10988,0.974069321108234,0.030787908350349,17.674349745712362,-0.0044699950795298,1.0136410153701918,-7.04333157479887,-3.0216022297821104e-05,6.376258002335183e-05,1.0,1.026932692734571,-0.030036576502746,-18.36192514437763,0.0047421203746539,0.986945880447382,6.867573188334812,3.072745131216002e-05,-6.383780154610082e-05,1.0,39,216.264,365.022,0.8544219999999999,960,229.412,362.324,0.883223,258.002,424.99,0.93257,216.435,362.372,0.858118,273.711,549.982,0.565418,237.186,450.945,0.813819,260.699,451.099,0.807081,260.67,505.674,0.6601670000000001,255.384,385.858,0.84555,239.88,385.788,0.893599,27,216.264,362.324,273.711,549.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.695,542.226,0.449145,0.0,0.0,0.0,242.426,453.562,0.7245090000000001,255.472,503.112,0.666138,234.56,385.885,0.823099,0.8,216.264,362.324,260.699,453.562,1280,0.00413484871387,0.000647000037134,-0.136958733201,-0.00463280826807,0.00505489204079,0.000611894705798,146,169.42700000000005,507.0035,250.252,493.9895
3,24,3393,5513,0.9908017246087842,0.0184915426622707,5.167694439167454,0.0030607319558248,0.9991443844129562,8.343976177004349,2.855076400528269e-07,3.061288154619328e-05,1.0,1.0090833351741062,-0.0185204496811142,-5.060100148909152,-0.003089562356531,1.0009120820555388,-8.335620653737932,-1.9352059519213197e-07,-3.0635515276238724e-05,1.0,43,151.172,344.223,0.8306520000000001,960,169.435,341.4290000000001,0.821622,208.523,411.918,0.802304,153.776,341.575,0.8686360000000001,237.195,549.908,0.920023,185.112,443.203,0.795139,213.651,443.211,0.869165,216.266,497.927,0.902156,198.205,365.107,0.863243,182.474,365.1,0.909214,27,145.994,341.4290000000001,237.195,560.445,0.0,0.0,0.0,164.236,404.145,0.322517,145.994,341.597,0.0725029,177.22799999999995,560.445,0.95375,169.40099999999995,430.22,0.359435,179.94799999999995,445.817,0.7390399999999999,187.72,503.161,0.719214,169.43,365.062,0.8278540000000001,0.8,145.994,341.4290000000001,213.651,445.817,1280,0.00279149971902,-0.000841824861709,-0.0913552045822,0.00677296007052,0.0166804492474,-0.00246020941995,153,250.252,493.9895,269.757,475.727
4,25,3394,10692,1.0276753752827636,0.0152159104818725,-8.017484050810605,0.0184989077302632,1.0234413439064398,-11.751965395407607,2.6114716783836225e-05,3.6068623300277535e-05,1.0,0.9737335341169548,-0.0147459117299114,7.633599635148473,-0.0178850150518855,0.9775562537485,11.344814443189671,-2.4783687595761944e-05,-3.487402296273907e-05,1.0,44,138.138,351.952,0.8269569999999999,960,156.404,341.451,0.901759,200.708,424.798,0.8872700000000001,138.257,344.157,0.8555719999999999,237.142,552.6619999999998,0.92896,187.742,458.777,0.786596,203.334,445.809,0.904609,211.148,505.666,0.859734,195.55900000000003,370.187,0.8523069999999999,177.325,370.1880000000001,0.889753,27,138.138,341.451,237.142,555.3480000000002,0.0,0.0,0.0,156.495,411.891,0.487612,0.0,0.0,0.0,177.215,555.3480000000002,0.747484,138.191,409.29,0.32798,174.727,448.395,0.787339,177.31900000000005,500.507,0.713553,161.696,370.235,0.844037,0.8,138.138,341.451,203.334,458.777,1280,0.00557966716588,0.0010460553458,-0.115786738694,-0.00156762369443,0.0124136246741,-0.000114417889563,134,269.757,475.727,260.659,486.203
5,26,3395,5172,1.0361452506992788,0.0150246303127147,-9.458243235412146,0.0241408783355695,1.031111877850557,-18.348871320080523,3.13030812931237e-05,4.292291879484901e-05,1.0,0.9661808417825128,-0.0144478761052203,8.87327119147111,-0.0231412131249492,0.9704334421862392,17.587483132879818,-2.92511490224002e-05,-4.120157279453103e-05,1.0,45,133.064,364.86,0.8966620000000001,960,153.756,351.9480000000001,0.886808,198.195,427.559,0.995072,135.526,359.742,0.8834,237.094,565.655,0.89745,179.99,466.658,0.8329059999999999,200.713,453.609,0.873143,203.35,510.935,0.958633,192.93400000000003,380.599,0.877892,174.679,383.11300000000006,0.964981,27,133.064,351.9480000000001,237.094,573.448,0.0,0.0,0.0,153.653,424.823,0.647234,0.0,0.0,0.0,172.024,573.448,0.927187,135.477,406.665,0.538741,172.012,458.789,0.754418,174.69799999999995,511.016,0.793792,156.40200000000004,383.106,0.890223,0.8,133.064,351.9480000000001,200.713,466.658,1280,0.00751937599853,0.000336935801897,-0.1515213549139999,-0.00420020800084,0.0120922503993,0.0046764803118999,152,260.659,486.203,261.957,525.3045
6,27,3396,11537,1.0573817057636803,0.0636367771169978,-28.936395415375088,0.0203065948802955,1.0769655926558213,-32.756081058007695,2.537624569717332e-05,0.0001040524100688,1.0,0.9498031125416178,-0.0585928356057678,25.564606758737213,-0.0185831660964052,0.9302352028449934,29.933129865167658,-2.216881392875525e-05,-9.530634859448524e-05,1.0,46,132.858,383.163,0.8581549999999999,960,151.173,365.024,0.877452,195.458,448.289,0.917322,132.971,375.366,0.85083,232.043,578.737,0.893933,179.84799999999996,487.388,0.942534,192.904,471.94,0.83467,198.165,529.25,0.92228,185.051,396.296,0.814278,164.245,398.838,0.8782040000000001,27,132.858,365.024,232.043,594.409,0.0,0.0,0.0,140.795,443.164,0.592116,0.0,0.0,0.0,159.046,594.409,1.04262,135.584,461.422,0.442394,156.469,479.636,0.814859,166.815,531.898,0.697873,146.003,401.359,0.8420129999999999,0.8,132.858,365.024,195.458,487.388,1280,0.00451774103567,-0.001146914321,-0.149049714208,0.000485624885187,0.0117743397132,0.00337009457871,159,261.957,525.3045,301.0965,525.3045
7,28,3397,4169,1.0407938968487656,0.0297287739899343,-16.69043160538116,0.0142551776636132,1.0423388132260891,-17.08329932632324,2.830630009166728e-05,5.143135007335151e-05,1.0,0.9619907005622976,-0.0282056137813387,15.574195049838464,-0.0135911584344228,0.9601915266097226,16.17639695938552,-2.6531385828166448e-05,-4.858554997456621e-05,1.0,47,119.893,385.746,0.8778540000000001,960,138.21,377.956,0.8225620000000001,192.873,458.806,0.879268,125.098,383.072,0.846874,231.951,591.794,0.911576,179.963,503.074,0.958188,179.829,487.572,0.873783,195.483,537.045,0.883718,177.31799999999996,404.19,0.919822,156.525,406.668,0.98133,27,119.893,377.956,231.951,609.961,0.0,0.0,0.0,135.533,450.97,0.638015,0.0,0.0,0.0,156.399,609.961,1.03578,130.364,471.814,0.4420520000000001,153.72799999999995,490.129,0.887616,156.434,547.404,0.746768,138.18,406.741,0.935244,0.8,119.893,377.956,192.873,503.074,1280,0.00315939681605,0.00136759667657,-0.149260282516,0.00123900070321,0.0107452357188,-0.00203628558666,135,301.0965,525.3045,332.3930000000001,529.2255
8,29,3398,9057,1.0380760278783745,-0.0112229869064799,-15.033772752210092,0.0250655139405198,0.991958672210573,10.702379666058867,5.22380325733964e-05,-1.6295189859713433e-05,1.0,0.963226798767998,0.0111338404486846,14.361774213893735,-0.0237924357728465,1.0085936407052878,-11.152042144231087,-5.070477514775458e-05,1.5853614946566876e-05,1.0,48,132.938,380.569,0.7602220000000001,960,151.23,364.937,0.859418,198.256,448.292,0.918673,133.023,370.14,0.797988,242.414,576.201,0.881843,198.238,490.15,0.944299,192.953,474.425,0.827075,213.682,529.3290000000002,0.866725,190.232,396.237,0.847267,169.465,396.215,0.868517,27,132.938,364.937,242.414,594.351,0.0,0.0,0.0,151.16,445.67,0.495629,0.0,0.0,0.0,174.71099999999996,594.351,1.07548,138.135,463.985,0.274134,161.648,479.679,0.7854180000000001,174.628,534.436,0.825304,153.667,396.224,0.8434780000000001,0.8,132.938,364.937,198.256,490.15,1280,0.00263426708989,0.000668233900797,-0.148305803537,0.00513272220269,0.0105781704187,-0.00419602217153,132,332.3930000000001,529.2255,334.9840000000001,510.959
9,30,3399,10930,1.0831846882017837,0.0073073481540985,-37.843598737257295,0.034684806073029,1.0245917826199753,-3.064471345511773,7.803543312252654e-05,6.747328356670072e-06,1.0,0.923433115216669,-0.0068158839558214,34.92514519187817,-0.0314752427290909,0.9788829233278864,1.8086222131516128,-7.184812930781765e-05,-6.072964049824938e-06,1.0,49,148.556,367.624,0.7186359999999999,960,164.25099999999995,362.307,0.806372,218.859,440.523,0.8989889999999999,151.162,364.906,0.801567,260.62,570.972,0.913336,218.999,479.67,0.982173,205.983,469.343,0.871808,224.195,526.589,0.8109850000000001,203.302,388.447,0.843916,182.533,388.523,0.8832629999999999,27,148.556,362.307,260.62,591.825,0.0,0.0,0.0,166.801,440.559,0.473729,0.0,0.0,0.0,195.571,591.825,1.00336,156.35,450.997,0.302354,177.4,474.447,0.840309,192.95,531.845,0.7826069999999999,166.81599999999997,391.05,0.842591,0.8,148.556,362.307,218.999,479.67,1280,0.00390798412263,0.00315048568882,-0.147558748722,0.00116619677283,0.00412776181474,-0.00252893334255,150,334.9840000000001,510.959,316.697,512.2719999999998
