,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y,next_frame_position_x,next_frame_position_y
0,0,2739,8202,0.9922789554634756,-0.0005078734069751,4.510506279025767,-0.0008815217902042,0.9969038185255392,-0.0440135403464672,-6.600010553841558e-06,1.1942848508753804e-06,1.0,1.0077816321797242,0.0005188606982733,-4.545582542937203,0.0008914342140912,1.0031363457987084,0.0401307624088221,6.650304781976408e-06,-1.1946060550653065e-06,1.0,3,0.0,0.0,0.0,960,1136.79,383.068,0.448514,1092.32,448.305,0.857452,0.0,0.0,0.0,1110.44,612.617,0.858492,1105.32,461.352,0.185022,1118.34,500.519,0.810649,1107.94,555.377,0.812008,1120.94,406.739,0.867907,1157.62,406.776,0.90765,0,1092.32,378.015,1220.12,636.137,1178.27,378.015,0.712229,1220.11,450.969,0.8549620000000001,0.0,0.0,0.0,1157.6,636.137,0.898357,1220.12,424.955,0.29538,1170.53,505.746,0.794007,1173.05,570.807,0.85521,1199.09,406.789,0.894418,0.8,1092.32,378.015,1220.12,505.746,1280,-0.00456381170079,-0.00199676235206,-0.0035478908103,-0.000925295986235,-0.00194680481218,-0.00086018955335,4143,1126.19,490.107,1114.485,486.196
1,1,2740,13257,0.9901341120854305,-0.0005145357426787,6.1749377366732325,-0.0008498801913541,0.9976400526781828,-1.0603729761313023,-8.660904911714377e-06,2.963048282175201e-06,1.0,1.0099678213891607,0.0005394148551751,-6.2359164321862295,0.0008696766357733,1.0024201148242855,1.0575690014131698,8.744658371081175e-06,-2.9655473784793283e-06,1.0,4,1178.3,375.404,0.251074,960,1134.02,383.122,0.363516,1087.09,445.81,0.875725,0.0,0.0,0.0,1100.1,610.006,0.835691,0.0,0.0,0.0,1115.64,495.371,0.8288129999999999,1102.7,552.764,0.834625,1113.18,406.749,0.950142,1154.83,406.721,0.970901,0,1087.09,367.538,1214.84,623.091,1170.44,375.412,0.752425,1214.84,448.469,0.754011,1175.72,367.538,0.27365,1154.88,623.091,0.911237,1214.71,487.48,0.252087,1160.06,505.67,0.84036,1160.1,563.12,0.8387950000000001,1191.34,406.753,0.8982549999999999,0.8,1087.09,367.538,1214.84,505.67,1280,-0.0052345572039499,-0.0014900873648,-0.00769646745175,-0.0013101559598,-0.00270917476155,-0.00179236859549,4145,1114.485,486.196,1098.815,484.816
2,2,2741,2497,0.9881270034349215,-0.0023239557240188,6.1560823290504025,-0.0014796165466852,0.9923184294810352,1.5589275597820054,-8.469347679605981e-06,-2.620902022013614e-06,1.0,1.0120233743162688,0.0023536390619033,-6.233768364013723,0.0014955265673247,1.0077977409047691,-1.5802902576562228,8.575097445576781e-06,2.661272924445623e-06,1.0,5,1175.66,372.824,0.374717,960,1126.19,380.665,0.306268,1076.61,443.131,0.85846,0.0,0.0,0.0,1095.04,612.519,0.835867,0.0,0.0,0.0,1110.52,492.766,0.777485,1097.46,555.308,0.8528469999999999,1110.53,404.171,0.951317,1144.44,404.193,0.930786,0,1076.61,365.119,1204.43,612.519,1157.5,372.784,0.792242,1204.43,448.336,0.7926890000000001,1170.47,365.119,0.368564,1147.05,609.988,0.7969470000000001,1196.65,474.429,0.337472,1154.98,497.905,0.787565,1154.95,552.786,0.787799,1178.44,404.156,0.952196,0.8,1076.61,365.119,1204.43,497.905,1280,-0.00439394265413,-0.000234413295402,-0.0174273587763,-0.0006432167137969,-0.00583511404693,-0.00391431897879,4158,1098.815,484.816,1071.45,478.3465
3,3,2742,13807,0.990261688437424,-0.0012166318502193,5.377564327415928,-0.0014623694997866,0.9951109804652828,0.6273091651579996,-7.849896376428296e-06,9.975545289080658e-08,1.0,1.0098358386306638,0.0012351790543064,-5.431232021507783,0.0014790113916636,1.0049576918077434,-0.6383726495666778,7.92695915100307e-06,-9.055398209974062e-08,1.0,6,1160.12,367.604,0.297972,960,1115.89,377.995,0.263214,1071.48,443.142,0.8453649999999999,0.0,0.0,0.0,1094.94,610.0459999999998,0.925264,0.0,0.0,0.0,1102.77,490.069,0.792532,1094.87,552.66,0.939491,1100.16,404.109,0.886763,1136.54,404.1230000000001,1.01649,0,1071.48,364.908,1196.5,610.0459999999998,1152.2,367.639,0.7848970000000001,1196.5,443.148,0.7444310000000001,1157.51,364.908,0.352001,1134.0,599.5880000000002,0.916195,1193.95,469.198,0.259498,1149.61,490.145,0.823843,1141.88,550.11,0.8877889999999999,1173.06,404.109,0.956482,0.8,1071.48,364.908,1196.5,490.145,1280,-0.00346378982067,0.00217654998414,-0.0571919158101,0.0045695048756899,-0.00887277256697,-0.00575877493247,4150,1071.45,478.3465,1049.31,447.167
4,4,2743,14702,0.9864711918550234,-0.0033440049625766,7.654092959196667,-0.0015444786485474,0.9924163918016516,1.2001796042750703,-9.986197973189914e-06,-2.135596375338031e-06,1.0,1.0137223129948492,0.0033990907467384,-7.763204337861751,0.0015653900644282,1.0077249507658763,-1.2214325736988412,1.0126574748754138e-05,2.1860377453190688e-06,1.0,7,0.0,0.0,0.0,960,1113.19,370.234,0.520884,1068.85,432.782,0.8389030000000001,0.0,0.0,0.0,1092.4,609.936,0.8783280000000001,0.0,0.0,0.0,1097.49,487.4,0.8711190000000001,1092.33,549.997,0.924255,1094.88,403.999,0.925442,1131.4,403.989,0.947881,0,1068.85,367.557,1180.98,609.936,1141.84,367.557,0.7357859999999999,1180.98,445.65,0.71029,0.0,0.0,0.0,1118.42,596.966,0.911191,1178.26,477.084,0.268064,1139.2,487.455,0.8714930000000001,1136.58,544.821,0.890056,1160.12,403.995,0.938104,0.8,1068.85,367.557,1180.98,487.455,1280,-0.00363736762665,0.0050255213864099,-0.0800292789936,0.00426100986078,-0.0119144571945,-0.00737631553784,4154,1049.31,447.167,1023.245,422.341
5,5,2744,10326,0.9910862325002427,-0.0014909758445398,4.567896681420262,-0.0024208471698927,0.9929736271888489,2.7219205765115184,-6.217050639260309e-06,-2.2535302543172388e-06,1.0,1.009003870940577,0.0015045763054405,-4.613120770814371,0.0024427179444376,1.0071086428247062,-2.7524278208792,6.278532899637796e-06,2.2789038230714044e-06,1.0,8,0.0,0.0,0.0,960,1110.52,370.153,0.714316,1068.75,435.357,0.8169489999999999,0.0,0.0,0.0,1092.29,597.045,0.8101149999999999,1066.19,406.656,0.349465,1092.41,482.296,0.8660979999999999,1092.23,547.401,0.89444,1092.2,404.006,0.972073,1123.61,403.9980000000001,0.904941,0,1066.19,367.567,1178.39,597.045,1136.73,367.567,0.643332,1178.39,443.168,0.751128,0.0,0.0,0.0,1113.05,594.418,0.914642,1175.65,479.627,0.310096,1136.56,484.911,0.8719540000000001,1131.3,539.649,0.8384459999999999,1157.5,403.997,0.944693,0.8,1066.19,367.567,1178.39,484.911,1280,-0.00244680140167,0.00533299334347,-0.0694621726871,0.000692966394126,-0.0176570862532,-0.00536772608757,4157,1023.245,422.341,994.54,407.956
6,6,2745,973,0.9869548043647188,-0.0024459954633363,8.056407374230567,-0.0015639695557704,0.9954380874988228,-0.4430487622109981,-1.0765710272488476e-05,1.0925751704046226e-06,1.0,1.0132220600843735,0.0024986526016326,-8.161822651654486,0.0015967647838274,1.0046750129988,0.4322558333540981,1.090631055500649e-05,-1.0707832035476542e-06,1.0,9,1154.72,370.207,0.163583,960,1094.99,367.604,0.49275,1053.13,443.121,0.986085,0.0,0.0,0.0,1089.59,594.413,0.6773279999999999,1050.56,461.391,0.366772,1089.64,484.937,0.792057,1084.5,544.8530000000002,0.803867,1081.85,401.425,0.906806,1115.73,404.003,0.979981,0,1050.56,365.041,1162.72,594.413,1133.98,367.616,0.737689,1162.72,445.822,0.707615,1144.46,365.041,0.190892,1100.18,594.362,0.883299,1160.07,484.79,0.350929,1128.82,487.525,0.807921,1115.88,544.766,0.846578,1152.21,404.045,0.961809,0.8,1050.56,365.041,1162.72,487.525,1280,-0.00163373793475,0.00197982834652,-0.0774812400341,0.000968601903878,-0.0220628399402,-0.00334358308464,4141,994.54,407.956,948.959,378.0205
7,7,2746,9838,0.9811830231694392,-0.0031881760992341,10.715935248268927,-0.0026489360667958,0.9894639687471372,2.6122035356843694,-1.3312940399313083e-05,-1.233601441544458e-06,1.0,1.0191900309214514,0.0032703301899839,-10.930117145120612,0.002692687328098,1.010803958860565,-2.6692803382710584,1.3571737840200915e-05,1.290466931674568e-06,1.0,10,0.0,0.0,0.0,960,1094.85,367.59,0.653565,1050.6,435.342,0.885576,0.0,0.0,0.0,1076.74,594.327,0.740807,1040.13,448.379,0.370862,1079.24,484.81,0.8339840000000001,1074.16,542.231,0.881866,1074.06,403.942,0.933951,1110.59,401.49300000000005,0.934106,0,1040.13,365.091,1157.4,594.327,1123.62,365.091,0.709667,1157.4,443.185,0.6707989999999999,0.0,0.0,0.0,1094.93,586.54,0.866223,1154.79,477.037,0.415486,1118.39,484.822,0.8235899999999999,1113.14,531.909,0.962845,1139.24,401.509,0.969098,0.8,1040.13,365.091,1157.4,484.822,1280,-0.00329187093303,0.00285772560164,-0.0707543566823,0.000854994577821,-0.0298655740917,-0.00264293537475,4149,948.959,378.0205,894.1585,361.01
8,8,2747,321,0.9557961755872836,-0.009326105522492,28.08797724595724,-0.0025471114296788,0.9825009915436204,-0.5904381880200243,-3.49458975652122e-05,4.739977688954657e-06,1.0,1.0462776171902868,0.0100732365437523,-29.381874281062743,0.0027344158473617,1.0188816968488432,0.5247824527925179,3.6550149364997246e-05,-4.477458218339658e-06,1.0,11,0.0,0.0,0.0,960,1074.17,367.548,0.773895,1032.38,435.295,0.8361629999999999,0.0,0.0,0.0,1071.34,589.1030000000002,0.7286560000000001,1032.36,448.469,0.376927,1066.26,479.633,0.748449,1063.59,531.84,0.8855360000000001,1055.8,401.469,0.862135,1092.21,401.482,0.922475,0,1032.36,367.548,1131.4,589.1030000000002,1102.74,367.63,0.575198,1131.4,445.662,0.6192439999999999,0.0,0.0,0.0,1079.26,573.545,0.7949729999999999,1131.37,474.417,0.366944,1100.16,479.687,0.8241940000000001,1092.37,531.807,0.906882,1115.87,401.52,0.972425,0.8,1032.36,367.548,1131.4,479.687,1280,-0.0019225984579,0.00217131664976,-0.0745599344373,-0.000845893402584,-0.0328510664403,0.0022443223279,4155,894.1585,361.01,826.3489999999999,358.4595
9,10,2748,2605,0.9586365841357932,-0.0019949857596541,20.10276119681397,-0.015191351542989,0.9702706390375,16.51128837496444,-2.5901948463836216e-05,-1.1459935554196174e-05,1.0,1.0433855987134149,0.0018972119596547,-21.00625694090484,0.0158731016557883,1.0312336881481117,-17.346089979030687,2.7207624727804308e-05,1.1867013093897343e-05,1.0,12,0.0,0.0,0.0,960,1068.76,367.639,0.650068,1029.69,432.747,0.899123,0.0,0.0,0.0,1053.31,581.371,0.820393,1027.08,445.837,0.401502,1053.18,477.047,0.802041,1053.08,531.776,0.8738290000000001,1050.52,401.398,0.936204,1076.64,401.425,0.888907,0,1027.08,367.545,1123.57,581.371,1092.4,367.545,0.6073649999999999,1123.57,437.983,0.5846720000000001,0.0,0.0,0.0,1063.61,573.511,0.647471,1115.75,474.44,0.4490270000000001,1089.72,479.646,0.799075,1073.97,531.726,0.903883,1107.92,401.382,0.877654,0.8,1027.08,367.545,1123.57,479.646,1280,-0.004315180704,0.00092496839352,-0.0658351331949,-0.00373808667064,-0.0350958630443,0.00477477442473,4146,826.3489999999999,358.4595,766.3805,379.2655
