frame_id,height,l_ear_x,l_ear_y,l_elbow_x,l_elbow_y,l_eye_x,l_eye_y,l_foot_x,l_foot_y,l_hand_x,l_hand_y,l_hip_x,l_hip_y,l_knee_x,l_knee_y,l_shoulder_x,l_shoulder_y,neck_x,neck_y,nose_x,nose_y,person_id,r_ear_x,r_ear_y,r_elbow_x,r_elbow_y,r_eye_x,r_eye_y,r_foot_x,r_foot_y,r_hand_x,r_hand_y,r_hip_x,r_hip_y,r_knee_x,r_knee_y,r_shoulder_x,r_shoulder_y,threshold,width,R_1,R_2,R_3,T_1,T_2,T_3,position_x,position_y
3,960,547.476,469.158,529.274,526.509,0.0,0.0,531.889,656.898,531.9069999999999,550.09,544.879,552.745,550.001,609.939,534.479,490.045,555.273,492.744,0.0,0.0,0,570.945,471.828,586.51,531.93,0.0,0.0,568.34,654.283,599.571,565.655,568.271,555.344,570.875,607.409,573.544,497.91,0.8,1280,-0.0005974668310959,-0.0005001504905519,-0.0531041994690999,0.00397722609341,-0.00177769898437,-0.000271316152066,561.867,539.6525
3,960,761.299,487.435,740.4010000000001,534.378,0.0,0.0,779.465,641.2909999999999,740.263,555.29,761.212,565.68,766.438,604.779,758.534,508.2480000000001,779.357,508.256,0.0,0.0,1,782.053,484.906,802.916,529.234,0.0,0.0,792.4680000000001,641.312,0.0,0.0,787.3510000000001,563.0790000000001,784.721,594.363,797.762,505.76,0.8,1280,-0.0005974668310959,-0.0005001504905519,-0.0531041994690999,0.00397722609341,-0.00177769898437,-0.000271316152066,770.3215,552.7180000000002
3,960,1047.95,466.769,1008.83,510.92,0.0,0.0,1040.19,625.686,1001.05,529.304,1032.32,547.423,1029.68,583.9830000000001,1029.62,487.453,1050.66,487.583,0.0,0.0,2,1071.34,469.236,1076.68,526.567,0.0,0.0,1050.48,615.325,1071.47,547.429,1068.78,547.462,1050.51,589.0830000000001,1073.97,490.156,0.8,1280,-0.0005974668310959,-0.0005001504905519,-0.0531041994690999,0.00397722609341,-0.00177769898437,-0.000271316152066,1038.885,537.067
3,960,951.536,451.045,935.872,495.272,0.0,0.0,951.533,594.373,946.245,511.05,951.614,526.5,951.585,557.934,946.383,469.371,967.176,469.387,0.0,0.0,5,969.904,451.008,988.093,503.112,0.0,0.0,974.942,594.2869999999999,985.277,516.161,977.578,523.935,969.909,557.935,985.463,471.922,0.8,1280,-0.0005974668310959,-0.0005001504905519,-0.0531041994690999,0.00397722609341,-0.00177769898437,-0.000271316152066,968.4665,510.9885
3,960,1115.78,479.68,1094.91,529.278,0.0,0.0,1113.08,628.276,1094.87,547.409,1115.72,563.089,1102.73,591.673,1110.54,500.51,1131.41,503.18,0.0,0.0,6,1136.71,482.252,1154.92,531.802,0.0,0.0,1123.59,625.6990000000001,0.0,0.0,1136.69,565.7090000000001,1131.35,594.4019999999999,1152.19,508.206,0.8,1280,-0.0005974668310959,-0.0005001504905519,-0.0531041994690999,0.00397722609341,-0.00177769898437,-0.000271316152066,1134.08,559.2145
3,960,698.696,469.352,693.44,508.261,0.0,0.0,693.4010000000001,570.941,685.602,513.627,698.525,524.0,696.065,550.028,696.082,487.5,703.868,487.567,0.0,0.0,7,716.852,469.295,719.62,510.854,0.0,0.0,698.7139999999999,573.469,724.693,524.008,714.196,526.5509999999999,711.663,550.116,717.015,490.003,0.8,1280,-0.0005974668310959,-0.0005001504905519,-0.0531041994690999,0.00397722609341,-0.00177769898437,-0.000271316152066,707.7565,514.857
4,960,550.0419999999999,471.833,531.78,529.15,0.0,0.0,550.066,654.4159999999999,534.393,552.594,549.931,555.32,550.053,609.964,539.635,492.6880000000001,557.88,495.323,573.585,479.682,0,570.976,471.892,591.781,531.719,573.613,469.411,568.3430000000001,654.385,607.373,557.864,570.965,557.865,573.436,609.993,576.145,497.97,0.8,1280,-0.0008078509126789,-0.000243526985287,-0.0323714092374,0.00113897083793,-0.00250699720345,0.00193464010954,563.189,531.822
4,960,761.1669999999999,487.593,740.393,534.365,0.0,0.0,779.513,649.111,737.633,547.447,761.237,568.308,766.4730000000001,609.985,758.637,508.384,779.403,508.375,0.0,0.0,1,782.0260000000001,487.416,0.0,0.0,0.0,0.0,800.2389999999999,641.29,0.0,0.0,787.35,568.2230000000001,784.757,599.553,797.7280000000001,508.261,0.8,1280,-0.0008078509126789,-0.000243526985287,-0.0323714092374,0.00113897083793,-0.00250699720345,0.00193464010954,763.762,542.2230000000001
4,960,1032.39,471.846,1006.31,513.548,0.0,0.0,1035.06,630.8919999999999,990.593,529.3,1029.78,549.984,1027.13,589.119,1024.54,490.028,1048.0,490.086,0.0,0.0,2,1066.21,469.296,1074.05,523.957,0.0,0.0,1048.01,625.651,1068.75,547.432,1058.41,550.044,1050.47,589.174,1071.41,492.764,0.8,1280,-0.0008078509126789,-0.000243526985287,-0.0323714092374,0.00113897083793,-0.00250699720345,0.00193464010954,1040.09,536.9945
4,960,951.507,456.236,941.052,503.13,0.0,0.0,951.579,594.393,948.9,518.756,951.52,529.101,951.539,560.479,946.318,474.513,967.094,477.081,0.0,0.0,5,969.838,456.25,987.968,508.314,0.0,0.0,969.868,594.386,982.744,524.0,972.371,529.081,969.832,560.49,985.439,479.681,0.8,1280,-0.0008078509126789,-0.000243526985287,-0.0323714092374,0.00113897083793,-0.00250699720345,0.00193464010954,971.067,510.906
