frame_id,height,l_ear_x,l_ear_y,l_elbow_x,l_elbow_y,l_eye_x,l_eye_y,l_foot_x,l_foot_y,l_hand_x,l_hand_y,l_hip_x,l_hip_y,l_knee_x,l_knee_y,l_shoulder_x,l_shoulder_y,neck_x,neck_y,nose_x,nose_y,person_id,r_ear_x,r_ear_y,r_elbow_x,r_elbow_y,r_eye_x,r_eye_y,r_foot_x,r_foot_y,r_hand_x,r_hand_y,r_hip_x,r_hip_y,r_knee_x,r_knee_y,r_shoulder_x,r_shoulder_y,threshold,width,R_1,R_2,R_3,T_1,T_2,T_3,position_x,position_y
5,960,1100.11,479.644,1089.7,550.121,1092.26,471.858,1066.17,696.0369999999999,1055.82,552.621,1092.29,586.5980000000001,1060.99,636.137,1094.98,508.411,1113.17,510.957,1089.62,479.706,0,0.0,0.0,1131.45,552.72,0.0,0.0,1136.68,695.953,1058.41,544.876,1113.25,591.685,1087.06,641.299,1128.82,511.078,0.8,1280,0.00303011294454,0.0016555627808,-0.0876952558756,0.00148538243957,0.00592363812029,-0.00153209001292,1101.44,583.9780000000001
5,960,239.996,362.468,211.151,445.798,0.0,0.0,221.616,625.693,239.855,453.609,231.96,490.124,234.547,555.336,221.564,398.826,258.0,398.856,0.0,0.0,1,278.995,364.94,305.002,445.842,0.0,0.0,257.978,610.057,291.97,463.977,265.946,490.171,279.034,550.0409999999999,284.16,401.452,0.8,1280,0.00303011294454,0.0016555627808,-0.0876952558756,0.00148538243957,0.00592363812029,-0.00153209001292,298.5,487.4475
5,960,737.689,448.282,701.3330000000001,570.9490000000001,719.675,445.78,675.2919999999999,769.055,656.8889999999999,591.643,716.977,656.92,680.4810000000001,722.197,716.9680000000001,500.496,758.7139999999999,508.372,719.6,451.02,2,779.373,448.439,818.512,568.281,0.0,0.0,758.563,904.605,0.0,0.0,782.19,662.183,761.2660000000001,782.1460000000001,800.202,511.05300000000005,0.8,1280,0.00303011294454,0.0016555627808,-0.0876952558756,0.00148538243957,0.00592363812029,-0.00153209001292,749.5595000000002,630.8845
5,960,534.492,383.17,466.693,560.446,0.0,0.0,492.774,857.705,495.305,607.435,505.7480000000001,651.705,505.68,758.663,490.176,453.665,555.356,461.406,0.0,0.0,3,604.839,385.771,638.73,570.852,0.0,0.0,573.5409999999999,862.85,615.237,612.571,591.678,659.544,591.823,761.255,630.8009999999999,466.644,0.8,1280,0.00303011294454,0.0016555627808,-0.0876952558756,0.00148538243957,0.00592363812029,-0.00153209001292,551.3685,649.1005
5,960,365.064,406.65,331.117,484.882,0.0,0.0,362.398,617.909,323.41200000000003,523.975,359.714,518.76,362.235,570.847,346.682,440.505,383.1830000000001,437.9380000000001,0.0,0.0,4,401.456,406.706,427.443,484.79,0.0,0.0,380.637,615.281,424.944,516.1709999999999,398.805,521.377,385.874,570.927,411.9330000000001,437.922,0.8,1280,0.00303011294454,0.0016555627808,-0.0876952558756,0.00148538243957,0.00592363812029,-0.00153209001292,408.034,508.389
5,960,93.7997,362.314,75.5704,430.085,0.0,0.0,83.4165,602.178,0.0,0.0,88.5577,471.927,91.3149,539.635,91.1771,391.043,109.482,391.035,0.0,0.0,5,117.402,362.36,138.236,443.206,0.0,0.0,133.033,583.99,153.744,487.411,114.765,477.05300000000005,127.739,537.02,130.243,391.005,0.8,1280,0.00303011294454,0.0016555627808,-0.0876952558756,0.00148538243957,0.00592363812029,-0.00153209001292,174.7065,452.3505
5,960,823.8939999999999,445.86,813.393,544.8480000000001,0.0,0.0,886.37,740.435,0.0,0.0,842.0189999999999,591.859,847.327,657.018,821.2,492.655,852.467,490.185,0.0,0.0,6,865.6010000000001,456.247,896.778,544.89,0.0,0.0,901.97,701.3439999999999,0.0,0.0,883.677,589.107,881.1560000000001,649.13,886.4110000000001,492.666,0.8,1280,0.00303011294454,0.0016555627808,-0.0876952558756,0.00148538243957,0.00592363812029,-0.00153209001292,853.808,569.586
5,960,0.0,0.0,0.0,0.0,0.0,0.0,6.48746,672.6139999999999,0.0,0.0,6.4974300000000005,510.877,6.49607,591.7769999999999,0.0,0.0,6.46371,377.955,0.0,0.0,9,28.7709,328.51199999999994,46.9075,451.061,0.0,0.0,6.46522,677.7669999999999,70.3772,510.931,28.6092,510.981,31.2988,599.605,33.9354,383.174,0.8,1280,0.00303011294454,0.0016555627808,-0.0876952558756,0.00148538243957,0.00592363812029,-0.00153209001292,62.6434,510.9675
6,960,1100.15,469.177,1092.36,542.243,1092.29,466.569,1081.86,696.0269999999999,1063.64,549.991,1092.41,576.154,1074.03,633.548,1097.55,500.56,1115.72,505.71,1089.66,469.217,0,0.0,0.0,1136.73,547.4019999999999,0.0,0.0,1113.22,677.7460000000001,1071.34,534.4680000000001,1113.21,581.3290000000001,1089.64,633.433,1133.9,508.23,0.8,1280,0.00223811576143,0.00101051526144,-0.0716478601098,0.00148539931979,0.0064199003391,-0.000678099517245,1109.28,565.7085
6,960,257.975,362.487,219.06,448.32,0.0,0.0,237.18,615.362,239.976,469.27,239.841,487.535,239.927,552.561,234.585,398.851,260.805,398.891,299.76,364.952,1,284.233,362.455,315.414,445.8080000000001,299.685,362.242,278.908,602.222,299.833,469.323,281.53,487.584,291.97,547.366,297.151,401.4,0.8,1280,0.00223811576143,0.00101051526144,-0.0716478601098,0.00148539931979,0.0064199003391,-0.000678099517245,327.204,484.7895
6,960,737.7230000000001,445.865,701.32,573.4069999999999,722.172,445.635,677.8789999999999,766.495,654.362,594.336,719.613,654.302,690.77,719.6410000000001,719.426,500.556,761.217,508.27,719.655,448.495,2,779.5060000000001,448.301,823.817,573.601,0.0,0.0,761.321,907.163,0.0,0.0,787.2610000000001,656.998,769.045,782.09,802.822,510.893,0.8,1280,0.00223811576143,0.00101051526144,-0.0716478601098,0.00148539931979,0.0064199003391,-0.000678099517245,762.5335,615.164
6,960,534.41,383.276,469.301,557.849,0.0,0.0,521.377,842.0310000000001,495.317,602.24,508.387,651.691,508.27,761.19,492.761,453.637,557.941,463.963,0.0,0.0,3,607.396,385.9330000000001,641.273,568.262,0.0,0.0,602.243,823.773,625.628,612.604,594.2959999999999,656.957,604.808,750.812,630.818,469.163,0.8,1280,0.00223811576143,0.00101051526144,-0.0716478601098,0.00148539931979,0.0064199003391,-0.000678099517245,563.178,615.239
6,960,372.845,404.173,341.53,482.316,0.0,0.0,365.096,617.935,333.722,523.979,364.957,513.5880000000001,365.017,565.717,359.728,432.805,385.872,432.815,0.0,0.0,4,406.606,406.616,430.121,479.634,0.0,0.0,385.888,612.624,427.507,508.384,406.589,513.533,401.423,565.6759999999999,422.319,432.731,0.8,1280,0.00223811576143,0.00101051526144,-0.0716478601098,0.00148539931979,0.0064199003391,-0.000678099517245,428.8615,508.2785
6,960,112.199,362.459,0.0,0.0,0.0,0.0,119.917,573.538,0.0,0.0,101.612,466.569,111.995,526.572,104.24,393.609,122.526,393.626,0.0,0.0,5,135.594,364.946,156.564,445.666,0.0,0.0,151.183,576.131,169.49200000000002,487.404,132.965,469.279,138.208,523.999,145.951,396.23,0.8,1280,0.00223811576143,0.00101051526144,-0.0716478601098,0.00148539931979,0.0064199003391,-0.000678099517245,209.8415,456.2295
6,960,826.445,440.53,818.528,531.955,0.0,0.0,886.321,719.575,0.0,0.0,842.0110000000001,581.382,844.553,646.53,823.7360000000001,487.5,855.086,487.394,0.0,0.0,6,865.5310000000001,448.339,891.582,537.061,0.0,0.0,907.198,696.067,0.0,0.0,883.684,576.131,891.582,636.17,888.952,487.462,0.8,1280,0.00223811576143,0.00101051526144,-0.0716478601098,0.00148539931979,0.0064199003391,-0.000678099517245,865.4595,568.262
6,960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47061,521.382,0.0,0.0,0.0,0.0,6.44937,380.615,0.0,0.0,9,46.8958,338.849,67.7433,453.65,0.0,0.0,41.6801,656.9939999999999,91.2183,510.86800000000005,26.0382,518.818,70.3637,547.429,52.2189,383.324,0.8,1280,0.00223811576143,0.00101051526144,-0.0716478601098,0.00148539931979,0.0064199003391,-0.000678099517245,119.8972,507.0305
7,960,260.691,364.851,226.762,448.469,0.0,0.0,239.771,617.881,258.056,464.009,247.669,490.11,245.02,552.82,239.742,401.481,273.705,401.511,0.0,0.0,1,299.659,364.908,318.081,448.375,0.0,0.0,291.92900000000003,609.92,312.756,451.041,286.713,490.191,299.782,550.126,302.431,403.967,0.8,1280,0.00179408548865,0.000971736677457,-0.0835144221783,0.00149040133692,0.00561141967773,-0.00102823087946,355.8755,478.3595
7,960,735.117,448.534,698.6139999999999,573.595,719.665,448.278,683.039,769.08,656.878,602.22,719.5189999999999,654.4119999999999,695.951,719.632,716.86,508.239,758.71,510.858,719.6,456.224,2,774.2510000000001,451.005,821.112,573.465,0.0,0.0,766.4960000000001,912.475,0.0,0.0,782.187,659.5319999999999,766.4730000000001,784.663,800.3380000000001,513.558,0.8,1280,0.00179408548865,0.000971736677457,-0.0835144221783,0.00149040133692,0.00561141967773,-0.00102823087946,776.8915,610.006
7,960,534.4630000000001,385.875,469.246,560.51,0.0,0.0,534.456,865.513,495.342,607.385,511.05,643.911,516.139,758.6189999999999,492.771,466.514,555.377,466.601,0.0,0.0,3,599.596,396.231,638.75,563.104,0.0,0.0,570.933,862.903,625.688,612.587,591.875,646.544,591.8380000000001,758.6410000000001,617.9259999999999,466.6830000000001,0.8,1280,0.00179408548865,0.000971736677457,-0.0835144221783,0.00149040133692,0.00561141967773,-0.00102823087946,573.525,599.6165
