frame_id,height,l_ear_x,l_ear_y,l_elbow_x,l_elbow_y,l_eye_x,l_eye_y,l_foot_x,l_foot_y,l_hand_x,l_hand_y,l_hip_x,l_hip_y,l_knee_x,l_knee_y,l_shoulder_x,l_shoulder_y,neck_x,neck_y,nose_x,nose_y,person_id,r_ear_x,r_ear_y,r_elbow_x,r_elbow_y,r_eye_x,r_eye_y,r_foot_x,r_foot_y,r_hand_x,r_hand_y,r_hip_x,r_hip_y,r_knee_x,r_knee_y,r_shoulder_x,r_shoulder_y,threshold,width,R_1,R_2,R_3,T_1,T_2,T_3,position_x,position_y
3,960,656.949,453.559,630.8290000000001,500.47,0.0,0.0,630.82,638.7330000000001,0.0,0.0,643.896,531.905,636.124,589.134,649.115,471.86300000000006,675.148,469.375,0.0,0.0,0,680.3710000000001,448.561,703.89,487.528,0.0,0.0,680.445,615.21,701.3,500.533,672.5939999999999,531.775,675.305,573.508,696.0260000000001,469.361,0.8,1280,-0.0019488442922,-0.000872352276929,-0.0360994897783,0.00261231209151,-0.000117585957923,-0.00425205472857,677.8340000000002,529.1890000000002
3,960,1066.23,458.785,1092.37,513.639,1050.49,461.42800000000005,1034.91,672.497,1053.12,516.18,1068.78,555.344,1040.21,615.309,1092.26,477.081,1066.2,477.1,1045.32,466.581,1,0.0,0.0,1021.91,513.6030000000001,1047.91,458.852,1050.56,659.591,1027.05,518.76,1035.01,552.79,1027.09,612.618,1035.0,482.24,0.8,1280,-0.0019488442922,-0.000872352276929,-0.0360994897783,0.00261231209151,-0.000117585957923,-0.00425205472857,1058.385,553.986
3,960,873.317,461.457,889.04,495.292,865.421,463.937,886.319,594.498,875.922,503.109,881.138,526.534,881.096,563.131,883.784,471.939,868.087,474.476,862.862,466.571,2,860.307,464.08,842.072,495.36300000000006,862.757,463.986,860.316,604.7959999999999,844.7410000000001,503.127,862.745,523.957,855.0939999999999,565.707,857.7080000000001,477.09,0.8,1280,-0.0019488442922,-0.000872352276929,-0.0360994897783,0.00261231209151,-0.000117585957923,-0.00425205472857,857.675,513.5905
4,960,667.367,450.981,633.531,490.13,0.0,0.0,633.512,633.367,0.0,0.0,654.264,531.79,641.288,581.378,656.8739999999999,469.29,677.814,469.347,0.0,0.0,0,693.3580000000001,450.953,714.299,490.106,0.0,0.0,680.4889999999999,617.923,709.1060000000001,503.081,677.737,531.793,677.828,576.151,701.237,471.837,0.8,1280,-0.00203144643456,-0.000699929893017,-0.0454732701182,0.00548075372353,0.0006959582678969,-0.00430014543235,688.242,516.1755
4,960,1071.35,453.569,1092.38,511.102,1050.57,458.817,1034.95,667.352,1053.13,518.732,1071.51,555.229,1047.93,615.161,1094.87,474.43,1071.39,474.494,1045.35,466.494,1,0.0,0.0,1029.63,521.342,1048.01,458.79,1048.02,657.047,1032.43,518.779,1047.96,552.714,1032.28,610.055,1045.39,479.704,0.8,1280,-0.00203144643456,-0.000699929893017,-0.0454732701182,0.00548075372353,0.0006959582678969,-0.00430014543235,1058.395,551.395
4,960,868.173,453.588,889.0010000000001,490.245,862.9960000000001,453.587,883.6610000000001,594.4780000000001,868.172,497.961,881.112,518.803,878.4639999999999,563.067,883.778,469.31,868.1519999999999,469.361,862.785,458.842,2,860.113,466.592,844.586,492.771,862.742,451.132,862.831,599.567,844.557,503.138,862.7410000000001,516.177,852.5039999999999,563.0740000000001,860.323,471.885,0.8,1280,-0.00203144643456,-0.000699929893017,-0.0454732701182,0.00548075372353,0.0006959582678969,-0.00430014543235,853.7655,513.5550000000002
5,960,675.1669999999999,448.555,636.122,490.116,0.0,0.0,636.016,625.6419999999999,0.0,0.0,656.93,531.865,654.216,583.991,657.034,469.212,680.44,469.296,0.0,0.0,0,695.99,448.476,711.686,503.102,0.0,0.0,690.828,620.423,0.0,0.0,680.388,531.913,688.198,581.356,701.332,469.383,0.8,1280,0.000901694293134,0.000984922517091,-0.0692283213139,0.0064005497843,0.00372467353009,-0.00267735822126,705.155,505.754
5,960,1068.87,451.051,1095.02,510.92800000000005,1048.0,458.815,1035.0,664.789,1050.63,516.177,1071.51,555.245,1047.93,612.732,1094.87,471.844,1071.39,471.945,1042.75,464.059,1,0.0,0.0,1029.65,516.14,1045.34,461.376,1048.0,656.9839999999999,1032.41,516.202,1047.92,552.688,1032.3,610.019,1045.38,477.09,0.8,1280,0.000901694293134,0.000984922517091,-0.0692283213139,0.0064005497843,0.00372467353009,-0.00267735822126,1067.49,531.8164999999998
5,960,865.64,448.458,886.462,490.052,862.8789999999999,448.425,873.3330000000001,596.987,862.946,490.038,875.962,516.194,865.6469999999999,563.071,883.69,466.682,865.5239999999999,469.161,860.2719999999999,451.014,2,860.2869999999999,456.175,844.584,490.198,857.682,448.478,862.887,597.018,842.0889999999999,490.148,857.7180000000001,513.62,852.432,563.038,855.1010000000001,469.245,0.8,1280,0.000901694293134,0.000984922517091,-0.0692283213139,0.0064005497843,0.00372467353009,-0.00267735822126,851.115,508.2825
6,960,677.922,451.036,657.023,490.151,0.0,0.0,641.302,615.2909999999999,0.0,0.0,664.812,529.168,659.6410000000001,576.077,672.534,469.216,688.2330000000001,469.283,0.0,0.0,0,698.549,448.473,714.329,503.103,0.0,0.0,690.862,625.687,0.0,0.0,690.8560000000001,529.21,695.96,573.495,701.388,469.305,0.8,1280,0.00289569725282,0.00144924595952,-0.0724836885929,0.00586775690317,0.00676391180605,-0.00264482013881,728.663,488.8145
