frame_id,height,l_ear_x,l_ear_y,l_elbow_x,l_elbow_y,l_eye_x,l_eye_y,l_foot_x,l_foot_y,l_hand_x,l_hand_y,l_hip_x,l_hip_y,l_knee_x,l_knee_y,l_shoulder_x,l_shoulder_y,neck_x,neck_y,nose_x,nose_y,person_id,r_ear_x,r_ear_y,r_elbow_x,r_elbow_y,r_eye_x,r_eye_y,r_foot_x,r_foot_y,r_hand_x,r_hand_y,r_hip_x,r_hip_y,r_knee_x,r_knee_y,r_shoulder_x,r_shoulder_y,threshold,width,R_1,R_2,R_3,T_1,T_2,T_3,position_x,position_y
3,960,948.838,427.443,928.176,466.633,0.0,0.0,928.012,534.475,922.802,484.84,935.892,484.8080000000001,930.706,510.856,941.073,445.78,948.867,445.843,0.0,0.0,1,959.346,427.62,967.111,469.164,0.0,0.0,941.107,537.089,967.233,487.306,949.003,484.893,946.364,510.984,964.511,448.299,0.8,1280,-0.00327675393783,-0.00224259193055,-0.0259747859091,-0.00038903823588,-0.000560211541597,-0.00251147313975,942.4335,484.83
3,960,1066.2,422.268,1050.61,464.083,1053.18,419.7480000000001,1032.44,537.075,1032.35,484.878,1071.47,482.254,1047.96,490.181,1068.73,432.821,1071.52,435.329,1053.13,424.797,2,0.0,0.0,1055.84,453.61800000000005,0.0,0.0,1074.04,529.195,0.0,0.0,1089.73,482.204,1066.24,495.31,1076.67,435.348,0.8,1280,-0.00327675393783,-0.00224259193055,-0.0259747859091,-0.00038903823588,-0.000560211541597,-0.00251147313975,1079.255,479.6405
3,960,0.0,0.0,529.113,430.105,0.0,0.0,508.357,529.1709999999999,531.9159999999999,445.682,508.316,463.971,521.344,492.787,508.36300000000006,419.709,503.152,419.711,526.648,404.121,5,510.996,404.067,487.445,445.626,526.5269999999999,403.997,487.43,529.322,505.756,458.772,495.34,463.96,497.94,503.086,495.338,419.673,0.8,1280,-0.00327675393783,-0.00224259193055,-0.0259747859091,-0.00038903823588,-0.000560211541597,-0.00251147313975,509.63,466.5655
4,960,946.309,427.556,928.01,466.763,0.0,0.0,928.033,534.415,917.652,484.80300000000005,941.083,482.328,930.704,508.381,938.488,445.815,948.852,445.869,0.0,0.0,1,956.743,427.654,967.137,469.205,0.0,0.0,941.077,537.015,969.783,484.91,951.516,484.844,948.836,508.449,964.525,448.311,0.8,1280,-0.00299897883087,-0.00238356902264,-0.0254438687116,-0.000700025237165,-0.000498627487104,-0.00188331701793,942.437,484.8355
4,960,1063.67,422.301,1050.63,463.994,1053.1,422.22,1034.94,539.575,1032.37,484.851,1071.48,482.24300000000005,1048.02,490.044,1066.28,432.806,1071.5,432.8,1053.1,424.812,2,0.0,0.0,1061.04,450.977,0.0,0.0,1071.45,529.064,0.0,0.0,1089.73,482.198,1037.55,490.054,1074.17,432.777,0.8,1280,-0.00299897883087,-0.00238356902264,-0.0254438687116,-0.000700025237165,-0.000498627487104,-0.00188331701793,1075.35,475.775
4,960,0.0,0.0,529.232,432.79,529.1,401.492,539.623,529.065,542.2330000000001,445.78,511.02,461.437,523.989,490.143,521.391,419.752,508.369,422.225,529.2130000000001,404.091,5,516.156,404.049,490.142,445.686,529.0880000000001,403.986,492.807,526.656,508.4,458.819,497.899,461.395,508.36300000000006,492.71,497.9380000000001,419.756,0.8,1280,-0.00299897883087,-0.00238356902264,-0.0254438687116,-0.000700025237165,-0.000498627487104,-0.00188331701793,524.0015000000002,466.7295
5,960,716.97,430.19,701.296,463.965,0.0,0.0,716.836,539.59,696.097,469.233,716.921,482.3130000000001,716.883,511.041,716.791,445.783,724.699,445.872,0.0,0.0,0,737.683,430.249,740.493,466.586,0.0,0.0,719.627,542.212,745.569,482.30300000000005,735.115,484.854,729.875,513.612,737.702,445.892,0.8,1280,-0.00264583830722,-0.00219615874812,-0.0288679637015,-0.000567765673622,-0.000958139775321,-0.00118757702876,719.5295000000001,487.48800000000006
5,960,946.346,427.585,925.489,469.181,0.0,0.0,927.999,537.045,922.807,484.881,938.511,484.884,930.666,510.93,933.258,445.846,948.846,445.866,0.0,0.0,1,961.91,427.654,967.161,469.203,0.0,0.0,946.263,539.64,969.841,487.455,951.515,484.897,946.392,511.029,964.569,448.285,0.8,1280,-0.00264583830722,-0.00219615874812,-0.0288679637015,-0.000567765673622,-0.000958139775321,-0.00118757702876,942.4325,484.887
5,960,0.0,0.0,0.0,0.0,526.521,404.037,510.913,529.0830000000001,0.0,0.0,508.311,461.463,516.151,490.209,0.0,0.0,503.143,424.777,526.5790000000001,406.592,5,513.571,406.637,492.68,445.708,526.495,404.185,497.932,529.202,508.3730000000001,461.442,503.1230000000001,463.984,513.5409999999999,492.658,505.757,424.771,0.8,1280,-0.00264583830722,-0.00219615874812,-0.0288679637015,-0.000567765673622,-0.000958139775321,-0.00118757702876,523.995,469.234
5,960,403.957,391.062,0.0,0.0,396.258,390.996,331.038,560.486,0.0,0.0,344.136,482.256,344.12800000000004,511.033,344.12,424.809,351.961,424.894,385.871,401.399,14,365.06,404.121,365.031,451.026,383.186,398.867,391.047,531.915,372.853,471.889,359.773,477.041,383.261,490.099,364.984,424.865,0.8,1280,-0.00264583830722,-0.00219615874812,-0.0288679637015,-0.000567765673622,-0.000958139775321,-0.00118757702876,384.545,477.0645
6,960,946.28,427.535,922.873,466.701,0.0,0.0,925.543,537.025,915.028,484.858,930.693,484.82,928.199,508.384,930.672,445.871,946.346,445.871,0.0,0.0,1,951.592,430.13,964.48,466.674,0.0,0.0,943.629,539.69,967.214,487.31,948.958,484.84,946.347,510.954,959.352,448.3,0.8,1280,-0.0023807475809,-0.00069317483576,-0.0527125597,0.00283012143336,-0.000366934691556,-0.00205562682822,937.226,487.431
6,960,511.035,406.676,516.169,445.689,0.0,0.0,513.568,529.2669999999999,531.812,451.071,510.914,466.522,521.369,495.339,510.943,424.935,516.1519999999999,424.852,526.606,406.751,5,518.775,406.796,539.6080000000001,443.171,526.553,406.673,505.739,531.764,0.0,0.0,508.346,466.609,516.21,495.369,521.376,424.84,0.8,1280,-0.0023807475809,-0.00069317483576,-0.0527125597,0.00283012143336,-0.000366934691556,-0.00205562682822,527.904,469.341
6,960,403.99300000000005,396.221,344.232,463.897,401.495,396.269,325.887,570.9580000000001,0.0,0.0,346.681,487.408,341.6,526.617,344.19300000000004,425.005,362.36800000000005,425.007,393.657,403.936,14,370.154,406.607,380.582,448.421,385.864,403.941,0.0,0.0,383.235,469.305,364.932,484.818,0.0,0.0,367.674,424.962,0.8,1280,-0.0023807475809,-0.00069317483576,-0.0527125597,0.00283012143336,-0.000366934691556,-0.00205562682822,388.442,471.842
7,960,717.023,432.782,701.328,466.532,0.0,0.0,716.992,544.805,698.7,477.075,716.988,484.844,716.928,513.558,716.807,448.281,719.6410000000001,448.375,714.26,440.569,0,735.062,432.702,737.798,466.673,0.0,0.0,719.6469999999999,544.8480000000001,740.2460000000001,484.829,729.957,484.92800000000005,727.326,516.175,735.206,448.404,0.8,1280,-0.00650970824063,0.00081524415873,-0.0708422586321999,0.00725447293371,0.000294770579785,-0.0048142909072299,707.6745000000002,482.2765
7,960,946.22,430.154,925.494,466.65,0.0,0.0,925.529,537.03,912.465,484.804,935.903,482.326,930.623,508.362,933.276,448.387,946.327,448.403,0.0,0.0,1,948.983,437.906,961.918,469.173,0.0,0.0,938.515,539.626,964.577,487.33,948.964,484.836,946.267,510.936,956.708,448.519,0.8,1280,-0.00650970824063,0.00081524415873,-0.0708422586321999,0.00725447293371,0.000294770579785,-0.0048142909072299,930.6395,483.589
7,960,513.641,406.681,542.207,440.525,0.0,0.0,534.4159999999999,534.375,550.11,448.374,529.214,466.713,531.836,505.671,529.1519999999999,424.857,518.79,424.852,529.249,406.731,5,518.741,406.796,490.11800000000005,448.378,529.151,406.673,508.293,531.951,503.17,466.569,513.576,469.17,513.641,505.665,510.9330000000001,424.911,0.8,1280,-0.00650970824063,0.00081524415873,-0.0708422586321999,0.00725447293371,0.000294770579785,-0.0048142909072299,529.2280000000002,466.669
7,960,388.422,401.442,344.13300000000004,463.954,0.0,0.0,338.918,552.697,0.0,0.0,362.302,482.291,362.324,511.01,354.594,427.48800000000006,367.578,427.505,401.375,404.079,14,391.05300000000005,404.11,393.6230000000001,448.393,396.267,404.002,398.816,547.374,388.458,469.298,380.569,474.456,388.487,508.277,375.416,427.528,0.8,1280,-0.00650970824063,0.00081524415873,-0.0708422586321999,0.00725447293371,0.000294770579785,-0.0048142909072299,387.1855,469.262
8,960,523.979,409.298,539.65,440.594,531.8009999999999,406.742,518.803,531.729,550.05,448.456,529.19,466.599,526.619,497.971,521.399,425.017,516.194,424.986,531.8480000000001,406.81,5,516.2040000000001,409.302,503.1830000000001,445.866,531.751,406.752,523.9780000000001,531.7959999999999,513.544,463.992,521.376,466.661,526.5790000000001,495.372,516.1519999999999,424.977,0.8,1280,-0.00532403355464,0.00353434169665,-0.077149912715,0.0077498392201999,-0.000298448780086,-0.00374863366596,527.891,461.4275
8,960,0.0,0.0,404.177,435.364,404.07,401.462,341.495,550.03,406.706,456.168,365.031,479.65,365.029,510.999,365.028,427.448,372.827,427.464,403.99300000000005,406.61800000000005,14,388.415,406.75,388.511,448.448,401.43,404.164,396.244,547.4540000000001,401.44,466.674,383.215,477.039,388.497,510.899,385.814,427.447,0.8,1280,-0.00532403355464,0.00353434169665,-0.077149912715,0.0077498392201999,-0.000298448780086,-0.00374863366596,391.019,466.513
9,960,0.0,0.0,0.0,0.0,0.0,0.0,526.586,531.836,0.0,0.0,518.816,469.173,521.391,505.6880000000001,0.0,0.0,529.193,424.969,547.4119999999999,406.724,5,539.587,406.737,0.0,0.0,547.43,406.621,526.629,531.931,0.0,0.0,518.813,466.746,526.618,500.532,0.0,0.0,0.8,1280,-0.0039691273123,0.00532342959195,-0.0830049514771,0.0068024126812799,-0.0015962626785,-0.00326945423149,529.2919999999998,445.834
9,960,0.0,0.0,404.093,440.557,0.0,0.0,346.792,542.232,409.269,448.441,375.382,477.064,380.629,510.97,372.82,427.465,383.216,427.439,401.442,406.793,14,385.943,409.269,393.65,448.526,398.893,406.699,385.835,550.1,404.022,466.697,383.271,479.622,391.029,510.942,385.844,427.542,0.8,1280,-0.0039691273123,0.00532342959195,-0.0830049514771,0.0068024126812799,-0.0015962626785,-0.00326945423149,394.974,449.754
