frame_id,height,l_ear_x,l_ear_y,l_elbow_x,l_elbow_y,l_eye_x,l_eye_y,l_foot_x,l_foot_y,l_hand_x,l_hand_y,l_hip_x,l_hip_y,l_knee_x,l_knee_y,l_shoulder_x,l_shoulder_y,neck_x,neck_y,nose_x,nose_y,person_id,r_ear_x,r_ear_y,r_elbow_x,r_elbow_y,r_eye_x,r_eye_y,r_foot_x,r_foot_y,r_hand_x,r_hand_y,r_hip_x,r_hip_y,r_knee_x,r_knee_y,r_shoulder_x,r_shoulder_y,threshold,width,R_1,R_2,R_3,T_1,T_2,T_3,position_x,position_y
3,960,1118.44,401.492,1173.14,516.207,1092.34,391.078,1092.27,698.5880000000001,1167.93,571.02,1118.35,557.8580000000001,1095.04,633.572,1160.05,448.413,1121.03,445.875,1081.92,403.984,0,0.0,0.0,1071.54,487.384,0.0,0.0,1074.13,667.367,1050.62,490.13,1074.01,552.62,1050.56,623.04,1087.12,445.703,0.8,1280,-0.00330642983317,-0.00204074382782,-0.0231490246952,0.000468022451969,-0.00141621590592,0.0005790132563559,1066.185,556.5685
3,960,403.907,437.957,385.906,500.508,0.0,0.0,0.0,0.0,380.594,521.363,398.872,526.613,0.0,0.0,401.354,466.504,406.654,466.523,0.0,0.0,1,422.329,430.232,0.0,0.0,0.0,0.0,411.954,625.6619999999999,0.0,0.0,417.085,526.625,414.485,573.474,417.083,466.506,0.8,1280,-0.00330642983317,-0.00204074382782,-0.0231490246952,0.000468022451969,-0.00141621590592,0.0005790132563559,374.1085,529.107
3,960,344.089,404.184,320.637,482.281,338.904,404.104,404.019,633.535,302.283,516.156,328.47,526.547,362.31,586.477,341.5,435.36,362.277,440.566,336.305,406.656,2,0.0,0.0,393.654,490.223,0.0,0.0,318.06,633.569,367.533,521.347,351.946,526.555,328.527,581.3380000000001,370.176,437.994,0.8,1280,-0.00330642983317,-0.00204074382782,-0.0231490246952,0.000468022451969,-0.00141621590592,0.0005790132563559,318.0685,526.638
3,960,466.694,359.735,469.361,521.354,427.65,351.945,406.776,823.923,461.374,615.127,487.36800000000005,591.761,430.142,714.209,466.522,422.301,479.691,417.09,419.745,364.909,4,0.0,0.0,0.0,0.0,417.108,354.541,544.879,805.508,0.0,0.0,518.788,581.365,521.398,690.805,492.753,406.815,0.8,1280,-0.00330642983317,-0.00204074382782,-0.0231490246952,0.000468022451969,-0.00141621590592,0.0005790132563559,454.9455,595.6514999999998
3,960,711.696,443.128,714.3539999999999,550.09,688.2260000000001,430.186,698.674,732.544,677.8610000000001,537.063,701.275,591.861,667.334,659.5060000000001,714.2810000000001,484.864,698.6510000000001,482.283,675.201,440.569,5,656.92,445.795,711.67,547.456,672.6239999999999,432.762,716.798,722.171,677.905,547.431,706.495,591.759,706.515,664.803,696.0,482.206,0.8,1280,-0.00330642983317,-0.00204074382782,-0.0231490246952,0.000468022451969,-0.00141621590592,0.0005790132563559,685.6055,591.7555
3,960,797.747,448.29,797.637,583.915,766.444,435.407,844.77,810.7189999999999,745.6160000000001,633.4580000000001,810.7810000000001,617.87,821.069,719.426,808.1469999999999,508.32,800.202,503.134,758.6510000000001,445.798,6,0.0,0.0,776.893,552.693,761.113,437.951,716.949,776.882,753.403,550.096,779.572,615.2819999999999,748.19,698.72,779.558,492.711,0.8,1280,-0.00330642983317,-0.00204074382782,-0.0231490246952,0.000468022451969,-0.00141621590592,0.0005790132563559,746.9285,626.9915
4,960,1110.59,393.6830000000001,1157.58,510.962,1076.71,391.085,1076.69,675.172,1154.78,570.883,1113.06,557.868,1092.21,636.0790000000001,1152.2,445.7480000000001,1110.58,445.677,1071.51,403.995,0,0.0,0.0,1050.63,489.98800000000006,0.0,0.0,0.0,0.0,1037.59,490.055,1068.74,552.649,0.0,0.0,1071.38,445.695,0.8,1280,-0.00224585249089,-0.000154822686454,-0.0425186231732,0.00298159383237,-0.00277735386044,0.00169386982452,1038.845,560.4725000000002
4,960,333.733,406.646,305.02,482.23800000000006,323.23900000000003,404.131,388.492,633.558,294.591,518.797,320.643,523.972,336.285,589.059,325.874,435.361,344.154,440.61,320.783,406.722,2,0.0,0.0,372.759,490.166,0.0,0.0,318.0,636.0419999999999,359.769,513.711,344.164,524.008,325.882,578.7819999999999,362.37,440.537,0.8,1280,-0.00224585249089,-0.000154822686454,-0.0425186231732,0.00298159383237,-0.00277735386044,0.00169386982452,299.7445,527.851
4,960,1050.51,445.74300000000005,1053.22,508.429,1032.26,443.102,1008.84,664.722,1034.94,490.106,1032.38,552.557,1011.5,610.024,1053.33,471.929,1032.4,471.91,1027.13,445.754,3,0.0,0.0,1006.23,500.491,1024.45,440.61300000000006,1068.83,664.804,0.0,0.0,1011.51,549.977,1021.94,615.181,1011.64,469.338,0.8,1280,-0.00224585249089,-0.000154822686454,-0.0425186231732,0.00298159383237,-0.00277735386044,0.00169386982452,981.5945,551.376
4,960,448.408,362.307,458.8080000000001,529.172,409.353,357.176,398.839,829.0419999999999,445.741,617.79,469.24,602.165,424.823,719.503,448.356,424.923,466.66,422.354,404.012,365.065,4,0.0,0.0,0.0,0.0,403.986,359.73800000000006,544.847,802.9810000000001,0.0,0.0,508.439,589.183,511.047,695.961,484.908,417.099,0.8,1280,-0.00224585249089,-0.000154822686454,-0.0425186231732,0.00298159383237,-0.00277735386044,0.00169386982452,432.7315,594.3685
