frame_id,height,l_ear_x,l_ear_y,l_elbow_x,l_elbow_y,l_eye_x,l_eye_y,l_foot_x,l_foot_y,l_hand_x,l_hand_y,l_hip_x,l_hip_y,l_knee_x,l_knee_y,l_shoulder_x,l_shoulder_y,neck_x,neck_y,nose_x,nose_y,person_id,r_ear_x,r_ear_y,r_elbow_x,r_elbow_y,r_eye_x,r_eye_y,r_foot_x,r_foot_y,r_hand_x,r_hand_y,r_hip_x,r_hip_y,r_knee_x,r_knee_y,r_shoulder_x,r_shoulder_y,threshold,width,R_1,R_2,R_3,T_1,T_2,T_3,position_x,position_y
3,960,776.8960000000001,432.822,758.737,505.794,0.0,0.0,761.362,649.096,740.403,534.396,771.687,539.614,761.247,591.826,769.075,466.71,787.285,466.705,0.0,0.0,0,800.2869999999999,437.923,818.551,508.201,0.0,0.0,803.025,641.352,805.6669999999999,529.097,800.298,542.221,797.68,591.839,805.607,466.729,0.8,1280,-0.00128106877673,0.00104490434751,-0.0980449095368,-0.0030171435792,-0.00208269897848,-0.00584488222376,778.175,551.3580000000001
3,960,1050.52,437.966,1047.9,510.963,1035.01,435.323,1008.75,690.8489999999999,1008.98,508.417,1053.2,565.734,1014.14,625.617,1050.5,466.586,1071.38,469.176,1032.39,445.71,1,1074.21,443.154,1092.3,510.936,0.0,0.0,1113.14,732.586,0.0,0.0,1094.82,568.337,1105.35,643.893,1089.71,469.3130000000001,0.8,1280,-0.00128106877673,0.00104490434751,-0.0980449095368,-0.0030171435792,-0.00208269897848,-0.00584488222376,1070.135,591.7705000000002
3,960,218.928,427.417,255.356,508.26,198.263,424.914,229.453,651.696,211.188,516.184,229.435,537.011,192.915,594.431,237.148,456.2,219.039,453.615,195.581,427.527,2,0.0,0.0,192.842,490.141,198.066,425.031,231.958,636.049,172.071,513.566,208.548,531.903,174.668,594.323,205.982,453.587,0.8,1280,-0.00128106877673,0.00104490434751,-0.0980449095368,-0.0030171435792,-0.00208269897848,-0.00584488222376,101.6749,551.31
3,960,505.762,430.089,477.05,511.084,0.0,0.0,508.197,716.8330000000001,484.862,537.044,492.699,550.016,500.508,633.36,487.475,466.573,513.565,466.61800000000005,0.0,0.0,3,531.941,430.179,555.225,513.587,0.0,0.0,508.294,709.113,573.432,555.235,531.727,550.082,526.564,630.856,547.437,466.671,0.8,1280,-0.00128106877673,0.00104490434751,-0.0980449095368,-0.0030171435792,-0.00208269897848,-0.00584488222376,508.295,559.1669999999998
3,960,659.5319999999999,443.182,636.225,510.922,0.0,0.0,654.423,654.255,633.58,542.256,656.9,550.134,654.442,599.63,654.224,469.333,677.683,469.3080000000001,0.0,0.0,4,693.398,445.719,706.5039999999999,513.582,0.0,0.0,690.78,656.8580000000001,698.698,552.578,685.615,552.591,677.7610000000001,599.66,698.7230000000001,469.343,0.8,1280,-0.00128106877673,0.00104490434751,-0.0980449095368,-0.0030171435792,-0.00208269897848,-0.00584488222376,666.0409999999998,553.9505
3,960,886.279,383.32,857.6060000000001,510.969,0.0,0.0,980.183,823.794,831.6039999999999,573.456,883.753,576.123,886.378,693.432,868.184,430.176,907.174,437.932,0.0,0.0,5,925.462,385.925,964.447,518.789,0.0,0.0,862.9119999999999,758.677,954.162,589.1519999999999,928.215,578.769,883.675,685.6389999999999,946.258,443.094,0.8,1280,-0.00128106877673,0.00104490434751,-0.0980449095368,-0.0030171435792,-0.00208269897848,-0.00584488222376,895.457,590.466
5,960,769.0239999999999,448.376,748.2189999999999,518.744,0.0,0.0,755.961,662.215,740.328,549.938,761.252,552.747,753.342,610.021,761.148,484.829,782.073,484.919,0.0,0.0,0,797.6189999999999,448.473,815.931,523.932,0.0,0.0,779.3889999999999,667.3430000000001,805.52,534.437,792.547,555.306,782.0830000000001,612.585,803.038,484.905,0.8,1280,0.000330331618898,0.00493901642039,-0.164727851748,0.00348305981606,-0.0101059144362999,-0.00360649754293,786.0065,510.9945
5,960,1032.47,464.043,1032.43,534.513,1029.66,464.007,972.354,706.498,1008.79,536.9780000000001,1050.55,591.769,998.476,649.058,1032.41,490.042,1055.77,490.179,1027.06,466.734,1,1061.01,463.997,1094.81,539.607,0.0,0.0,1136.75,763.8330000000001,1074.07,563.1419999999999,1089.73,591.811,1113.11,669.961,1076.66,492.667,0.8,1280,0.000330331618898,0.00493901642039,-0.164727851748,0.00348305981606,-0.0101059144362999,-0.00360649754293,1047.92,544.8405
5,960,495.331,448.284,463.978,524.031,0.0,0.0,492.781,737.8480000000001,471.852,547.4680000000001,487.602,568.356,490.109,651.659,479.704,482.294,508.391,484.857,0.0,0.0,3,529.139,448.447,544.8240000000001,531.7090000000001,0.0,0.0,490.21,737.6410000000001,552.724,570.89,524.0,568.2909999999999,510.86300000000006,649.131,531.961,487.372,0.8,1280,0.000330331618898,0.00493901642039,-0.164727851748,0.00348305981606,-0.0101059144362999,-0.00360649754293,511.0125,506.951
5,960,656.946,451.095,633.434,516.151,0.0,0.0,656.86,675.2410000000001,636.0509999999999,542.236,654.174,555.232,654.33,615.179,649.071,482.291,672.548,482.32,0.0,0.0,4,680.4860000000001,453.639,698.63,526.632,0.0,0.0,662.1189999999999,675.248,693.3789999999999,565.693,677.699,555.3530000000001,670.007,615.1519999999999,695.987,482.337,0.8,1280,0.000330331618898,0.00493901642039,-0.164727851748,0.00348305981606,-0.0101059144362999,-0.00360649754293,671.2855,510.9425
