frame_id,height,l_ear_x,l_ear_y,l_elbow_x,l_elbow_y,l_eye_x,l_eye_y,l_foot_x,l_foot_y,l_hand_x,l_hand_y,l_hip_x,l_hip_y,l_knee_x,l_knee_y,l_shoulder_x,l_shoulder_y,neck_x,neck_y,nose_x,nose_y,person_id,r_ear_x,r_ear_y,r_elbow_x,r_elbow_y,r_eye_x,r_eye_y,r_foot_x,r_foot_y,r_hand_x,r_hand_y,r_hip_x,r_hip_y,r_knee_x,r_knee_y,r_shoulder_x,r_shoulder_y,threshold,width,R_1,R_2,R_3,T_1,T_2,T_3,position_x,position_y
3,960,782.1010000000001,448.547,797.687,495.361,781.946,448.356,766.502,594.4159999999999,800.221,516.1469999999999,779.427,524.025,779.3330000000001,563.073,784.798,469.349,774.273,469.226,779.428,450.958,0,766.3789999999999,448.429,743.0319999999999,487.596,776.813,448.334,748.169,591.82,740.4689999999999,511.014,758.568,518.789,750.812,560.5269999999999,758.581,466.753,0.8,1280,-0.00128073641099,-2.96619527944e-05,-0.0809640288353,-0.00294426083565,-0.000315333600156,-0.00209402642213,789.9455,527.8085
3,960,946.205,466.646,948.91,513.637,946.348,461.392,928.122,651.701,951.623,529.309,928.091,549.96,930.653,594.474,946.335,487.509,927.989,484.88,943.66,466.4980000000001,1,925.485,458.782,886.372,508.273,935.902,458.783,868.1460000000001,615.354,907.149,492.731,904.531,542.237,883.812,591.684,907.268,477.088,0.8,1280,-0.00128073641099,-2.96619527944e-05,-0.0809640288353,-0.00294426083565,-0.000315333600156,-0.00209402642213,967.1555,542.258
4,960,787.316,445.911,802.8589999999999,490.092,787.299,445.664,781.957,597.06,803.012,510.961,782.1460000000001,523.95,782.039,563.124,800.192,466.665,779.5360000000001,466.554,784.637,445.865,0,776.818,445.686,753.409,487.416,782.002,445.628,755.99,591.7130000000001,755.8810000000001,510.874,761.3589999999999,516.2330000000001,758.562,560.487,761.2439999999999,464.078,0.8,1280,-0.00220027449541,-0.000405602069804,-0.0877313986421,0.000184771197382,-0.00206269859336,-0.00207012775354,809.4285,535.6965
4,960,0.0,0.0,967.228,510.96,967.087,450.953,943.651,649.066,972.383,521.328,946.343,547.3530000000001,948.816,591.881,967.024,482.222,946.243,474.507,964.479,453.6230000000001,1,943.727,448.539,901.979,503.098,954.186,448.47,881.1080000000001,612.63,927.976,487.471,917.657,534.47,899.346,581.37,925.424,469.359,0.8,1280,-0.00220027449541,-0.000405602069804,-0.0877313986421,0.000184771197382,-0.00206269859336,-0.00207012775354,1005.0015,552.7574999999998
5,960,800.2139999999999,448.459,805.633,490.211,800.318,445.656,789.952,602.158,808.1610000000001,510.925,787.372,526.5369999999999,789.903,565.697,802.898,466.753,784.64,466.617,797.7,445.859,0,782.078,445.6880000000001,758.555,487.588,789.938,443.224,761.1189999999999,591.7040000000001,758.559,511.009,771.6110000000001,521.363,761.2639999999999,563.071,766.439,466.537,0.8,1280,-4.21297554567e-05,7.34209970688e-05,-0.0889924243093,0.00434109568596,0.00133769435342,-0.000490596867166,812.1785,547.395
5,960,0.0,0.0,985.43,510.94,985.447,448.444,949.016,651.689,987.967,524.01,964.594,547.371,967.081,594.427,982.809,477.079,959.375,471.865,980.238,451.009,1,959.34,448.336,909.869,500.556,972.45,448.321,888.941,612.554,943.698,484.783,930.711,534.472,920.187,589.111,938.479,466.73,0.8,1280,-4.21297554567e-05,7.34209970688e-05,-0.0889924243093,0.00434109568596,0.00133769435342,-0.000490596867166,1025.86,560.4955
6,960,803.055,448.336,821.2689999999999,490.206,803.0930000000001,443.228,797.7539999999999,612.488,823.877,510.989,800.404,529.115,800.2639999999999,568.3580000000001,815.97,466.731,797.735,466.649,802.918,445.876,0,789.8710000000001,445.701,761.291,487.557,800.303,445.633,761.1619999999999,589.191,761.265,516.146,779.487,526.502,763.935,565.721,779.398,466.547,0.8,1280,-5.40697546967e-05,0.00143611081876,-0.100015878677,0.0043769935146,0.000970890629105,0.00257068593055,834.2265,533.2
6,960,0.0,0.0,1006.25,513.5319999999999,1003.64,445.733,964.535,654.198,1003.66,523.966,985.326,547.4680000000001,980.226,596.976,1001.07,474.526,975.052,469.352,995.857,448.325,1,972.394,445.773,928.088,500.473,990.623,445.684,904.679,615.226,961.92,482.319,948.985,537.048,941.086,591.867,951.571,466.657,0.8,1280,-5.40697546967e-05,0.00143611081876,-0.100015878677,0.0043769935146,0.000970890629105,0.00257068593055,1072.765,560.514
7,960,818.635,448.421,828.966,495.328,818.556,445.756,802.872,615.275,834.187,513.5219999999999,808.222,531.7130000000001,805.565,573.561,823.7239999999999,469.277,802.932,469.138,810.7410000000001,448.311,0,800.315,445.729,776.763,492.665,805.5110000000001,445.694,761.3539999999999,594.423,774.222,521.35,787.306,529.215,776.919,570.806,782.175,466.687,0.8,1280,-0.000787668803241,0.000512855651323,-0.0946082696319,0.00450596073642,0.000355029100319,0.00259972084314,847.1915,548.7365
7,960,0.0,0.0,1027.12,511.047,1024.46,445.639,972.361,654.33,1021.91,526.569,1003.68,550.071,993.287,604.805,1021.93,474.491,998.427,469.348,1016.71,445.871,1,993.304,445.689,943.726,497.923,1011.49,443.168,925.446,628.2,969.726,484.884,967.208,544.786,964.543,596.951,972.384,466.704,0.8,1280,-0.000787668803241,0.000512855651323,-0.0946082696319,0.00450596073642,0.000355029100319,0.00259972084314,1117.115,580.063
7,960,941.047,469.19,943.738,508.453,933.286,466.757,925.546,591.716,0.0,0.0,930.697,531.83,927.931,565.663,943.673,490.029,928.216,489.982,930.636,469.237,2,928.09,466.712,0.0,0.0,928.254,466.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.005,487.476,0.8,1280,-0.000787668803241,0.000512855651323,-0.0946082696319,0.00450596073642,0.000355029100319,0.00259972084314,954.1005,531.8430000000002
8,960,821.2589999999999,450.971,839.49,508.222,823.7139999999999,448.27,805.6360000000001,628.278,839.4810000000001,529.139,821.172,536.998,821.086,583.928,829.0260000000001,471.932,810.7610000000001,471.851,821.201,448.52,0,802.9960000000001,448.374,779.515,503.153,818.505,448.289,776.804,599.643,779.5,531.77,797.685,534.395,782.1489999999999,576.09,792.518,469.329,0.8,1280,0.00148323283065,0.00238513574004,-0.101726979017,0.000381917430786,0.000307371316012,0.00153295614291,860.2335,553.9594999999998
8,960,0.0,0.0,1047.96,513.629,1037.54,445.768,988.066,662.187,1047.98,529.14,1021.88,555.336,1011.38,615.258,1037.57,482.236,1014.09,471.9330000000001,1032.47,448.365,1,1011.44,445.859,964.508,500.542,1029.74,445.718,948.852,651.673,990.598,487.533,988.123,550.179,990.609,612.55,990.58,469.245,0.8,1280,0.00148323283065,0.00238513574004,-0.101726979017,0.000381917430786,0.000307371316012,0.00153295614291,1174.4450000000004,585.217
8,960,948.888,471.954,964.457,511.021,946.228,471.839,930.709,599.597,948.887,503.082,943.689,534.371,943.613,568.247,949.024,492.722,935.943,490.19,943.611,474.473,2,933.252,469.268,933.29,508.252,938.53,469.338,909.893,597.059,948.869,490.097,925.375,531.855,920.273,568.304,925.457,490.122,0.8,1280,0.00148323283065,0.00238513574004,-0.101726979017,0.000381917430786,0.000307371316012,0.00153295614291,956.7485,530.5285
9,960,823.685,463.961,841.955,513.625,823.85,448.535,805.57,636.133,842.008,544.869,821.296,550.018,821.11,591.865,836.798,487.391,815.919,482.311,823.678,453.64,0,805.528,451.098,779.555,508.372,821.054,448.527,776.904,612.581,779.503,534.443,800.23,547.388,789.8610000000001,589.15,795.132,477.092,0.8,1280,0.00325882155448,0.000820929708425,-0.119150161743,-0.00309421285056,0.00294739217497,0.00080081744818,881.1495,569.626
