,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y,next_frame_position_x,next_frame_position_y
0,0,2510,6727,1.0220098177521382,0.0059513056674037,-11.32639215340899,0.0065879125259889,1.0181817415610008,-8.565914344499356,1.3690583439074694e-05,1.0594375602287923e-05,1.0,0.9785882627309644,-0.0058346902710466,11.03389496332566,-0.0064438696762357,0.9823289586438286,8.341559922925779,-1.3329175487735182e-05,-1.0327281638880155e-05,1.0,3,310.221,419.714,0.886415,960,328.51,411.891,0.791172,351.94199999999995,469.189,0.891706,318.012,411.883,0.8868739999999999,365.087,586.495,0.898842,344.108,505.758,0.810823,346.681,497.956,0.8508690000000001,359.718,537.007,0.869857,341.592,440.548,0.904638,325.957,440.603,0.86266,0,304.98,411.846,365.087,594.298,0.0,0.0,0.0,320.595,471.878,0.3267199999999999,304.98,411.846,0.6816369999999999,325.891,594.298,0.966369,320.561,497.979,0.230381,323.351,503.175,0.886799,320.595,547.437,0.904681,318.0440000000001,443.111,0.858668,0.8,304.98,411.846,351.94199999999995,505.758,1280,-0.000506990065333,0.000324933644151,-0.078316166997,0.00211293785833,0.00264632515609,-0.000277115410427,5756,333.731,512.3489999999998,312.85900000000004,510.9615
1,1,2511,11065,1.0355627556487246,0.0090358745661186,-18.775430543732647,0.0103666009508155,1.0267512564167534,-11.665131511011738,2.4016276919529864e-05,1.2599892571614246e-05,1.0,0.9658818479609216,-0.0087214916165858,18.03311020316276,-0.0100141436120728,0.9744556614477788,11.179133584594831,-2.3070708798467904e-05,-1.2068578892228025e-05,1.0,4,310.255,422.337,0.891315,960,325.898,411.966,0.780129,349.38199999999995,471.896,0.79255,318.025,414.554,0.856791,375.431,589.174,0.842512,346.6790000000001,513.591,0.78803,344.214,505.6880000000001,0.8352200000000001,362.216,544.857,0.803379,341.486,440.538,0.8761200000000001,325.883,440.611,0.850999,0,305.05,411.966,375.431,609.947,0.0,0.0,0.0,320.472,477.012,0.362856,305.05,414.539,0.7022470000000001,312.821,609.947,0.8426819999999999,312.881,503.169,0.257319,323.3590000000001,508.26,0.901395,320.6090000000001,552.712,0.948532,317.985,443.155,0.828314,0.8,305.05,411.966,349.38199999999995,513.591,1280,0.0010963648092,-2.72685283562e-05,-0.0948428735137,0.0049073160626,0.00408022198826,-0.00306347641163,5758,312.85900000000004,510.9615,310.1845,507.042
2,2,2512,2091,1.0358085516364872,0.0019952254287766,-17.545783956850805,0.0136530951741243,1.0212735710661591,-10.177992613797528,2.7532698386356423e-05,3.555899180956393e-06,1.0,0.9654884480892806,-0.0019451541560171,16.920453958377042,-0.0131717747840062,0.9796514614305774,9.739776223847905,-2.653566473358732e-05,-3.4299864866311358e-06,1.0,5,312.814,424.906,0.912752,960,325.942,422.265,0.813459,346.80800000000005,479.651,0.7579140000000001,318.077,422.23800000000006,0.906387,383.223,589.192,0.8633350000000001,344.136,513.613,0.716041,346.783,508.331,0.824908,364.871,549.946,0.807411,338.935,445.712,0.886716,323.401,445.815,0.877131,0,302.471,422.23800000000006,383.223,612.569,317.947,424.985,0.0862496,320.648,487.384,0.379018,305.077,422.261,0.779638,302.471,612.569,0.887647,317.988,508.436,0.268806,325.895,510.953,0.861834,320.647,555.354,0.903283,318.005,448.281,0.812078,0.8,305.077,422.23800000000006,346.80800000000005,513.613,1280,0.00459699658677,0.0027966380585,-0.095127388835,0.00668729189783,0.00899479351938,0.000273565034149,5765,310.1845,507.042,340.2165,491.5085
3,3,2513,11530,1.0283650614557351,0.0075367827555556,-15.212268810917392,0.0089667605483079,1.0179933351915864,-8.696852084474152,1.9733931681081587e-05,9.091134816776391e-06,1.0,0.9725556306363194,-0.0073319361455949,14.731012922659929,-0.0087298177047137,0.9826748967407314,8.41337789048564,-1.9112982421348915e-05,-8.788942040344586e-06,1.0,6,302.499,425.014,0.986835,960,323.213,424.837,0.8522799999999999,346.819,484.822,0.786346,307.616,422.351,0.884734,383.324,591.6619999999998,0.843692,344.2290000000001,511.024,0.755533,344.162,511.0630000000001,0.8444149999999999,362.425,552.628,0.769422,338.899,448.297,0.8986540000000001,323.2940000000001,448.38,0.898863,0,302.2920000000001,422.351,383.324,615.31,0.0,0.0,0.0,317.992,487.404,0.369036,302.2920000000001,424.78,0.62175,302.465,615.31,0.8719520000000001,317.971,510.99,0.2355,323.3,513.635,0.877036,318.018,565.724,0.848725,310.275,448.451,0.8344450000000001,0.8,302.2920000000001,422.351,346.819,513.635,1280,0.00670428574085,0.00204392429441,-0.0898736938834,0.00581415509805,0.0128419697285,-0.000612094067037,5761,340.2165,491.5085,355.9095,491.4365
4,4,2514,12257,1.045214093519437,0.0313865694211835,-27.35097506684073,0.0026997945098845,1.0511109180374478,-19.174243718388517,2.15706051743035e-05,3.98771222092962e-05,1.0,0.9575116061449136,-0.0295637084162189,25.6220143154882,-0.0028340914175888,0.9519848168163962,18.176073730143408,-2.0541089396153625e-05,-3.73247077998474e-05,1.0,7,302.4170000000001,432.776,0.936107,960,320.7390000000001,427.552,0.870669,354.55,487.459,0.985283,305.075,427.587,0.93502,383.295,591.87,0.8350639999999999,344.03,523.962,0.843202,341.439,521.3919999999998,0.805184,357.1230000000001,555.314,0.7096520000000001,344.1090000000001,453.555,0.916016,323.149,456.181,0.853295,0,299.851,427.552,383.295,630.924,0.0,0.0,0.0,315.339,490.228,0.439936,299.851,427.665,0.74844,302.54,630.924,0.8663629999999999,305.043,524.0369999999998,0.338882,320.569,529.096,0.845253,307.682,573.661,0.87723,305.002,458.834,0.790733,0.8,299.851,427.552,354.55,529.096,1280,0.00479933200404,0.000621104147285,-0.0993721485138,0.0065517374314399,0.0133310193196,-0.00286730821244,5762,355.9095,491.4365,374.0125000000001,488.812
5,6,2515,7044,0.9825208592512908,-0.0166883933777471,7.890151156168133,-0.0037978795974316,0.9678089581618272,18.665591284677355,1.0243025174141386e-06,-3.758208264310211e-05,1.0,1.01859570888142,0.0172395490585132,-8.358660486756989,0.0040143899411859,1.0333221484340835,-19.319243031511068,-8.924810143031895e-07,3.881673986589784e-05,1.0,8,294.608,422.371,0.880656,960,315.393,419.741,0.752141,341.457,477.103,0.857706,299.77,417.148,0.874217,380.514,581.322,0.5888720000000001,323.38,511.059,0.7800050000000001,323.2390000000001,510.941,0.882093,320.657,555.276,0.70575,323.319,445.772,0.893134,312.832,445.798,0.847635,0,291.942,417.109,380.514,615.253,0.0,0.0,0.0,299.822,482.294,0.310705,291.942,417.109,0.450471,302.504,615.253,0.696936,297.219,508.304,0.254442,302.4790000000001,510.982,0.8961549999999999,302.451,565.7130000000002,0.750834,299.801,445.781,0.8727299999999999,0.8,291.942,417.109,341.457,511.059,1280,0.0053884512744799,0.000539851898793,-0.105310790241,0.00675688963383,0.013327550143,0.00080127059482,5764,374.0125000000001,488.812,363.6605,475.8095
6,7,2516,790,0.97057709877003,-0.0341075440651782,21.829409301041608,0.0072990503909905,0.9451190197910312,18.612307123843745,-7.058054445389107e-06,-3.896222531297588e-05,1.0,1.0308256387210972,0.0362450716061387,-23.17691919010964,-0.0080980191524954,1.0579486387159092,-19.51409001042541,6.9601066349881865e-06,4.1475852919978526e-05,1.0,9,279.018,409.361,0.908467,960,299.703,406.679,0.8294879999999999,328.5030000000001,469.25,0.921323,281.648,406.67800000000005,0.914601,362.386,573.6,0.744156,320.596,505.73,0.851117,320.566,505.724,0.789026,320.746,552.793,0.804909,310.278,435.366,0.795729,299.746,438.013,0.8362639999999999,0,278.842,406.67800000000005,362.386,615.14,0.0,0.0,0.0,291.947,477.035,0.460095,278.842,406.752,0.688187,304.996,615.14,0.933099,297.08,508.26,0.357759,299.803,508.36,0.920232,299.7270000000001,560.47,0.872985,281.672,443.094,0.8635290000000001,0.8,278.842,406.67800000000005,328.5030000000001,508.36,1280,0.00620216410607,0.0021826189477,-0.114772945642,0.00403594970703,0.00642429525033,0.0070904707536099,5754,363.6605,475.8095,327.1785,465.317
7,9,2517,8203,1.0484397304723756,-0.0041491376403789,-21.70002490246366,0.0201278694431663,1.02283806720865,-11.90959762306113,4.05302107158856e-05,-8.993053924365512e-07,1.0,0.953714009777853,0.0038869730557943,20.74191004707407,-0.0192178936811875,0.9784158102659566,11.2355098368542,-3.867151253440733e-05,7.223547772190366e-07,1.0,10,281.498,409.291,0.990793,960,299.835,406.66,0.8961290000000001,331.105,471.825,0.884855,284.175,406.609,0.945828,362.289,578.71,0.776818,320.769,505.789,0.914346,320.552,508.335,0.8175939999999999,320.547,555.279,0.820543,318.027,435.342,0.838621,299.847,437.962,0.884333,0,278.907,406.609,362.289,612.635,0.0,0.0,0.0,286.818,477.012,0.5011439999999999,278.907,406.697,0.815533,320.546,612.635,0.921409,291.903,508.273,0.492856,299.7990000000001,510.856,0.946587,302.407,563.055,0.830749,281.681,440.572,0.886174,0.8,278.907,406.609,331.105,510.856,1280,0.0002560174325479,0.0037214087788,-0.107854485512,-0.000346006447216,0.000768082099967,0.00971337128431,5760,327.1785,465.317,280.262,449.737
8,11,2518,252,1.0486271618846128,-0.0188785412723805,-23.199510083940712,0.023705905242877,0.9994010347869432,0.6683700301737735,5.238641845284e-05,-3.1528130370257525e-05,1.0,0.9532408267709502,0.0187038408855825,22.102219086399565,-0.0225771075507648,1.0013313959139825,-1.1930377295911587,-5.064868682779801e-05,3.059027955890052e-05,1.0,11,286.749,404.026,0.950697,960,305.096,401.473,0.8273510000000001,341.485,466.703,0.968915,294.623,398.892,0.892964,344.0780000000001,591.837,0.6406390000000001,325.922,497.9380000000001,0.811053,323.238,503.1230000000001,0.878447,320.708,552.659,0.892634,323.2270000000001,427.66,0.908785,305.094,430.102,0.858349,0,284.112,398.892,344.191,591.837,0.0,0.0,0.0,0.0,0.0,0.0,284.112,401.374,0.6592899999999999,344.191,591.7180000000002,0.719776,0.0,0.0,0.0,302.406,505.655,0.857239,320.566,552.682,0.7899079999999999,294.55,430.098,0.8248129999999999,0.8,284.112,398.892,341.485,505.655,1280,0.00135772640351,0.00263082701713,-0.0861139297485,-0.00291753048077,-0.0117231868207,0.00798781774938,5763,280.262,449.737,198.1355,462.725
9,13,2519,2162,1.078631095891695,-0.0189392250798517,-36.83655887710693,0.0367795397721331,1.01371235847679,-8.53203229798227,7.415288896953579e-05,-2.786851069084361e-05,1.0,0.92629346524511,0.0182483064777966,34.27715891023295,-0.034193940810263,0.9883416486338792,7.172975753687737,-6.964027068656011e-05,2.619044515702916e-05,1.0,12,302.29,401.467,0.971377,960,320.661,393.628,0.7928350000000001,346.797,464.068,0.92509,302.517,393.63,0.883408,362.292,586.535,0.77205,336.297,503.1830000000001,0.782838,351.902,490.244,0.806829,325.966,544.832,0.798481,336.277,424.775,0.838458,320.758,424.855,0.931251,0,299.747,393.628,362.292,586.535,0.0,0.0,0.0,315.383,466.663,0.717903,299.747,393.651,0.681489,359.733,583.914,0.672971,305.106,505.637,0.719533,328.531,492.773,0.793146,325.94,547.354,0.684661,305.105,424.969,0.908032,0.8,299.747,393.628,351.902,505.637,1280,0.000204193289392,0.000190615799511,-0.0754974856973,-0.00108184665442,-0.0135717531666,0.0053527164273,5757,198.1355,462.725,83.39265,465.3025
