,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y,next_frame_position_x,next_frame_position_y
0,4,664,1969,0.9396268340243122,0.0093614489911076,32.360240571843434,-0.0154503456833582,0.9736234572214382,17.08888979773035,-4.518677815867666e-05,1.9547226251654955e-05,1.0,1.0637189701622682,-0.0095399088424736,-34.25917532439512,0.0160419196858529,1.0285268691042526,-18.0955027003956,4.775245809428816e-05,-2.0535925160805982e-05,1.0,26,0.0,0.0,0.0,960,1001.06,336.327,0.7158939999999999,967.152,398.867,0.823772,0.0,0.0,0.0,964.607,521.3919999999998,0.882648,964.571,425.013,0.699368,985.366,424.905,0.99113,964.465,466.711,1.00938,977.612,362.322,1.0109,1008.94,362.34,0.8963969999999999,5,964.465,336.305,1042.83,531.784,1027.15,336.305,0.537496,1042.83,401.505,0.501609,0.0,0.0,0.0,1006.26,531.784,0.8994479999999999,0.0,0.0,0.0,1019.34,427.572,0.91073,1008.74,482.214,0.844354,1042.74,364.887,0.80188,0.8,964.571,336.305,1042.83,427.572,1280,-0.00235790014267,0.00263051805086,-0.0826818719506,-0.00379096507095,-0.0109118651599,0.00890992302448,470,733.9119999999999,465.335,718.2015,483.6
1,5,665,3416,0.9279475674284784,0.0243044438356116,34.758768393234874,-0.026237836602872,0.976379358915025,17.897431775848887,-5.924917782618119e-05,3.526151398809197e-05,1.0,1.0761930850791952,-0.0254545589153956,-36.95157495909604,0.027769226258256,1.0257431455214931,-19.32339207048561,6.278437051301983e-05,-3.767741796166087e-05,1.0,27,0.0,0.0,0.0,960,969.783,338.9380000000001,0.6464270000000001,948.937,401.44,0.844843,0.0,0.0,0.0,943.669,513.659,0.893592,946.289,430.165,0.68009,964.578,424.851,1.01704,946.336,469.156,1.05537,956.757,362.381,1.00905,990.662,362.314,0.8660899999999999,5,943.669,333.712,1024.5,531.805,1008.8,333.712,0.563291,1024.5,396.209,0.344635,0.0,0.0,0.0,987.896,531.805,0.945001,0.0,0.0,0.0,1001.05,425.021,0.847226,987.958,479.693,0.868233,1016.68,362.39,0.752336,0.8,946.289,333.712,1024.5,430.165,1280,0.000394240021706,0.0005937945679759,-0.0929186418653,0.00422566803172,-0.0132512385026,0.00299475435168,451,718.2015,483.6,688.2705000000002,477.0585
2,6,666,273,0.9314276375381128,0.0348013959900186,31.50498602194027,-0.0315468585854647,0.985638625315742,17.509233784450494,-5.913610830767401e-05,4.640085192881922e-05,1.0,1.071454416990675,-0.0362721825327046,-33.121058306599984,0.0331953066714316,1.015385742577003,-18.824444020856085,6.182135394030342e-05,-4.92597592067594e-05,1.0,28,0.0,0.0,0.0,960,961.924,341.6,0.698724,930.659,403.9980000000001,0.8602110000000001,0.0,0.0,0.0,920.224,513.617,0.8585959999999999,928.086,432.722,0.645234,943.709,427.477,0.997078,928.088,469.345,1.00229,935.887,364.942,1.07049,977.57,364.944,0.889908,5,920.224,341.412,998.492,534.4069999999998,987.962,341.412,0.6738689999999999,998.492,403.986,0.298465,0.0,0.0,0.0,967.124,534.4069999999998,0.945764,990.729,453.585,0.144718,975.005,430.143,0.809829,967.252,484.844,0.915409,998.434,365.022,0.772269,0.8,928.086,341.412,998.492,453.585,1280,-0.00570545205846,0.00148078112397,-0.056589692831,0.0022457127925,-0.0212967153639,-0.00426194677129,450,688.2705000000002,477.0585,646.504,467.9
3,7,667,1232,0.940424229578634,0.0409742264759328,27.389245958938872,-0.0300855952725563,0.9934116786100452,13.968685127382711,-5.3848500860750034e-05,5.66260474506247e-05,1.0,1.0611030622608812,-0.0421431524782069,-28.47412833280315,0.0313571575142638,1.0068821168379334,-14.923668150233024,5.536317727218014e-05,-5.928510010774769e-05,1.0,29,0.0,0.0,0.0,960,943.656,346.677,0.6730119999999999,909.765,411.839,0.878815,0.0,0.0,0.0,904.463,513.637,0.757778,907.154,445.796,0.567758,930.675,437.966,0.8728229999999999,915.044,477.106,0.802006,925.421,370.211,0.947548,951.517,370.249,0.8466450000000001,5,904.463,344.23800000000006,972.51,542.27,967.183,344.23800000000006,0.710443,972.51,409.294,0.473712,0.0,0.0,0.0,948.865,542.27,0.950469,969.885,450.989,0.317361,961.953,440.529,0.836815,948.999,487.603,0.8757719999999999,972.397,375.343,0.797093,0.8,907.154,344.23800000000006,972.51,450.989,1280,-0.00412673037499,0.00173247884959,-0.0640693679452,0.0040251375176,-0.0189737509936,-0.00642574671656,471,646.504,467.9,621.649,447.0655
4,8,668,1028,0.9679483046237356,0.059397898731678,10.056895183398886,-0.0300360175559171,1.0200075324540792,2.511784269697457,-4.26380122396092e-05,7.938649303082025e-05,1.0,1.0310479576618163,-0.0592453723387455,-10.220329644969553,0.0302587820015988,0.9790500900211528,-2.7634720143284075,4.1559696851917546e-05,-8.024945805920783e-05,1.0,30,0.0,0.0,0.0,960,925.443,364.906,0.745677,901.951,424.836,0.826672,0.0,0.0,0.0,886.398,531.764,0.7740819999999999,904.534,448.475,0.677303,915.042,448.456,0.8666879999999999,904.488,492.694,0.794673,907.313,385.815,0.992321,941.073,388.4,0.88279,5,886.398,364.906,964.579,552.735,948.898,364.97,0.741931,964.579,430.11800000000005,0.676309,0.0,0.0,0.0,941.142,552.735,0.905436,961.96,466.74,0.482063,946.203,453.644,0.838108,941.052,500.543,0.8442059999999999,964.51,393.652,0.8212889999999999,0.8,901.951,364.906,964.579,466.74,1280,-0.0015459549613299,0.00535515137017,-0.10010702163,0.0046065938658999,-0.0142709575593,-0.00650098919868,458,621.649,447.0655,606.0675,430.1555
5,9,669,3653,0.9754104849788848,0.0724833728999798,1.2750741984830252,-0.0301676724444963,1.0352205972682849,-1.3161487164082104,-4.2135536688527e-05,9.431681375182232e-05,1.0,1.023116768520464,-0.0715084657011915,-1.3986655689207177,0.0298661780888283,0.963943467541221,1.2306113644060934,4.029269138035843e-05,-9.392912407546396e-05,1.0,31,0.0,0.0,0.0,960,909.809,383.12,0.744503,888.941,440.606,0.834608,0.0,0.0,0.0,883.628,552.6,0.764443,888.929,469.192,0.700272,904.531,466.641,0.955033,886.45,510.949,0.932741,899.365,404.11,1.04859,925.407,406.66,0.958441,5,883.628,383.12,948.843,568.364,935.91,383.19,0.70123,948.843,445.841,0.518554,0.0,0.0,0.0,930.73,568.364,0.942269,946.326,487.468,0.284639,928.114,469.32,0.833414,928.042,513.5930000000002,0.940348,946.33,409.263,0.8889739999999999,0.8,888.929,383.12,948.843,487.468,1280,0.0005538338446059,0.00517496140674,-0.111001476645,-0.00500472495332,-0.00513300765306,-0.000817639520392,467,606.0675,430.1555,598.269,447.018
6,10,670,3706,0.9321492643752504,0.0334968949976899,29.19997823910072,-0.0281294366148256,0.9822060266657554,16.088247861262538,-5.722031906218878e-05,4.274257586151739e-05,1.0,1.0709363379824044,-0.0351867334558632,-30.70522487528231,0.0296876347423254,1.01889266814803,-17.259076077634898,6.001039297452234e-05,-4.556349327816172e-05,1.0,32,0.0,0.0,0.0,960,888.939,383.192,0.905848,873.3489999999998,445.762,0.928629,0.0,0.0,0.0,865.556,549.934,0.837461,865.633,477.078,0.706813,888.927,469.147,0.944527,873.301,510.971,0.864935,883.807,406.633,1.09779,907.257,406.694,0.939652,5,865.556,383.187,933.259,565.734,922.778,383.187,0.611538,933.259,448.422,0.398948,0.0,0.0,0.0,922.817,565.734,0.93903,928.224,492.704,0.334996,920.232,471.867,0.810477,907.347,513.636,0.98948,930.65,409.277,0.833916,0.8,865.633,383.187,933.259,492.704,1280,0.00280184415169,0.000766313925851,-0.0926859155297,-0.00628861412406,-0.00313911167905,0.00451319711283,466,598.269,447.018,589.184,464.0045
7,11,671,180,0.8983705568800949,0.0059531546777594,50.5426650210356,-0.0324000571686216,0.9379510203022872,35.70976450763417,-6.849344779323585e-05,1.887206469087273e-06,1.0,1.1127917151888616,-0.0069501993492253,-55.995268916932325,0.0355403951292854,1.070017207545938,-40.00636878631648,7.615186918543177e-05,-2.495386512394141e-06,1.0,33,0.0,0.0,0.0,960,878.529,380.517,0.7182,847.334,437.952,0.836727,0.0,0.0,0.0,844.659,536.997,0.6409239999999999,844.582,474.463,0.650601,865.528,458.841,0.883649,855.11,505.696,0.748897,865.45,401.377,0.99964,886.4119999999998,404.004,0.928875,5,844.582,380.517,909.952,552.712,904.516,383.07,0.637343,909.928,443.095,0.4624470000000001,0.0,0.0,0.0,902.016,552.712,1.0406799999999998,909.952,487.491,0.257887,896.7660000000002,463.995,0.794009,889.0010000000002,508.306,0.980495,907.3,406.641,0.883128,0.8,844.582,380.517,909.952,487.491,1280,0.00378996343352,-0.00123145664111,-0.129137381911,0.0016840856988,0.00401769578457,0.0027580615133,469,589.184,464.0045,602.1804999999998,464.0045
8,12,672,1603,0.8956656300748688,0.0248937711633862,46.83021029734081,-0.0421624697538044,0.9490943980928164,34.16599434262304,-7.962657326828115e-05,2.433526049486668e-05,1.0,1.1141343779554609,-0.0279092525758379,-51.22159985353832,0.0463411868321921,1.0567178518686562,-38.2739836734732,8.758697782377866e-05,-2.793782233989262e-05,1.0,34,0.0,0.0,0.0,960,860.235,375.417,0.669409,826.3810000000002,424.977,0.805099,0.0,0.0,0.0,826.3530000000002,531.918,0.705485,821.2610000000002,458.787,0.566702,842.03,451.055,0.928457,831.581,495.374,0.785682,844.5930000000002,393.69,0.984227,865.525,401.5,0.932111,5,821.2610000000002,375.417,886.5369999999998,544.887,883.659,380.5580000000001,0.626804,886.5369999999998,440.557,0.517042,0.0,0.0,0.0,870.745,544.887,0.8947209999999999,886.48,487.54,0.222489,865.6310000000002,461.386,0.848988,865.414,505.654,0.8732120000000001,886.416,404.171,0.8773790000000001,0.8,821.2610000000002,375.417,886.5369999999998,487.54,1280,0.0055543971248,0.00159548968077,-0.129272282124,0.0006326509756039,0.00819734297693,-0.000439570983872,459,602.1804999999998,464.0045,612.6215,467.9125
10,14,858,1624,1.0129923985590898,0.0494487226916551,-6.10026104890906,-0.0025595710012136,1.0383264980338134,-8.277006376461049,7.277966041502948e-06,7.118393507350872e-05,1.0,0.9876155607654707,-0.0474198159903132,5.632218617311647,0.0023759179333242,0.9630145304798424,7.985371129030361,-7.356959701216728e-06,-6.82060440020508e-05,1.0,73,0.0,0.0,0.0,960,596.952,383.295,0.856506,576.1519999999998,443.206,0.93574,0.0,0.0,0.0,594.4259999999998,555.247,0.871865,576.128,471.844,0.6569649999999999,596.984,469.17,0.917131,591.87,516.137,0.8927719999999999,589.11,406.684,1.00985,612.675,406.74300000000005,0.998735,25,576.128,383.295,636.1569999999998,563.067,625.65,385.735,0.645087,636.1569999999998,448.379,0.642305,0.0,0.0,0.0,615.231,563.067,0.916911,635.96,487.4,0.409936,623.1080000000002,469.332,0.8220799999999999,617.846,518.7330000000002,0.97073,636.049,409.351,0.88928,0.8,576.128,383.295,636.1569999999998,487.4,1280,-0.00240721181035,-0.000392669491703,-0.0857843384147,0.00446129357442,-0.00211261212826,-0.00411755777895,291,546.0999999999998,512.2855,538.3315,504.429
