,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y,next_frame_position_x,next_frame_position_y
0,0,3916,17432,0.9938719891846656,-0.0088112175633437,9.203094845134864,0.0109279145732874,0.9847365531359564,6.43567157488083,5.659618157253487e-06,-2.6952545392411096e-07,1.0,1.0060685865485914,0.0089995421007268,-9.316862720002051,-0.0111274104225161,1.0153469178089796,-6.432032684086955,-5.696963160217888e-06,2.2272786703267157e-07,1.0,3,364.892,424.93,0.925236,960,375.401,409.388,0.885056,385.7480000000001,477.078,0.83699,364.952,419.664,0.8593799999999999,338.93,583.946,0.752992,370.166,510.958,0.878331,411.941,495.312,0.73755,370.24,531.8,0.740271,388.477,430.221,0.8041,388.451,430.132,0.802628,0,338.93,409.388,411.941,591.773,0.0,0.0,0.0,383.11800000000005,474.429,0.282269,362.506,422.321,0.232138,411.882,591.773,0.8685510000000001,367.699,492.745,0.20333,411.895,492.67,0.664167,396.235,539.661,0.8004180000000001,391.055,427.61800000000005,0.6882510000000001,0.8,362.506,409.388,411.941,510.958,1280,0.00348623632453,-0.000667354441248,-0.072682954371,-0.00266734464094,0.00174158543814,-0.00352455722168,8905,375.401,514.8905,364.929,523.9960000000002
1,1,3917,20624,1.0149854546529289,0.0254691460510245,-5.541238284290991,0.0088668765462873,1.034090380961741,-25.654576654091315,4.3008321882987865e-06,4.685343136400544e-05,1.0,0.9865932890415476,-0.0245185169074798,4.837936332814013,-0.0085549336609472,0.967264286006524,24.76735084419765,-3.842344177162642e-06,-4.521420080853534e-05,1.0,4,351.927,443.122,0.779118,960,362.333,427.506,0.974699,385.784,487.48,0.8897510000000001,349.38,432.711,0.7995,323.168,607.401,0.828778,367.564,526.58,0.837026,385.804,513.627,0.8318399999999999,346.7530000000001,552.691,0.900934,380.522,445.856,0.883202,383.167,445.866,0.841773,0,323.168,427.506,404.126,612.5459999999998,0.0,0.0,0.0,377.963,487.367,0.161365,0.0,0.0,0.0,404.126,612.5459999999998,0.908939,362.381,508.256,0.103544,401.392,516.169,0.71768,385.921,568.245,0.8805790000000001,385.886,445.73,0.725707,0.8,349.38,427.506,401.392,526.58,1280,-0.000813855789602,-0.000358027667971,-0.101855486631,0.00589751685038,0.00228215684183,0.0005127322510819,8908,364.929,523.9960000000002,342.8085,499.203
2,2,3918,14055,1.0198139687882974,0.0203065674569239,-13.276116974924438,0.0020720220871782,1.0265457518279153,-6.641110116883568,1.3467719498355004e-05,2.8272453779862458e-05,1.0,0.9807897675112994,-0.0197564520933081,12.889874907418363,-0.0020647426708934,0.9743506543911165,6.443358223047067,-1.3150626133968856e-05,-2.728120948657621e-05,1.0,5,344.173,443.104,0.904262,960,362.246,427.612,0.969229,0.0,0.0,0.0,344.251,432.731,0.909843,317.978,612.5740000000002,0.8389850000000001,0.0,0.0,0.0,383.207,516.193,0.8455799999999999,344.059,552.7869999999998,0.796606,0.0,0.0,0.0,372.762,448.487,0.8405790000000001,0,317.978,427.612,404.07,612.5740000000002,0.0,0.0,0.0,346.681,490.1,0.394143,0.0,0.0,0.0,404.07,612.504,0.703062,341.515,508.3080000000001,0.58419,375.402,513.592,0.727193,383.161,568.284,0.729985,370.19,448.391,0.691245,0.8,341.515,427.612,383.207,516.193,1280,0.00321391667239,0.00157256505918,-0.103580437601,0.0069629605859499,0.00253415200859,0.0044884118251499,8901,342.8085,499.203,307.6165,477.0365
3,3,3919,8445,1.011575197447853,-0.0216133182751711,-3.474640344313162,0.0127761524172707,0.9731965797328204,21.848741534515085,2.9334474747805315e-05,-2.682964329043109e-05,1.0,0.9888753277676988,0.0220429689818548,2.9543749774196666,-0.0123233136967107,1.0273569987386597,-22.48927661206233,-2.933876844176809e-05,2.691700289112121e-05,1.0,6,344.146,422.315,0.902291,960,362.30300000000005,409.3730000000001,0.884608,383.217,471.935,0.981619,346.672,414.534,0.8690469999999999,414.468,597.011,0.8129460000000001,367.565,513.529,0.961181,385.912,500.52,0.884302,391.015,552.744,0.8325540000000001,385.775,435.321,0.8709819999999999,367.561,432.71,0.841391,0,325.855,409.3730000000001,414.468,597.023,0.0,0.0,0.0,344.237,469.279,0.503927,0.0,0.0,0.0,325.855,597.023,0.939011,344.176,497.918,0.417644,362.421,495.324,0.803037,341.531,542.203,0.940005,357.181,430.204,0.763177,0.8,344.146,409.3730000000001,385.912,513.529,1280,0.00584050780162,0.00286210072227,-0.123517908156,-0.000343427062035,0.00374977639876,0.00880731455982,8904,307.6165,477.0365,285.491,467.904
4,4,3920,8977,1.0172221911991066,0.0104471588315511,-0.0307181520829641,0.0219864912744564,1.0211196477648232,-20.1718633655384,1.194631076504525e-05,4.095074173046331e-05,1.0,0.9840822794561808,-0.0100612995183209,-0.1727259700408429,-0.0214039355963613,0.9795341310551724,19.7583711641775,-1.087964569013558e-05,-3.999245380626811e-05,1.0,7,338.835,427.594,0.8433729999999999,960,346.8230000000001,424.862,0.861749,370.223,487.462,0.988746,341.41,424.98800000000006,0.857633,417.124,612.6709999999998,0.632433,357.152,526.632,0.931885,372.835,516.189,0.883044,393.655,570.8480000000002,0.619329,367.653,445.8730000000001,0.91654,362.419,445.899,0.8949450000000001,0,338.835,424.862,417.124,612.6709999999998,0.0,0.0,0.0,344.251,487.351,0.210041,338.918,427.51,0.109736,406.753,607.42,0.587978,0.0,0.0,0.0,367.595,516.217,0.6262310000000001,364.962,570.9540000000002,0.6552180000000001,351.9190000000001,445.884,0.748735,0.8,338.835,424.862,372.835,526.632,1280,0.0049275741912399,0.00185468746349,-0.103660650551,-0.00264026923105,0.00327611505054,0.00500117149204,8906,285.491,467.904,228.127,470.5065
5,5,3921,6116,1.0165443139007202,0.0084442722786172,-1.9069785190070483,0.0161686691818757,1.0240973883205795,-15.634788073242731,1.4998852586176224e-05,2.799190959319473e-05,1.0,0.9842744279145552,-0.008163724531504,1.7493520879026097,-0.015758586302383,0.9766251915823316,15.239276611811276,-1.4321874125540484e-05,-2.7215157568406923e-05,1.0,8,323.182,440.545,0.864075,960,341.369,427.643,0.925825,354.5540000000001,500.506,0.865252,323.302,430.108,0.8827790000000001,320.767,636.131,0.908986,344.075,534.516,0.92761,362.263,531.722,0.907994,331.082,576.2,0.8879290000000001,346.7580000000001,456.166,0.8389530000000001,359.696,451.0580000000001,0.8381620000000001,0,320.767,427.643,411.905,636.131,0.0,0.0,0.0,385.797,487.427,0.134274,0.0,0.0,0.0,411.905,620.4780000000002,0.81097,0.0,0.0,0.0,380.633,529.057,0.83767,385.941,573.672,0.842893,365.002,450.95,0.801291,0.8,323.182,427.643,385.797,534.516,1280,0.00388572993688,-0.0008182708988899,-0.132437169552,0.000646910513751,2.27250147873e-05,0.00179363042116,8911,228.127,470.5065,186.39,462.689
6,6,3922,12976,0.9929374753404168,0.005218494930628,4.128960219003562,0.0019638314737436,0.9844908836642656,14.513458827954407,9.936713653799277e-06,-1.6126833534284425e-06,1.0,1.0071472607879306,-0.0053452745471016,-4.0808925524083,-0.0018614464766267,1.0157221157461418,-14.73395526907258,-1.0010735861404125e-05,1.6911526103484103e-06,1.0,9,305.113,427.532,0.812048,960,320.761,424.794,0.941478,341.478,492.75,0.8416040000000001,307.643,424.824,0.794988,315.448,633.508,0.917965,320.632,531.882,0.916396,346.726,526.619,0.853692,323.275,573.445,0.942148,336.331,448.346,0.8804200000000001,344.07199999999995,445.89,0.89007,0,305.113,424.794,406.768,633.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.768,615.177,0.8916280000000001,0.0,0.0,0.0,364.921,521.373,0.7456119999999999,377.99,570.996,0.832859,354.504,445.80300000000005,0.762466,0.8,305.113,424.794,364.921,531.882,1280,0.0053587877191599,-0.000289297982818,-0.134041532874,-0.00248360307887,0.000670868321322,0.000822814530693,8903,186.39,462.689,122.5295,469.3085
7,8,3923,18494,0.982304845528448,0.0041090585052232,11.58484706442004,-0.0137373627994942,0.9744787403810716,31.342926807153624,4.351553465324012e-06,-1.225355769958826e-05,1.0,1.0183550820994047,-0.0044406677511396,-11.658304359097658,0.0144927132935036,1.0260764811220358,-32.32813591340344,-4.253839287874446e-06,1.2592411168760176e-05,1.0,10,281.652,406.722,0.788759,960,299.691,401.479,0.8528100000000001,320.617,469.329,0.8047949999999999,281.673,404.011,0.783684,299.695,615.237,0.936767,299.886,510.851,0.939641,338.829,503.088,0.781153,302.3520000000001,544.878,0.887373,320.571,424.941,0.923889,323.268,424.787,0.855928,0,281.652,401.479,393.612,615.237,0.0,0.0,0.0,323.2,461.407,0.0857446,0.0,0.0,0.0,393.612,599.56,0.801038,302.36,487.5630000000001,0.0870396,346.788,495.318,0.7029810000000001,349.311,552.664,0.8773350000000001,328.487,422.214,0.704875,0.8,281.652,401.479,346.788,510.851,1280,0.00219964352436,-0.000943761027884,-0.109497696161,0.0041296905838,0.00313507346436,0.00220708851703,8910,122.5295,469.3085,53.4761,453.6215
9,17,3976,12509,0.9866220519729536,-0.0024973884887306,11.099708529604952,0.0015261434985954,0.9845763771388992,22.77478896166575,6.1393281756591975e-06,1.0780335591140322e-06,1.0,1.0135300928511672,0.0025832120558415,-11.308720726046426,-0.0014271251335232,1.0155911021063129,-23.114032348799437,-6.220855367132664e-06,-1.1107004769663416e-06,1.0,21,0.0,0.0,0.0,960,484.816,367.679,0.421346,464.046,403.972,0.680596,0.0,0.0,0.0,466.628,469.337,0.79351,463.989,406.655,0.439674,471.835,422.258,0.790917,466.702,445.798,0.776284,469.326,385.805,0.8382350000000001,487.434,385.818,0.947524,4,463.989,367.679,503.075,469.361,490.176,375.42800000000005,0.44855,503.075,404.174,0.7198399999999999,0.0,0.0,0.0,487.432,469.361,0.710439,495.344,419.745,0.5233869999999999,490.023,422.359,0.856836,487.531,448.354,0.8956930000000001,495.337,385.922,0.806794,0.8,463.989,367.679,503.075,422.359,1280,-0.000631810107734,0.000681071949657,-0.0865989550947999,-0.00146000203677,-0.0055313478224,-0.000375547446311,7622,374.179,420.947,353.2705,427.4715
10,18,3977,4998,1.0226329588449077,0.0331489655517142,-12.24234020713222,0.00735808965745,1.0377582864367343,1.0200686197153566,1.6035426999139146e-05,5.719036845262038e-05,1.0,0.9780377722972688,-0.0319029674248351,12.006014359834756,-0.0069196222221078,0.9640220781281892,-1.068081039959228,-1.5287517555638244e-05,-5.462120013941508e-05,1.0,23,0.0,0.0,0.0,960,484.93,344.289,0.439499,466.617,383.181,0.816354,0.0,0.0,0.0,469.29,450.966,0.669718,466.596,385.893,0.5934189999999999,484.876,401.366,0.8218209999999999,482.218,427.522,0.7136600000000001,479.674,362.439,0.87951,490.069,362.445,0.945381,4,466.596,344.289,508.483,453.657,500.534,346.74,0.424459,508.483,383.17800000000005,0.754147,0.0,0.0,0.0,487.5580000000001,453.657,0.766708,508.412,401.35,0.563405,497.896,401.427,0.835256,490.203,427.658,0.860187,505.789,364.862,0.850193,0.8,466.596,344.289,508.483,401.427,1280,0.000420043914346,-5.009747837899999e-05,-0.0702468603849,-0.00563498074189,-0.00836479570717,0.00659026391804,7595,353.2705,427.4715,393.5630000000001,418.382
