3	30	796.3919999999999	547.4865
4	30	788.6039999999999	551.2919999999999
5	30	775.5525	551.2919999999999
6	30	770.4169999999999	548.7715000000002
7	30	766.4014999999998	534.491
8	30	759.8960000000001	513.6105
10	30	705.174	478.3475
11	30	664.7515000000002	448.427
12	30	647.8054999999998	443.165
14	30	607.4000000000002	467.985
15	30	586.5355	483.562
9	30	729.9875	492.727
13	30	626.925	448.3745
17	30	539.7165	488.835
3	40	1055.79	577.4019999999999
4	40	1055.745	577.4404999999998
5	40	1045.395	578.7429999999998
6	40	1046.74	574.8820000000002
7	40	1046.685	569.5545
8	40	1034.96	552.69
10	40	976.2435	506.995
11	40	942.4475	483.5755
12	40	934.477	466.5795
14	40	916.327	466.5975
15	40	917.6195	467.912
9	40	1010.1575	526.5475
13	40	918.9615	462.669
17	40	917.654	444.4435
18	40	917.771	423.573
19	40	926.738	417.0905
22	40	1006.2635	447.119
26	40	1064.9	454.884
16	40	920.233	449.7615
20	40	952.7985	423.621
21	40	976.2645	444.4395
23	40	1010.1535	445.859
24	40	1015.415	447.071
