3	0	1102.765	578.7415
4	0	1092.33	593.0360000000002
5	0	1101.44	583.9780000000001
6	0	1109.28	565.7085
8	0	1121.015	552.6785
9	0	1122.295	559.2
10	0	1126.185	565.72
11	0	1113.135	577.4455
12	0	1072.785	548.7869999999999
13	0	1021.83	525.325
15	0	976.259	492.7455
16	0	977.5235	482.28
17	0	961.984	482.28
18	0	968.4975	477.072
19	0	1011.4445	488.706
20	0	1027.18	486.1675
21	0	1036.245	471.89
22	0	1037.5749999999996	488.7375
23	0	1038.77	511.02
24	0	1033.605	497.898
3	10	260.6855	490.1405
4	10	272.4035	495.353
5	10	298.5	487.4475
6	10	327.204	484.7895
7	10	355.8755	478.3595
8	10	363.6245	470.5235
9	10	375.393	466.592
10	10	385.8245	468.01700000000005
11	10	380.6545	477.0705
12	10	362.3605	457.516
13	10	324.611	444.452
15	10	291.9535	426.195
16	10	282.93	421.0295
17	10	276.29650000000004	436.661
18	10	288.031	424.9875
19	10	329.7415	423.583
20	10	342.8465	408.013
21	10	341.515	405.4125
22	10	344.0645	409.2925
23	10	348.001	423.61800000000005
24	10	335.0	409.3015
25	10	341.5295	419.6485
3	20	750.8545	656.972
4	20	748.1555000000002	656.972
5	20	749.5595000000002	630.8845
6	20	762.5335	615.164
7	20	776.8915	610.006
8	20	782.079	600.9035
9	20	792.4939999999998	606.1065000000001
10	20	810.7115	606.072
11	20	810.691	607.414
12	20	793.8625	590.4035
13	20	762.5515	572.194
15	20	730.0010000000001	550.0854999999998
16	20	719.505	531.8075
17	20	710.4060000000001	538.351
18	20	714.29	535.6990000000002
19	20	742.9635000000002	551.355
20	20	754.7365	550.0815
21	20	759.8745	540.933
22	20	767.7325000000002	540.9155000000002
23	20	773.0325	559.241
24	20	769.0264999999998	552.6859999999998
25	20	771.6175000000002	570.8634999999998
26	20	785.987	564.405
27	20	800.3485000000002	573.4775
28	20	815.939	602.2170000000001
29	20	859.0035	602.1975
30	20	905.974	613.957
31	20	955.453	627.0115000000002
32	20	1004.9215	628.2729999999998
3	30	550.131	654.3240000000002
4	30	551.337	660.863
5	30	551.3685	649.1005
6	30	563.178	615.239
7	30	573.525	599.6165
8	30	582.7145	593.0435
9	30	594.4045000000001	607.3910000000002
10	30	604.76	613.9780000000002
11	30	604.855	619.1595
12	30	599.5695000000002	568.365
13	30	568.2805	550.067
15	30	547.4765	539.6500000000002
16	30	542.2194999999998	529.2205
17	30	534.3945	529.2365
18	30	536.9615	507.0335
19	30	570.9385	509.70450000000005
20	30	593.0835	509.686
21	30	602.1645	512.245
22	30	608.7145	535.7330000000001
23	30	617.8135	552.637
24	30	617.854	527.875
25	30	622.9685	533.1015
26	30	626.9965	536.9975
27	30	645.1759999999998	569.5735
28	30	668.669	607.395
29	30	694.76	589.2115
30	30	735.1585	576.1375
31	30	761.335	563.0665
32	30	782.075	559.1735
33	30	826.3785	620.415
34	30	874.5825	669.992
35	30	888.9475	662.1795
36	30	935.916	664.7545
3	40	385.773	513.586
4	40	391.0355	517.4739999999998
5	40	408.034	508.389
6	40	428.8615	508.2785
7	40	451.0325	503.1085
8	40	460.154	496.635
9	40	473.1965	496.5925
10	40	479.705	496.6135
11	40	478.3805	503.117
12	40	458.9175	484.8185
13	40	423.7015	469.3085
15	40	397.576	450.987
16	40	397.617	440.5805
17	40	391.0295	454.874
18	40	400.1505	445.788
19	40	436.637	451.0515
20	40	444.529	443.209
21	40	448.3885	434.086
22	40	447.0565	434.0835
23	40	451.0155	445.8785
24	40	444.5285	439.2515
25	40	449.6585	445.778
26	40	460.158	445.778
27	40	478.3535	461.3895
28	40	488.831	469.2345
29	40	510.9725	454.891
30	40	550.0435	447.0905
31	40	574.81	440.5375
32	40	583.965	423.541
33	40	600.9019999999999	444.3955
34	40	627.015	447.172
35	40	632.149	453.6225
36	40	643.896	465.2795
37	40	663.495	453.5765
38	40	663.495	467.9555
39	40	662.169	490.0625
40	40	668.6575	488.833
41	40	662.1030000000002	490.154
42	40	646.5135	486.1675
43	40	641.2625	491.468
44	40	613.9385	488.8855
45	40	593.0585	488.8275
