3	10	354.6505	531.7645
4	10	374.0815	492.7225
5	10	375.347	466.595
6	10	375.4645	465.2315
7	10	383.2265	462.74300000000005
8	10	398.9125	466.63
9	10	417.1305	467.9455
10	10	435.3885	469.208
11	10	450.9765	470.6
12	10	461.49300000000005	483.556
13	10	471.78	487.486
14	10	477.034	488.836
15	10	486.1975	494.0385
16	10	500.53	501.8175
17	10	507.0835	509.6345
18	10	516.1225000000002	510.9065
19	10	520.1045	511.041
20	10	526.611	511.065
21	10	534.44	518.7919999999998
22	10	541.004	530.5074999999998
23	10	550.095	531.8185
24	10	561.8744999999999	533.1605
25	10	569.643	531.8325
26	10	580.0975000000002	529.1745000000002
27	10	587.8805	531.846
28	10	600.91	534.4175
29	10	616.5364999999998	544.8515
30	10	629.5055	546.1125
31	10	643.8945	547.4065
3	20	825.0685	597.0364999999998
4	20	851.1614999999998	573.6315
5	20	873.2950000000002	531.8795
6	20	896.7655	533.1585
7	20	929.361	547.3820000000002
8	20	988.0495	556.5715
9	20	1050.62	570.8380000000001
10	20	1102.6799999999996	572.2529999999998
6	120	650.4590000000002	487.5135
7	120	664.7470000000002	487.555
8	120	689.5239999999999	492.715
9	120	711.7175	497.921
10	120	727.4145	508.3045
11	120	748.1419999999999	511.036
12	120	766.3939999999999	527.8085
13	120	771.6885	537.0405000000002
14	120	789.8995	548.7845
15	120	811.9685	555.3199999999998
16	120	834.2769999999999	555.3185000000002
17	120	847.2825	574.8679999999998
18	120	866.7535	578.745
19	120	884.9984999999998	590.4125
20	120	909.796	591.71
21	120	916.408	593.102
16	190	132.922	518.7755
17	190	135.55450000000002	525.2835
18	190	129.0435	529.1585
19	190	126.465	529.211
20	190	132.9625	529.211
22	190	132.923	534.4535000000002
23	190	129.01	540.9375
24	190	114.739	544.8375
25	190	106.873	542.258
26	190	101.66805	544.8095000000002
27	190	100.38725	546.1759999999998
28	190	95.2279	546.1669999999999
29	190	101.68345	546.1255000000001
30	190	102.9975	544.7935
31	190	102.9845	546.13
32	190	92.6416	546.13
33	190	92.53845	546.1915
34	190	92.57285	542.268
35	190	92.5739	537.0905
36	190	92.57575	535.7719999999998
37	190	92.60585	540.9110000000002
38	190	92.6047	540.9095
39	190	74.29245	542.2605
40	190	70.36609999999999	537.072
41	190	61.26300000000001	529.1334999999998
48	190	26.07615	447.1485
49	190	27.3669	467.907
52	190	110.853	509.6445
53	190	143.38850000000005	509.559
54	190	192.881	492.756
55	190	232.049	484.865
56	190	242.4535	468.015
57	190	228.087	470.6005
58	190	201.986	482.2865
59	190	162.8985	490.101
60	190	112.143	487.523
61	190	99.04815	484.833
62	190	105.61925	475.7735
63	190	139.46800000000002	469.2865000000001
64	190	143.3515	471.936
65	190	121.1685	507.0145
66	190	108.194	509.7095
67	190	118.574	521.366
68	190	74.2712	513.5785000000002
82	390	543.505	491.4475
83	390	547.4014999999998	486.192
84	390	546.1805	497.957
85	390	542.249	521.3634999999998
86	390	523.919	513.5395
89	390	518.7785	492.7035
93	390	650.3900000000001	535.7465
96	390	700.0065	525.2484999999998
97	390	724.7275	547.4585
98	390	737.758	555.2869999999999
100	390	783.387	550.0699999999998
101	390	823.8785	538.303
102	390	874.6645	538.303
103	390	933.2385	551.3855
104	390	998.444	574.8465
105	390	1100.105	574.8505
87	390	505.7635	509.674
88	390	508.256	495.301
90	390	547.4300000000002	503.0990000000001
91	390	574.7860000000002	529.2280000000002
92	390	611.3330000000001	531.8195000000002
94	390	663.5039999999999	533.1605
95	390	689.55	525.2484999999998
