30	3	796.3919999999999	547.4865
30	4	788.6039999999999	551.2919999999999
30	5	775.5525	551.2919999999999
30	6	770.4169999999999	548.7715000000002
30	7	766.4014999999998	534.491
30	8	759.8960000000001	513.6105
30	10	705.174	478.3475
30	11	664.7515000000002	448.427
30	12	647.8054999999998	443.165
30	14	607.4000000000002	467.985
30	15	586.5355	483.562
30	9	729.9875	492.727
30	13	626.925	448.3745
30	17	539.7165	488.835
40	3	1055.79	577.4019999999999
40	4	1055.745	577.4404999999998
40	5	1045.395	578.7429999999998
40	6	1046.74	574.8820000000002
40	7	1046.685	569.5545
40	8	1034.96	552.69
40	10	976.2435	506.995
40	11	942.4475	483.5755
40	12	934.477	466.5795
40	14	916.327	466.5975
40	15	917.6195	467.912
40	9	1010.1575	526.5475
40	13	918.9615	462.669
40	17	917.654	444.4435
40	18	917.771	423.573
40	19	926.738	417.0905
40	22	1006.2635	447.119
40	26	1064.9	454.884
40	16	920.233	449.7615
40	20	952.7985	423.621
40	21	976.2645	444.4395
40	23	1010.1535	445.859
40	24	1015.415	447.071
