3	0	190.3045	523.9730000000001	61.321197741890245	216.289	448.449	192.861	487.472	0.0	0.0	219.017	594.501	198.086	490.007	213.756	529.089	216.439	565.7280000000001	203.403	466.662	221.54	466.648	247.727	443.114	234.607	445.72	258.033	490.11800000000005	239.973	443.185	250.219	591.828	0.0	0.0	237.327	526.5880000000001	239.91	560.482	239.743	466.587	-0.00264816568233	0.00125128834043	-0.0325081758201	0.0010567739373099	-0.00531656015664	0.000228296514251
3	10	277.6385	491.4735	57.69395965133617	286.755	419.722	284.235	471.911	0.0	0.0	312.838	576.144	278.805	503.017	299.73900000000003	500.505	299.856	539.61	289.398	440.619	302.449	440.599	0.0	0.0	312.861	422.24300000000005	318.03700000000003	469.282	0.0	0.0	320.586	573.46	0.0	0.0	318.064	495.357	317.99	537.0	318.068	443.092	-0.00264816568233	0.00125128834043	-0.0325081758201	0.0010567739373099	-0.00531656015664	0.000228296514251
4	0	146.02200000000002	525.265	61.515525115616114	198.032	448.268	177.33700000000002	487.545	0.0	0.0	203.364	594.399	179.891	490.095	198.092	529.072	198.254	563.05	192.871	466.595	208.522	466.529	239.847	430.229	216.394	443.103	242.5	490.033	224.175	432.789	237.17	591.79	0.0	0.0	229.372	526.575	232.03	560.46	224.232	463.976	-0.00283056520857	0.00100343290251	-0.0334830544889	0.000716237933375	-0.00836467090994	0.00377544458024
4	10	237.278	490.149	57.372293716130955	278.874	414.533	281.47700000000003	471.827	0.0	0.0	299.821	578.7080000000001	276.266	490.168	286.743	492.792	284.243	539.613	281.563	440.536	297.151	435.423	0.0	0.0	302.301	414.559	323.204	466.684	0.0	0.0	307.641	573.639	0.0	0.0	305.043	492.771	302.4	537.004	305.077	437.922	-0.00283056520857	0.00100343290251	-0.0334830544889	0.000716237933375	-0.00836467090994	0.00377544458024
5	0	88.60495	517.4655	60.15545253133747	190.354	445.784	161.673	487.422	0.0	0.0	198.039	594.307	174.517	495.285	182.526	526.558	192.863	557.899	177.304	463.977	195.58	463.951	224.257	435.335	205.976	440.525	232.036	489.99	218.908	432.819	216.359	589.136	0.0	0.0	216.228	521.415	216.337	555.294	216.324	461.461	-0.000733578461222	0.00153631414287	-0.0479669421911	0.0017638499848499	-0.0117983901873	0.00391023280099
5	10	187.76	486.1265	61.626467073814915	265.879	409.342	263.38	469.285	0.0	0.0	297.096	578.743	257.954	495.311	278.847	495.332	279.026	539.624	268.566	435.333	281.559	432.771	0.0	0.0	0.0	0.0	305.011	466.6830000000001	0.0	0.0	299.837	573.607	305.05400000000003	474.514	297.171	492.786	297.166	537.049	297.158	432.741	-0.000733578461222	0.00153631414287	-0.0479669421911	0.0017638499848499	-0.0117983901873	0.00391023280099
5	40	1175.715	443.184	61.91515427583144	1253.92	370.246	1201.77	424.842	0.0	0.0	1196.64	550.112	0.0	0.0	1222.62	450.994	1230.47	508.444	1238.29	388.482	1256.48	396.263	0.0	0.0	1274.72	380.533	1264.43	430.18	0.0	0.0	1186.16	555.344	1272.19	448.381	1243.54	456.17800000000005	1219.96	508.384	1269.54	401.432	-0.000733578461222	0.00153631414287	-0.0479669421911	0.0017638499848499	-0.0117983901873	0.00391023280099
6	10	141.988	466.676	61.2261696703297	258.069	406.789	260.583	471.807	0.0	0.0	281.464	576.126	242.512	497.867	265.887	492.731	271.157	537.0	263.253	432.789	278.884	430.26	0.0	0.0	284.164	414.47	299.85200000000003	469.158	0.0	0.0	291.964	573.523	297.146	474.431	289.39	490.216	284.144	534.493	289.373	432.779	0.0010904797818499	0.00287428824231	-0.132104218006	0.00728753302246	-0.00781586114317	-0.00670241145417
6	40	1163.915	449.734	61.83500680035538	1253.95	365.044	1191.37	422.276	0.0	0.0	1191.35	552.573	0.0	0.0	1209.65	443.16	1217.46	505.762	1235.73	385.833	1251.32	391.031	0.0	0.0	1269.58	372.827	1261.86	430.114	0.0	0.0	1181.02	555.252	1274.74	443.15	1235.62	448.46	1214.82	508.262	1264.38	398.875	0.0010904797818499	0.00287428824231	-0.132104218006	0.00728753302246	-0.00781586114317	-0.00670241145417
7	10	83.4305	447.088	60.26858863661901	239.873	404.133	239.80900000000003	466.567	0.0	0.0	263.297	573.573	234.529	490.1	252.859	487.607	252.893	531.7909999999999	242.436	427.444	260.628	427.425	0.0	0.0	260.849	404.161	281.652	458.828	0.0	0.0	278.835	573.435	281.55400000000003	469.319	276.373	487.516	271.138	531.799	276.341	425.017	0.000509202945977	0.0054247318767	-0.130735352635	0.00221163360402	-0.0139598594978	-0.00289404857904
