10	3	370.209	448.451
10	4	372.714	449.7255
10	5	388.3815	449.7295
10	6	402.7655	435.3465
10	7	424.915	428.9165
10	8	435.367	436.6155
10	9	437.908	469.3265
10	10	435.384	469.3315
10	11	432.7240000000001	477.0495
10	12	436.716	477.0385
10	13	431.4045	478.36300000000006
10	14	417.179	490.121
10	15	388.4295	505.6855
10	16	355.865	511.006
10	17	329.7435000000001	520.0880000000001
10	18	319.369	517.5035
10	19	314.1380000000001	518.77
10	20	310.2635	530.5175
10	21	294.539	533.1804999999998
10	22	280.29650000000004	538.3485000000002
10	23	256.7375	539.663
10	24	228.088	534.4245000000002
10	25	204.693	550.0809999999999
10	26	178.66299999999998	567.0319999999999
10	27	139.486	573.557
10	28	67.80655	598.2825
10	29	72.99080000000002	590.491
10	30	63.8603	586.528
20	3	912.3455	445.734
20	5	920.325	448.492
20	6	938.5135	445.8125
20	7	965.8915	445.775
20	8	990.583	449.661
20	9	991.948	471.86800000000005
20	10	1001.091	471.904
20	11	1002.378	484.9025
20	12	1024.51	487.497
20	13	1024.535	487.537
20	14	1024.51	505.7165
20	15	1012.8475	529.1595
20	16	1008.8765	531.8409999999999
20	17	1001.0665	546.0925
20	18	1029.715	552.698
30	7	561.7674999999998	439.304
30	8	577.442	447.0845
30	9	568.3520000000002	475.7805
30	10	577.4295	469.3235
30	11	579.976	469.229
30	12	583.9445000000002	467.891
30	13	581.29	466.6445
30	14	572.149	486.1785
30	15	550.0705	495.3305
30	16	523.9590000000001	501.812
30	17	504.4725	506.951
30	18	495.3585	494.068
30	19	494.022	497.891
30	20	495.3465	520.0685
30	21	491.381	527.9304999999998
30	22	486.1535	522.6949999999998
30	23	467.9625	512.2545
30	24	453.6305	508.3375
30	25	444.4695	526.5930000000002
30	26	430.145	547.438
30	27	418.4315	547.438
30	28	385.784	548.7805000000002
30	29	383.218	531.8165
30	30	384.5175	535.7315000000001
30	31	374.139	551.2805000000002
30	32	351.9645	568.336
30	33	363.6865	567.015
30	34	357.14	561.7950000000002
30	35	346.7305	544.8335
30	36	310.223	563.02
30	37	289.319	581.309
30	38	256.8245	598.2429999999998
30	39	233.3215	608.7365
30	40	230.756	586.5740000000002
30	41	226.7455	594.3934999999999
30	42	211.2365	607.3905
30	43	204.643	638.6759999999998
30	44	226.8365	638.6990000000002
30	45	213.7515	621.7909999999998
30	46	186.403	586.573
30	47	162.9395	596.9875
30	48	143.3694	628.2685
30	49	130.36775	639.998
30	50	144.64679999999996	654.364
30	51	156.4315	642.6175000000002
30	52	148.59199999999996	625.6579999999999
30	53	136.8651	640.0160000000002
