0	3	353.31	490.0975
0	4	350.6675	490.109
0	5	351.914	492.7105
0	6	319.375	495.332
0	7	291.88199999999995	513.617
0	8	260.7125	527.8889999999999
0	9	192.8745	537.0070000000002
0	10	145.9995	537.0554999999998
0	11	84.745	548.729
10	3	772.9445000000002	449.676
10	4	789.8934999999999	445.7425
10	5	804.2005	448.3775
10	6	799.0385	452.3225
10	7	793.8495	470.583
10	8	793.8075	508.2955
10	9	775.6065	512.3525
10	10	770.3695	499.2535
10	11	766.3380000000001	486.0795
10	12	772.9205	466.5355
10	13	779.498	466.6095
10	14	761.2389999999999	482.28
10	15	746.8824999999998	461.3795
10	16	733.8965000000002	457.496
10	17	728.6804999999998	436.6445
10	18	718.1965	440.5745
10	19	707.812	458.787
10	20	692.1555000000002	445.6725
10	21	668.689	431.489
10	22	665.9855	422.3525
10	23	664.7090000000002	411.9315
10	24	663.4265	434.036
10	25	651.7625	439.2265
10	26	649.0955	443.1615
10	27	633.4645	445.8685
10	28	625.7429999999998	448.3855
10	29	624.2585	471.8555
10	30	607.3585	471.8555
10	31	585.2265	469.2095
10	32	565.742	466.5825
10	33	565.742	448.44
10	34	551.4200000000002	466.6505
10	35	527.9594999999998	486.119
10	36	517.39	479.6795
10	37	501.85300000000007	479.6795
10	38	471.822	470.6015
10	39	443.145	482.278
10	40	427.5125000000001	505.691
10	41	388.4385	490.1595
10	42	345.46900000000005	497.9155
10	43	323.2205	488.715
10	44	302.4500000000001	486.174
10	45	259.464	507.0175
10	46	242.459	507.066
10	47	234.6635	509.644
10	48	198.066	504.3975
10	49	144.79399999999995	509.648
50	10	955.392	508.263
50	11	956.6105	496.5965
50	12	981.5275	486.129
50	13	1018.06	486.096
50	14	1006.2365	490.0715
50	15	999.8	471.9005
50	16	1007.6325	473.1675
50	17	1025.855	463.9865
50	18	1049.235	466.5655
50	19	1072.825	486.218
50	20	1093.605	483.6425
60	13	921.5925	490.0525
60	14	907.1905	508.237
60	15	902.0695	494.0635
60	16	912.3945	494.0385
60	17	918.9985	483.5605
60	18	928.049	488.796
60	19	942.389	521.369
60	20	952.853	521.367
60	21	963.185	518.836
60	22	997.15	517.531
