50	26	733.9119999999999	465.335
50	27	718.2015	483.6
50	28	688.2705000000002	477.0585
50	29	646.504	467.9
50	30	621.649	447.0655
50	31	606.0675	430.1555
50	32	598.269	447.018
50	33	589.184	464.0045
50	34	602.1804999999998	464.0045
250	73	546.0999999999998	512.2855
250	75	538.3315	504.429
250	77	548.7065	511.0075
250	78	551.386	529.1295
250	79	593.0775	510.9665
250	80	620.484	509.71
250	81	634.712	507.032
250	82	643.948	512.278
250	83	655.72	530.57
250	84	655.6324999999998	537.047
250	85	646.469	529.1545
250	86	659.6189999999999	527.8865
250	87	685.6189999999998	517.4985
250	88	696.079	522.692
250	89	696.112	538.3389999999998
250	90	715.5715	526.5169999999999
250	91	719.552	529.178
250	92	719.5	527.9035
250	93	716.8035	529.2165
250	94	716.9605	543.5260000000002
250	95	715.5275	552.693
250	96	698.655	538.3215
250	97	688.2005	535.7764999999998
250	98	697.3720000000002	525.2955
250	99	699.9414999999998	526.5725
250	100	705.1389999999999	533.159
250	101	698.7025	547.4635
250	102	718.2665	535.69
250	103	719.5195	535.69
250	104	716.8165	531.766
250	105	715.5145	536.9875
250	106	709.1010000000001	569.664
250	107	676.538	565.7025
250	108	646.5445	540.9645
250	109	649.1475	533.1365000000002
250	110	650.3689999999998	529.2
250	111	637.4145	537.0515
250	112	628.207	570.8845
250	113	642.6465	551.3589999999998
250	114	669.914	551.3805
250	115	675.2284999999998	539.6389999999999
250	116	689.6065	548.735
250	117	709.1565	570.913
250	118	711.7355	585.251
250	119	706.5215000000002	568.303
250	120	719.4989999999999	563.0509999999999
250	121	749.485	548.7545
250	122	754.7115	560.4570000000001
250	123	750.925	586.5450000000002
250	124	769.0115000000002	577.4455
250	125	788.5045	569.5825
250	126	795.155	569.6125
250	127	800.4010000000002	569.6234999999998
250	128	818.5295	602.187
250	129	821.2015	619.1759999999998
250	130	817.2260000000001	610.0595000000002
250	131	823.7605	593.106
250	132	848.6220000000002	582.645
250	133	870.7725	599.6120000000002
250	134	873.3455	664.765
250	135	898.082	658.2739999999999
250	136	913.717	641.279
250	137	944.9825	634.797
250	138	971.138	645.2439999999998
250	139	1042.728	725.9855
