10	3	437.976	470.594
10	4	479.654	466.6515
10	5	516.1745	449.7825
10	6	542.262	440.583
10	7	581.2835	443.1545
10	8	602.1315	445.74300000000005
10	9	645.146	424.9665
10	10	671.3760000000001	419.6795
10	11	718.235	404.11300000000006
10	12	752.135	413.215
10	13	752.1195	419.723
10	14	752.1060000000001	427.4575
10	15	757.322	424.9725
10	16	759.94	424.9355
10	17	772.9535000000002	409.3525
10	18	784.7194999999998	415.8115
10	19	792.4765	424.9335
10	20	791.192	423.627
10	21	774.3215	424.9445
10	22	769.0355	423.629
10	23	766.4169999999999	427.5385
10	24	767.7335	449.6855
890	253	470.546	529.293
890	254	469.2625	529.183
890	255	458.794	529.2159999999999
890	256	431.48800000000006	530.484
890	257	414.5255	546.191
890	258	383.217	589.0985000000002
890	259	321.949	634.8530000000002
890	260	269.776	650.4075
