,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y
0,1785,10791,1.0005748282317808,0.00046042650718726213,-0.7205616096768497,-0.0006950606992433553,0.9995212680746126,0.7624799459154035,4.7570746503329536e-07,-7.198615946547702e-07,1.0,0.9994257310233801,-0.0004598635907470312,0.7204984502644701,0.0006953565642712838,1.000478983816129,-0.7623441142243691,-4.7493372050897037e-07,7.204251572514781e-07,1.0,3,26.1124,380.562,0.760972,960,31.3981,372.832,0.493125,67.7928,432.761,0.740522,28.6888,372.763,0.743628,57.3769,570.889,0.648658,41.7094,409.319,0.581378,52.1517,469.35,0.8437530000000001,54.8462,526.6080000000002,0.7101430000000001,49.5586,401.377,0.8296690000000001,26.1018,401.439,0.865426,0,5.17059,372.745,67.7928,570.889,5.18058,375.377,0.533227,6.476369999999998,432.764,0.414913,23.4352,372.745,0.664732,0.0,0.0,0.0,5.17059,419.703,0.36487,0.0,0.0,0.0,0.0,0.0,0.0,6.46437,401.502,0.729815,0.8,5.17059,372.745,67.7928,469.35,1280,-0.0019615907222,-0.00034761230927,-0.014218669384700003,-0.000266161659965,-0.0013319989666300007,0.0005490169860419999,4361,27.953225,469.25699999999995
1,1798,10787,1.0005748282317808,0.00046042650718726213,-0.7205616096768497,-0.0006950606992433553,0.9995212680746126,0.7624799459154035,4.7570746503329536e-07,-7.198615946547702e-07,1.0,0.9994257310233801,-0.0004598635907470312,0.7204984502644701,0.0006953565642712838,1.000478983816129,-0.7623441142243691,-4.7493372050897037e-07,7.204251572514781e-07,1.0,3,0.0,0.0,0.0,960,954.176,490.002,0.58381,930.639,526.631,0.774456,0.0,0.0,0.0,941.092,612.507,0.7796649999999999,928.049,539.675,0.6092,946.229,550.002,0.8391200000000001,943.717,573.663,0.791358,946.234,508.336,0.91749,964.494,508.411,0.914024,1,928.049,490.002,990.677,612.607,969.887,490.097,0.8526790000000001,990.599,531.871,0.8844190000000001,0.0,0.0,0.0,948.956,612.607,0.888446,990.677,555.286,0.752501,964.608,552.568,0.80747,959.304,581.351,0.7832859999999999,977.617,510.95,0.911984,0.8,928.049,490.002,990.677,555.286,1280,-0.0019615907222,-0.00034761230927,-0.014218669384700003,-0.000266161659965,-0.0013319989666300007,0.0005490169860419999,3201,955.3595,550.025
2,1819,10788,1.0005748282317808,0.00046042650718726213,-0.7205616096768497,-0.0006950606992433553,0.9995212680746126,0.7624799459154035,4.7570746503329536e-07,-7.198615946547702e-07,1.0,0.9994257310233801,-0.0004598635907470312,0.7204984502644701,0.0006953565642712838,1.000478983816129,-0.7623441142243691,-4.7493372050897037e-07,7.204251572514781e-07,1.0,3,0.0,0.0,0.0,960,654.2869999999998,469.242,0.408341,630.906,508.301,0.714012,0.0,0.0,0.0,633.411,586.567,0.833319,623.091,526.519,0.363485,636.09,529.102,0.916191,628.26,555.344,0.914863,633.475,487.362,1.01303,654.268,490.007,1.03684,2,623.091,469.242,675.044,591.73,667.324,471.853,0.702429,675.044,510.971,0.8233530000000001,0.0,0.0,0.0,643.906,591.73,0.861684,672.55,531.746,0.663512,654.41,531.82,0.892224,654.305,563.119,0.8704280000000001,667.3939999999999,490.041,0.859991,0.8,623.091,469.242,675.044,531.82,1280,-0.0019615907222,-0.00034761230927,-0.014218669384700003,-0.000266161659965,-0.0013319989666300007,0.0005490169860419999,1975,650.4155000000002,530.491
3,1827,10789,1.0005748282317808,0.00046042650718726213,-0.7205616096768497,-0.0006950606992433553,0.9995212680746126,0.7624799459154035,4.7570746503329536e-07,-7.198615946547702e-07,1.0,0.9994257310233801,-0.0004598635907470312,0.7204984502644701,0.0006953565642712838,1.000478983816129,-0.7623441142243691,-4.7493372050897037e-07,7.204251572514781e-07,1.0,3,805.567,484.79,0.857417,960,823.701,484.787,0.860823,841.8639999999998,529.106,0.919077,815.977,479.642,0.8256600000000001,800.425,615.317,0.989281,841.959,547.424,0.669983,813.3839999999999,550.06,0.886333,803.0039999999998,586.529,0.912054,826.404,503.161,0.893777,815.92,500.492,0.889977,3,782.076,474.461,841.959,615.317,813.2810000000002,484.859,0.109259,782.076,513.581,0.684654,805.502,474.461,0.713094,789.8489999999998,615.2719999999998,0.826673,782.164,508.416,0.571639,797.674,547.446,0.8740899999999999,784.738,581.328,0.886825,800.316,495.375,0.911971,0.8,782.076,474.461,841.959,550.06,1280,-0.0019615907222,-0.00034761230927,-0.014218669384700003,-0.000266161659965,-0.0013319989666300007,0.0005490169860419999,889,796.3919999999999,547.4865
4,1861,10790,1.0005748282317808,0.00046042650718726213,-0.7205616096768497,-0.0006950606992433553,0.9995212680746126,0.7624799459154035,4.7570746503329536e-07,-7.198615946547702e-07,1.0,0.9994257310233801,-0.0004598635907470312,0.7204984502644701,0.0006953565642712838,1.000478983816129,-0.7623441142243691,-4.7493372050897037e-07,7.204251572514781e-07,1.0,3,0.0,0.0,0.0,960,1050.63,505.667,0.56496,1027.03,542.254,0.591801,0.0,0.0,0.0,1032.43,654.375,0.817675,1014.09,557.86,0.207617,1045.38,576.092,0.780999,1035.04,615.156,0.836936,1040.13,524.003,0.8197909999999999,1055.86,526.601,0.84226,4,1014.09,505.667,1092.35,656.946,1071.38,505.668,0.7161770000000001,1092.26,542.271,0.435154,0.0,0.0,0.0,1066.22,656.946,0.783997,1092.35,526.544,0.368612,1071.34,578.762,0.750761,1068.83,615.1759999999998,0.758437,1074.14,529.0880000000002,0.839592,0.8,1014.09,505.667,1092.35,578.762,1280,-0.0019615907222,-0.00034761230927,-0.014218669384700003,-0.000266161659965,-0.0013319989666300007,0.0005490169860419999,3360,1055.79,577.4019999999999
5,1913,10792,1.0005748282317808,0.00046042650718726213,-0.7205616096768497,-0.0006950606992433553,0.9995212680746126,0.7624799459154035,4.7570746503329536e-07,-7.198615946547702e-07,1.0,0.9994257310233801,-0.0004598635907470312,0.7204984502644701,0.0006953565642712838,1.000478983816129,-0.7623441142243691,-4.7493372050897037e-07,7.204251572514781e-07,1.0,3,633.382,466.758,0.496508,960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.326,479.716,0.929237,5,594.462,466.626,633.382,576.195,617.869,466.626,0.8764209999999999,0.0,0.0,0.0,630.8290000000002,466.656,0.5502100000000001,594.462,576.195,0.764598,0.0,0.0,0.0,610.031,521.363,0.859246,599.6030000000002,552.58,0.801751,0.0,0.0,0.0,0.8,610.031,466.626,633.382,521.363,1280,-0.0019615907222,-0.00034761230927,-0.014218669384700003,-0.000266161659965,-0.0013319989666300007,0.0005490169860419999,4791,616.5219999999998,518.7735
6,1786,4133,1.0020415144709862,0.00091712449680495,-1.4693010915393112,-0.0005472470532016256,1.000436397592551,0.5080415368670996,1.4687441249550345e-06,-3.984064105096415e-07,1.0,0.9979623470931139,-0.0009142723579223256,1.4667716542328793,0.0005466379540828763,0.9995654450233856,-0.5070175891463164,-1.4655335501542137e-06,3.9957611317554654e-07,1.0,4,23.4362,383.11300000000006,0.5119859999999999,960,31.2982,377.931,0.5133989999999999,70.2881,435.32,0.718252,26.0803,375.41,0.509235,62.5814,573.46,0.613217,44.2987,409.32,0.587376,54.721,471.826,0.804284,59.9657,529.241,0.705186,52.185,401.375,0.7894399999999999,28.6761,401.396,0.872186,0,5.1712099999999985,375.41,70.2881,573.46,5.1712099999999985,378.043,0.212211,6.46834,435.325,0.390903,0.0,0.0,0.0,0.0,0.0,0.0,5.18457,424.925,0.277986,0.0,0.0,0.0,0.0,0.0,0.0,6.451969999999998,401.473,0.74641,0.8,5.1712099999999985,375.41,70.2881,471.826,1280,-0.00171162455808,-0.000251598859904,-0.015927134081700003,0.000694452901371,-0.0020647617057,0.0011436380446,4360,20.203285,469.2445
7,1799,4129,1.0020415144709862,0.00091712449680495,-1.4693010915393112,-0.0005472470532016256,1.000436397592551,0.5080415368670996,1.4687441249550345e-06,-3.984064105096415e-07,1.0,0.9979623470931139,-0.0009142723579223256,1.4667716542328793,0.0005466379540828763,0.9995654450233856,-0.5070175891463164,-1.4655335501542137e-06,3.9957611317554654e-07,1.0,4,0.0,0.0,0.0,960,956.751,487.624,0.540326,930.676,526.591,0.792568,0.0,0.0,0.0,938.531,609.9159999999998,0.75594,928.09,539.612,0.595011,946.253,549.935,0.848504,943.706,573.58,0.79071,946.298,508.307,0.912043,964.502,508.369,0.923531,1,928.09,487.624,990.662,610.033,969.891,490.094,0.823729,990.61,531.783,0.893789,0.0,0.0,0.0,949.013,610.033,0.8584430000000001,990.662,552.776,0.760204,964.607,550.106,0.8305899999999999,956.787,578.7769999999998,0.792593,977.602,510.896,0.913517,0.8,928.09,487.624,990.662,552.776,1280,-0.00171162455808,-0.000251598859904,-0.015927134081700003,0.000694452901371,-0.0020647617057,0.0011436380446,3205,952.8580000000001,550.068
8,1820,4130,1.0020415144709862,0.00091712449680495,-1.4693010915393112,-0.0005472470532016256,1.000436397592551,0.5080415368670996,1.4687441249550345e-06,-3.984064105096415e-07,1.0,0.9979623470931139,-0.0009142723579223256,1.4667716542328793,0.0005466379540828763,0.9995654450233856,-0.5070175891463164,-1.4655335501542137e-06,3.9957611317554654e-07,1.0,4,0.0,0.0,0.0,960,654.269,469.32,0.4462640000000001,630.884,508.37,0.724042,0.0,0.0,0.0,633.471,586.536,0.807673,620.441,526.49,0.399506,641.278,529.165,0.8903260000000001,628.259,555.346,0.886639,633.4780000000002,487.445,1.03254,654.33,490.054,1.02198,2,620.441,469.32,675.201,591.668,669.9730000000002,471.893,0.727541,675.201,511.049,0.888782,0.0,0.0,0.0,643.906,591.668,0.91627,675.1339999999999,531.888,0.748584,654.41,531.79,0.886136,654.331,565.66,0.907002,672.553,490.132,0.928524,0.8,620.441,469.32,675.201,531.888,1280,-0.00171162455808,-0.000251598859904,-0.015927134081700003,0.000694452901371,-0.0020647617057,0.0011436380446,1974,659.5319999999998,530.506
9,1828,4131,1.0020415144709862,0.00091712449680495,-1.4693010915393112,-0.0005472470532016256,1.000436397592551,0.5080415368670996,1.4687441249550345e-06,-3.984064105096415e-07,1.0,0.9979623470931139,-0.0009142723579223256,1.4667716542328793,0.0005466379540828763,0.9995654450233856,-0.5070175891463164,-1.4655335501542137e-06,3.9957611317554654e-07,1.0,4,802.9760000000001,482.222,0.8748040000000001,960,821.1410000000002,482.24,0.8906860000000001,839.421,529.08,0.917296,808.1189999999998,477.026,0.83914,800.4019999999998,617.835,0.990252,836.752,550.01,0.603577,810.788,550.0509999999998,0.864922,802.929,586.573,0.942461,826.3910000000002,503.103,0.877043,813.365,497.94,0.876188,3,779.518,471.962,839.421,617.835,0.0,0.0,0.0,779.518,513.594,0.7860229999999999,802.943,471.962,0.5761149999999999,784.7389999999998,617.808,0.8777389999999999,782.01,521.366,0.554782,795.08,547.367,0.843065,782.172,581.372,0.932962,800.2510000000002,495.341,0.904225,0.8,779.518,471.962,839.421,550.0509999999998,1280,-0.00171162455808,-0.000251598859904,-0.015927134081700003,0.000694452901371,-0.0020647617057,0.0011436380446,891,788.6039999999999,551.2919999999999
