,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y
0,5185,20271,0.9783556506380406,0.0008750442059209727,6.04401790020933,-0.003379833995948513,0.9799654417767572,3.8211135250203534,-1.5387126864813312e-05,-9.993389840017173e-06,1.0,1.0221598669737717,-0.0009756838956642515,-6.174224333935195,0.0034638971762013674,1.0205380005000133,-3.9205274130452734,1.5762719624093634e-05,1.0183621113665727e-05,1.0,3,0.0,0.0,0.0,960,810.7639999999999,440.599,0.7537560000000001,800.2,555.257,0.8634870000000001,0.0,0.0,0.0,904.659,860.242,0.810038,761.263,594.432,0.912582,823.808,617.92,0.724945,847.238,719.5930000000002,0.781555,813.3789999999998,487.562,0.8369110000000001,844.57,487.577,0.95054,0,761.263,440.503,943.654,860.242,860.242,440.503,0.512748,907.29,555.3380000000002,0.8360059999999999,0.0,0.0,0.0,800.347,758.561,0.780617,943.654,615.144,0.885634,860.2610000000002,617.816,0.669596,821.2760000000002,711.6289999999998,0.6874399999999999,881.068,487.588,0.898876,0.8,761.263,440.503,943.654,617.92,1280,0.00746082840487,0.0005478964885700001,-0.16362857818600002,-0.00626410963014,-0.0132119935006,0.00688558910042,10487,841.956,637.4235
1,5374,20272,0.9783556506380406,0.0008750442059209727,6.04401790020933,-0.003379833995948513,0.9799654417767572,3.8211135250203534,-1.5387126864813312e-05,-9.993389840017173e-06,1.0,1.0221598669737717,-0.0009756838956642515,-6.174224333935195,0.0034638971762013674,1.0205380005000133,-3.9205274130452734,1.5762719624093634e-05,1.0183621113665727e-05,1.0,3,1006.32,419.753,0.823233,960,1029.73,414.537,0.901289,1029.84,497.905,0.8690979999999999,1011.42,406.823,0.916598,1115.7,633.394,0.664821,1006.19,524.03,0.839556,1092.28,531.812,0.855959,1034.94,589.2040000000002,0.794136,1035.0,445.763,0.905109,1045.32,445.754,0.7729010000000001,1,1006.19,406.823,1115.7,641.2769999999998,0.0,0.0,0.0,1037.57,492.792,0.220373,0.0,0.0,0.0,1110.47,641.2769999999998,0.581601,1011.47,516.191,0.230546,1113.23,529.145,0.803114,1074.09,589.177,0.727999,1050.67,443.196,0.7084010000000001,0.8,1006.19,406.823,1113.23,531.812,1280,0.00746082840487,0.0005478964885700001,-0.16362857818600002,-0.00626410963014,-0.0132119935006,0.00688558910042,1598,1042.75,539.6735
2,5186,24062,1.024088833405585,0.02262915733358772,-11.552845272477665,0.012108116504905607,1.0247035943138554,-13.700361691610189,9.114955966306764e-06,3.804596982894113e-05,1.0,0.9772296573449862,-0.02198875171474806,10.988529175343931,-0.01166031564588605,0.9762472080979908,13.240230028881946,-8.463777278409286e-06,-3.694184532125021e-05,1.0,4,0.0,0.0,0.0,960,810.783,443.098,0.720649,797.68,563.106,0.813405,0.0,0.0,0.0,907.181,855.051,0.753165,758.7289999999998,602.203,0.8611200000000001,823.695,628.227,0.747119,841.949,727.28,0.8201309999999999,813.315,490.022,0.827097,842.113,490.047,0.932843,0,758.7289999999998,440.597,941.132,855.051,860.179,440.597,0.435737,907.249,568.252,0.858036,0.0,0.0,0.0,805.6310000000002,763.7860000000002,0.7015680000000001,941.132,623.053,0.789485,862.8,620.435,0.6562399999999999,823.76,716.936,0.525776,873.3330000000002,490.066,0.867743,0.8,758.7289999999998,440.597,941.132,628.227,1280,0.00567138008773,-0.000682767189573,-0.181746706367,0.00116928224452,0.00192743563093,0.00250198645517,10458,851.198,587.8495
3,5375,24063,1.024088833405585,0.02262915733358772,-11.552845272477665,0.012108116504905607,1.0247035943138554,-13.700361691610189,9.114955966306764e-06,3.804596982894113e-05,1.0,0.9772296573449862,-0.02198875171474806,10.988529175343931,-0.01166031564588605,0.9762472080979908,13.240230028881946,-8.463777278409286e-06,-3.694184532125021e-05,1.0,4,988.038,424.816,0.870505,960,1008.9,422.23,0.94336,1014.19,495.36,0.848261,990.669,411.888,0.8712770000000001,1087.09,636.03,0.546028,987.959,526.564,0.8609450000000001,1068.74,534.399,0.801355,1011.53,589.118,0.816166,1014.14,448.335,0.8590209999999999,1027.04,448.304,0.773625,1,987.924,411.888,1094.86,636.03,0.0,0.0,0.0,1029.77,492.659,0.218916,0.0,0.0,0.0,1094.86,633.484,0.518054,987.924,526.497,0.242501,1092.34,529.257,0.843917,1068.73,591.668,0.729441,1032.4,445.793,0.753594,0.8,987.924,411.888,1092.34,534.399,1280,0.00567138008773,-0.000682767189573,-0.181746706367,0.00116928224452,0.00192743563093,0.00250198645517,1599,1019.215,509.5755
4,5187,16253,0.996643260930557,0.04116192334762128,2.8832963293591485,0.004752527204936443,1.043448085350218,-33.895739010742076,-3.1890499063304776e-05,8.122957872299369e-05,1.0,1.0062048987403045,-0.039363038379556806,-4.235426166704395,-0.0035312100006848666,0.9586297922180242,32.503646769777234,3.2375215081508404e-05,-7.912440111175316e-05,1.0,5,0.0,0.0,0.0,960,800.331,458.793,0.75095,782.09,576.148,0.866524,0.0,0.0,0.0,886.425,847.253,0.72226,753.3910000000002,620.5169999999998,0.8408190000000001,821.0360000000002,638.697,0.735917,821.035,737.823,0.792442,800.297,508.298,0.912883,829.041,508.277,0.901797,0,753.3910000000002,456.24,925.533,847.253,844.665,456.24,0.644115,896.816,573.636,0.854248,0.0,0.0,0.0,823.768,805.533,0.6017859999999999,925.533,638.726,0.922563,860.2130000000002,636.15,0.7387239999999999,823.763,737.674,0.701701,862.9689999999998,508.257,0.894302,0.8,753.3910000000002,456.24,925.533,638.726,1280,-5.48294192413e-05,0.00170739647001,-0.09999679028989998,0.00715130148456,0.0029711255338,0.0013164645060899998,10507,857.6625,574.8465
5,5376,16254,0.996643260930557,0.04116192334762128,2.8832963293591485,0.004752527204936443,1.043448085350218,-33.895739010742076,-3.1890499063304776e-05,8.122957872299369e-05,1.0,1.0062048987403045,-0.039363038379556806,-4.235426166704395,-0.0035312100006848666,0.9586297922180242,32.503646769777234,3.2375215081508404e-05,-7.912440111175316e-05,1.0,5,951.493,437.918,0.853216,960,972.44,432.807,0.847569,987.974,508.446,0.918241,959.396,427.594,0.861532,1061.0,633.472,0.53609,956.715,537.0319999999998,0.845284,1032.35,542.2919999999998,0.8347540000000001,977.582,594.414,0.8474510000000001,982.826,464.079,0.8538870000000001,987.968,466.523,0.816037,1,951.493,427.594,1061.0,633.521,0.0,0.0,0.0,990.606,508.265,0.274872,0.0,0.0,0.0,1055.88,633.521,0.530586,956.804,529.163,0.18557,1053.27,537.047,0.72224,1029.63,594.396,0.565461,993.251,461.464,0.7247939999999999,0.8,951.493,427.594,1053.27,542.2919999999998,1280,-5.48294192413e-05,0.00170739647001,-0.09999679028989998,0.00715130148456,0.0029711255338,0.0013164645060899998,1601,994.4810000000001,488.793
6,5188,9828,1.0584510874418318,0.04218808994755471,-33.99799934904357,0.007891754370155926,1.0725601964675986,-29.80794642578564,2.563390321080404e-05,5.7152427392491126e-05,1.0,0.9465550009093596,-0.038884833226291916,31.02189927916542,-0.0076268386111785404,0.9333900115014424,27.563142203060327,-2.3828006937053423e-05,-5.234873480992162e-05,1.0,6,0.0,0.0,0.0,960,803.041,466.579,0.745876,782.117,589.087,0.867288,0.0,0.0,0.0,870.695,844.697,0.753692,758.5830000000002,633.569,0.93853,821.08,646.55,0.747549,805.6260000000002,740.327,0.874575,802.821,511.069,0.920769,836.7560000000002,513.586,0.8613290000000001,0,758.5830000000002,466.538,912.444,844.697,847.2860000000002,466.538,0.458531,899.3910000000002,591.69,0.8625450000000001,0.0,0.0,0.0,839.456,828.9939999999998,0.600643,912.444,643.873,0.849642,862.832,643.955,0.791551,842.0980000000002,740.314,0.8850370000000001,865.4780000000002,513.646,0.883603,0.8,758.5830000000002,466.538,912.444,646.55,1280,0.00190113054123,0.00483174994588,-0.0916640385985,-0.00123434816487,-0.00687650358304,0.00678023789078,10541,847.299,568.3405
7,5377,9829,1.0584510874418318,0.04218808994755471,-33.99799934904357,0.007891754370155926,1.0725601964675986,-29.80794642578564,2.563390321080404e-05,5.7152427392491126e-05,1.0,0.9465550009093596,-0.038884833226291916,31.02189927916542,-0.0076268386111785404,0.9333900115014424,27.563142203060327,-2.3828006937053423e-05,-5.234873480992162e-05,1.0,6,943.709,458.794,0.777379,960,964.499,450.97,0.8962209999999999,969.836,526.578,0.937118,946.321,448.442,0.885007,1032.36,646.503,0.594842,943.732,550.001,0.912147,1019.29,557.931,0.790466,967.129,604.754,0.8737149999999999,969.885,479.641,0.8540620000000001,980.209,479.637,0.728735,1,943.709,448.442,1040.18,646.503,0.0,0.0,0.0,1011.5,508.318,0.188606,0.0,0.0,0.0,1032.45,636.104,0.516043,0.0,0.0,0.0,1040.18,552.673,0.792025,1019.28,609.952,0.398416,990.546,471.949,0.758905,0.8,943.709,448.442,1040.18,557.931,1280,0.00190113054123,0.00483174994588,-0.0916640385985,-0.00123434816487,-0.00687650358304,0.00678023789078,1597,947.6205,470.545
8,5189,10421,1.0900257242001354,-0.03241278628505009,-48.88325598567528,0.033464572304019426,0.9765195812072508,26.316279010216498,0.00011164709082809638,-0.00010237873007505269,1.0,0.9190041973494424,0.03511668234679941,43.99977702039134,-0.028649435760034408,1.0281246360894574,-28.45689248271039,-0.00010553723794335416,0.0001013374191781598,1.0,7,0.0,0.0,0.0,960,831.5930000000002,445.65,0.753458,802.821,555.364,0.8488180000000001,0.0,0.0,0.0,860.311,802.957,0.72583,774.2489999999998,610.062,0.875184,836.834,615.274,0.722417,810.7330000000002,698.7339999999998,0.8760319999999999,826.443,490.112,0.885857,862.8580000000002,492.667,0.927559,0,774.2489999999998,445.65,912.396,803.0089999999999,878.51,445.771,0.347404,912.396,573.4780000000002,0.798499,0.0,0.0,0.0,862.8969999999998,803.0089999999999,0.635551,907.29,633.355,0.7940619999999999,883.784,617.89,0.802561,862.9689999999998,716.905,0.8984790000000001,891.549,492.72,0.80634,0.8,774.2489999999998,445.65,912.396,633.355,1280,0.00135330553167,0.00422810669988,-0.108994059265,-0.00427328469232,-0.00273723714054,0.00782341230661,10542,822.4055,568.2935
9,5190,7146,0.9408022692179572,-0.08149010178858722,35.726216699091026,0.002979583373288782,0.8541977702179723,66.29171086256619,9.543347148027757e-06,-0.00015257966383020968,1.0,1.0751840829599628,0.09459070324437678,-44.6828390890041,-0.0029195353284987464,1.1699113457869494,-77.45112071793757,-1.0706316670683564e-05,0.0001776019679332838,1.0,8,0.0,0.0,0.0,960,829.035,406.693,0.737705,797.7589999999999,529.123,0.8514959999999999,0.0,0.0,0.0,826.345,758.6089999999998,0.8794200000000001,761.2710000000002,573.484,0.942288,823.8330000000002,586.5409999999998,0.7412340000000001,802.83,659.533,0.918967,826.368,461.384,0.8520049999999999,862.89,464.045,0.927497,0,761.2710000000002,406.693,896.7639999999999,776.7719999999998,878.508,409.317,0.32279800000000003,896.7639999999999,542.2180000000002,0.575389,0.0,0.0,0.0,860.297,776.7719999999998,0.675427,891.5260000000002,597.075,0.4785,873.36,589.158,0.76715,862.8810000000002,680.373,0.921191,894.1139999999998,466.536,0.8507290000000001,0.8,761.2710000000002,406.693,896.7639999999999,597.075,1280,0.0006221999065019999,0.00229202629998,-0.121543258429,-0.000156106762006,-0.00659792125225,0.00590854510665,10547,823.7995000000002,581.316
