,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y
0,2488,5302,0.9966785287375516,0.0011166734454350305,0.8800943780557392,-0.00013135762161884437,1.0009050604274208,-1.6043492276531903,-4.456828551038766e-06,4.574965217381205e-06,1.0,1.003339750311678,-0.0011153453661678003,-0.8848230770059347,0.000138843831818875,0.9990995430021068,1.6027823844882738,4.471078039879973e-06,-4.5758165610083015e-06,1.0,3,380.53,419.677,0.874034,960,385.769,411.902,0.214245,385.706,490.032,0.7293729999999999,383.222,409.307,0.957433,406.719,654.3009999999998,0.972802,385.906,516.174,0.461873,377.946,529.271,0.78195,396.287,586.597,0.8644299999999999,385.781,445.861,0.935193,362.452,445.798,0.984356,0,299.904,409.257,406.719,654.3009999999998,359.6880000000001,411.845,0.850174,338.848,490.033,0.906738,367.663,409.257,0.8973620000000001,299.904,638.803,0.957992,372.744,521.352,0.885019,341.545,529.255,0.911568,323.3640000000001,589.06,0.908407,341.432,445.69,0.912785,0.8,338.848,409.257,385.906,529.271,1280,-0.00144739518873,0.000692660920322,-0.0362258404493,0.000284468318569,-0.0008777211187410001,-0.000910486385692,4337,388.43699999999995,533.1255000000001
1,2489,8646,1.0010381267892854,0.0044914909367348215,-0.7388638377319406,-0.00018804835150880604,1.0080406937744155,-3.683314303509775,-2.231209795888682e-06,1.0167570528381072e-05,1.0,0.99899922673151,-0.004458484623193228,0.7217024023694986,0.00019449898923029008,0.9920209792283121,3.654068770443032,2.2269992785778647e-06,-1.0096391086503605e-05,1.0,4,385.956,414.544,0.901395,960,401.365,411.978,0.096116,401.483,490.231,0.7999569999999999,393.6,406.834,0.892598,406.786,656.8330000000002,0.97168,398.795,529.0740000000002,0.603244,385.783,531.771,0.8472280000000001,406.774,589.206,0.927834,401.477,448.281,0.92514,375.388,445.888,0.921118,0,302.5490000000001,406.811,406.786,656.8330000000002,365.042,409.387,0.903052,344.158,490.236,0.918391,383.212,406.811,0.954646,302.5490000000001,641.297,0.935714,380.556,529.117,0.940643,349.36800000000005,531.768,0.8740459999999999,341.36300000000006,591.6569999999998,0.936072,346.827,445.806,0.920969,0.8,344.158,406.811,401.483,531.771,1280,-0.0016808493528499998,0.000405964063248,-0.0294146239758,0.000234889754211,-0.0004166499420530001,-0.00145485252142,4339,409.3295,537.0654999999998
2,2490,2437,0.9951594560546412,0.0007089460025272089,3.1242893587147145,-0.0015369962455880867,1.0004070052414948,0.2129051448144469,-4.393331461128257e-06,4.1123669646766106e-06,1.0,1.0048621095123809,-0.0006991983166084232,-3.1393311328063005,0.0015429027603154116,0.9996058534656986,-0.21764170366506835,4.40834733747522e-06,-4.113817899451631e-06,1.0,5,401.467,419.6880000000001,0.888123,960,404.071,419.669,0.104804,406.733,492.676,0.901458,404.109,409.335,0.929509,409.23800000000006,656.8889999999999,0.962865,406.778,529.252,0.746588,396.229,531.875,0.837641,419.681,591.7669999999998,0.893791,406.689,448.392,0.94983,383.31,448.315,0.960647,0,310.237,409.275,419.681,656.8889999999999,380.588,411.918,0.8539610000000001,351.897,492.712,0.888926,391.025,409.275,0.896033,310.237,638.656,0.93163,380.624,531.82,1.02956,359.777,531.761,0.878181,359.665,591.861,0.966848,362.288,445.828,0.96098,0.8,351.897,409.275,406.778,531.875,1280,-0.000831774901599,0.000839312560856,-0.0441005118191,0.000467638252303,0.0014790314016900005,-3.18246311508e-05,4352,419.7715,534.4259999999998
3,2491,9025,0.9914539829532246,0.0010801810546922914,4.220559686658452,-0.002702012441193752,0.9974678240813304,1.2829738072770729,-7.368706217064214e-06,3.606626670280796e-06,1.0,1.0086120253365265,-0.0010768623137535787,-4.2555256674716855,0.0027226538035507565,1.002567093009154,-1.2977584432526554,7.4223461058811615e-06,-3.62382029841898e-06,1.0,6,406.6880000000001,411.939,0.918154,960,419.74300000000005,409.392,0.108051,417.114,495.353,0.606057,409.381,406.76,0.931517,409.329,656.937,0.936137,419.735,529.286,0.5398729999999999,406.72,534.373,0.881782,422.264,594.411,0.929637,417.13,448.323,0.856101,391.023,445.83,0.916374,0,323.3040000000001,406.725,422.264,656.937,385.801,409.3130000000001,0.910484,359.733,490.171,0.956814,403.951,406.725,0.955259,323.3040000000001,636.004,0.941309,375.362,534.393,0.952612,370.154,531.878,0.829132,370.19,599.643,0.823441,365.099,445.673,0.953931,0.8,359.733,406.725,419.74300000000005,534.393,1280,2.15536347241e-05,0.00102989876177,-0.0547663420439,0.000521551410202,0.0031100155320000003,-0.000532725243829,4345,439.24,544.8365
4,2492,9618,0.994169044113763,0.0010922747266641514,3.0739843390776813,-0.0020039676598649814,1.0019906895527184,-0.6987655973371442,-6.325762919769318e-06,7.240945050101839e-06,1.0,1.0058680243951912,-0.0010741513192802678,-3.0927731341580724,0.002016149425719875,0.9980305928859968,0.6911918316388245,6.348283823696289e-06,-7.233479507993788e-06,1.0,7,414.48,414.516,0.849419,960,424.859,409.418,0.0754775,427.608,490.152,0.919588,422.27,406.807,0.908899,406.812,657.091,0.948117,438.01,531.72,0.923341,417.099,539.648,0.813408,424.793,599.649,0.8801549999999999,424.968,448.347,0.964459,403.936,448.292,0.941321,0,344.014,406.754,438.01,657.091,391.021,409.249,0.8605510000000001,364.964,490.175,0.964936,406.703,406.754,0.969074,344.014,641.31,0.872411,365.026,534.456,0.94214,383.225,539.605,0.8685889999999999,385.793,604.773,0.873218,375.4380000000001,445.821,0.916542,0.8,364.964,406.754,438.01,539.648,1280,-0.000810152268969,0.000941614387557,-0.0428186170757,0.00107278686482,0.00122647651006,-0.00138738483656,4348,462.7245,550.1185
5,2531,9619,0.994169044113763,0.0010922747266641514,3.0739843390776813,-0.0020039676598649814,1.0019906895527184,-0.6987655973371442,-6.325762919769318e-06,7.240945050101839e-06,1.0,1.0058680243951912,-0.0010741513192802678,-3.0927731341580724,0.002016149425719875,0.9980305928859968,0.6911918316388245,6.348283823696289e-06,-7.233479507993788e-06,1.0,7,1029.74,445.801,0.0900054,960,0.0,0.0,0.0,1006.3,490.204,0.149893,0.0,0.0,0.0,943.65,591.862,0.800413,1011.39,503.143,0.1717,967.082,513.614,0.644927,964.506,555.2919999999998,0.7265020000000001,993.268,464.083,0.4325350000000001,995.895,466.665,0.512937,1,943.65,430.155,1032.31,599.557,0.0,0.0,0.0,0.0,0.0,0.0,1032.31,430.155,0.0940983,1008.99,599.557,0.8272639999999999,0.0,0.0,0.0,969.879,513.645,0.764806,990.739,557.866,0.681111,0.0,0.0,0.0,0.8,967.082,430.155,1032.31,513.645,1280,-0.000810152268969,0.000941614387557,-0.0428186170757,0.00107278686482,0.00122647651006,-0.00138738483656,3262,1032.375,514.9355
6,2493,5531,0.9999283795222742,0.0017936742810671343,-0.9574806523800662,-0.00020413789137546217,1.004572841793585,-1.1424433270503072,-2.473510514273196e-06,7.503894390900174e-06,1.0,1.00007979542408,-0.001792789304046395,0.9555088947775564,0.0002060363139458637,0.9954452533190618,1.1374370628825556,2.472161814353109e-06,-7.474150536022546e-06,1.0,8,424.915,409.234,0.941829,960,427.619,406.643,0.17947000000000002,443.114,490.135,0.930279,427.536,404.15,0.991409,406.798,656.995,0.945662,448.4,531.818,1.01338,425.034,537.077,0.856,425.034,599.646,0.840115,432.736,445.85,0.871029,406.814,445.768,0.942923,0,364.944,404.15,448.4,656.995,403.966,406.765,0.942219,367.599,490.197,0.919621,417.086,404.162,0.923217,364.944,649.117,0.86777,364.958,536.993,0.955311,393.625,537.054,0.821932,403.937,597.024,0.92058,385.772,445.712,0.997631,0.8,364.958,404.15,448.4,537.077,1280,-0.000809477525763,0.00118300481699,-0.0414633564651,0.0018395766383,0.000408279302064,-0.00192538357805,4351,491.357,552.7085
7,2532,5532,0.9999283795222742,0.0017936742810671343,-0.9574806523800662,-0.00020413789137546217,1.004572841793585,-1.1424433270503072,-2.473510514273196e-06,7.503894390900174e-06,1.0,1.00007979542408,-0.001792789304046395,0.9555088947775564,0.0002060363139458637,0.9954452533190618,1.1374370628825556,2.472161814353109e-06,-7.474150536022546e-06,1.0,8,1029.71,448.392,0.0819152,960,1011.5,437.969,0.08066219999999999,974.966,474.501,0.12171400000000003,0.0,0.0,0.0,946.195,591.876,0.8209120000000001,1019.28,495.341,0.0920356,969.78,510.973,0.73754,969.894,557.888,0.820142,993.233,453.666,0.5874020000000001,1006.31,463.985,0.677257,1,946.195,437.969,1029.71,599.64,1027.1,445.759,0.263313,1014.09,492.668,0.367327,0.0,0.0,0.0,1011.49,599.64,0.84698,1016.69,508.227,0.420739,988.009,516.19,0.811994,1003.72,555.313,0.641076,1011.54,464.0630000000001,0.607363,0.8,969.78,437.969,1029.71,516.19,1280,-0.000809477525763,0.00118300481699,-0.0414633564651,0.0018395766383,0.000408279302064,-0.00192538357805,3266,1054.525,526.594
8,2494,661,0.9953098186498168,-0.0002171208898142233,1.0193389097435888,-0.001717078296568137,1.0002390669314647,0.7450858659590537,-4.707440586379364e-06,3.4544025717254067e-06,1.0,1.0047100737187562,0.00022162892359444395,-1.0243052037313356,0.0017212348339738562,0.999766184538008,-0.7466661750021564,4.723667140530853e-06,-3.4525515740021486e-06,1.0,9,432.746,409.257,0.904373,960,445.792,406.663,0.142776,448.499,490.08,0.93915,440.62,406.561,0.94666,409.325,654.226,0.817974,466.567,531.694,0.941188,430.194,534.405,0.859408,427.576,597.031,0.807834,445.841,445.838,0.974446,422.317,445.766,0.925706,0,364.9,404.169,466.567,659.5269999999998,409.30800000000005,406.667,0.928834,380.505,490.019,0.894185,427.491,404.169,1.00196,388.491,659.5269999999998,0.8891819999999999,364.9,531.8969999999998,0.977638,403.999,534.39,0.868238,417.145,594.485,0.891075,393.675,445.636,0.871469,0.8,364.9,404.169,466.567,534.405,1280,-0.0006460415897890001,0.00139451667201,-0.047579780221,0.00152053462807,0.00030562042957200003,-0.0020249069202700003,4335,520.0169999999999,552.7049999999998
9,2495,6355,0.9944790641538732,0.0017937177053690676,0.2551856093480299,-0.002574052089976307,1.0005380613376127,-0.2091999334306545,-6.585547029642976e-06,5.466784844759124e-06,1.0,1.0055480691739176,-0.0018012953232256856,-0.2569782276225889,0.0025883228120092373,0.9994592792250792,0.20842631194656447,6.607934296189488e-06,-5.47569135568692e-06,1.0,10,443.227,409.294,0.907582,960,448.46,406.793,0.175731,463.97,490.11,0.952154,448.279,406.585,0.974263,406.736,654.345,0.682287,474.484,529.288,0.94591,435.348,534.462,0.837884,427.576,599.582,0.7086779999999999,448.508,448.342,0.948442,425.036,445.824,0.981073,0,364.9,404.18,474.484,672.544,422.288,406.74300000000005,0.940462,383.1230000000001,487.56,0.945326,432.792,404.18,0.923324,419.63,672.544,0.8458629999999999,364.9,531.83,0.986423,404.195,531.932,0.886381,427.68,594.529,0.931493,403.944,445.692,0.933764,0.8,364.9,404.18,474.484,534.462,1280,-0.000623490079306,0.00147345336154,-0.0459063537419,0.00101114320569,-0.000926433305722,-0.00132660742383,4343,530.4665,544.831
